"Outer_Iter",   "rms[Rho][0]"  ,  "rms[RhoU][0]"  ,  "rms[RhoV][0]"  ,  "rms[RhoE][0]"  ,    "rms[k][0]"   ,    "rms[w][0]"   ,    "rms[T][1]"   
          70,      -4.802884133,      -2.366124477,      -2.820019699,      0.6677887013,      -1.318836739,       4.281261991,      -6.268019458
          71,      -4.825034764,      -2.402249417,      -2.821526956,      0.6628437732,      -1.326217377,       4.207697811,      -6.300940252
          72,      -4.876155323,      -2.475655386,      -2.881871388,      0.5745151831,      -1.366774798,        4.22211408,      -6.269670745
          73,      -4.858435965,      -2.452998564,      -2.873036939,      0.6353382741,      -1.368126551,       4.331721094,      -6.253273066
          74,      -4.817359453,      -2.424091779,      -2.882601483,      0.6359400007,      -1.388860237,        4.23335951,      -6.291790631
          75,      -4.855234409,      -2.475619139,      -2.880709069,      0.6205632119,      -1.408022306,       4.173223634,      -6.275234392
          76,      -4.835628266,      -2.464445044,      -2.912286298,      0.6095434539,      -1.426268185,       4.210326359,      -6.304707968
          77,      -4.874162944,      -2.515426289,      -2.913565642,      0.5938498056,      -1.458140076,       4.155253486,      -6.290041313
          78,      -4.872680722,       -2.51727126,      -2.940670268,      0.5778263631,      -1.455596405,       4.189308661,      -6.305476673
          79,      -4.891999298,       -2.54847516,      -2.946094117,      0.5735735925,      -1.460967862,       4.124976657,       -6.33489423
          80,      -4.943132055,      -2.620412061,      -3.001581077,      0.4882160774,      -1.505193091,       4.136159208,      -6.307868653
          81,      -4.924954963,      -2.588847211,      -2.998178337,      0.5469787428,      -1.504044784,       4.240559815,      -6.298416404
          82,      -4.886629714,       -2.55849909,      -2.990307866,      0.5465422788,       -1.52557822,       4.141663058,      -6.332737887
          83,      -4.922330209,      -2.604694089,      -2.998378276,      0.5314618846,      -1.545784058,       4.093481228,      -6.318943133
          84,      -4.905245232,      -2.590668517,       -3.01705595,      0.5217175063,      -1.580467564,       4.113536068,      -6.345071307
          85,      -4.960740529,       -2.64880024,      -3.027211948,      0.5018221749,      -1.576519483,       4.097970387,      -6.325883667
          86,      -4.925536253,      -2.618648064,      -3.041268024,       0.499722953,      -1.596682787,       4.132779971,      -6.357907378
          87,      -4.960698601,      -2.662925447,      -3.056787765,      0.4829953936,      -1.631100524,       4.034989552,      -6.343593363
          88,      -4.963032098,       -2.66009186,      -3.071974173,           0.47101,      -1.627520388,       4.085923427,      -6.364090695
          89,      -4.982175887,      -2.688177096,      -3.081227311,      0.4621194718,      -1.639276637,       4.049921009,       -6.37808909
          90,      -5.008110363,      -2.727161649,      -3.115163411,      0.4070429083,      -1.680412493,        4.03349821,      -6.371006879
          91,      -5.019740001,      -2.724372804,      -3.128398907,      0.4343094939,       -1.67711739,       4.098912349,      -6.362254394
          92,      -4.987909095,      -2.696767712,      -3.111963978,      0.4339147635,      -1.699220134,        4.04849082,      -6.393894051
          93,      -5.022615166,      -2.738403673,      -3.134281722,      0.4154866227,       -1.73232233,       3.973804285,      -6.379438355
          94,      -5.027879192,      -2.736249709,      -3.144985968,      0.4057211374,      -1.730255169,       4.026814191,      -6.402818484
          95,      -5.047250345,       -2.76387402,      -3.157007317,      0.3928673821,      -1.742142955,       3.988615708,      -6.414691914
          96,      -5.074723859,      -2.804470123,      -3.185168397,      0.3405837941,      -1.787607272,       4.015938285,      -6.390738725
          97,      -5.047437634,      -2.752839898,      -3.186150661,       0.403058235,      -1.773327738,       3.983755271,      -6.431045837
          98,      -5.099417046,       -2.83129687,      -3.188941375,      0.3189028309,      -1.806774625,       3.988644887,      -6.405973234
          99,      -5.055345011,      -2.768993788,      -3.210047291,      0.3816949813,      -1.813296148,       3.968322085,      -6.449211645
         100,      -5.122860023,      -2.860334305,      -3.220006577,      0.2927718736,      -1.852164456,       3.912037435,       -6.41994287
         101,      -5.097874275,      -2.808590228,       -3.23767516,      0.3518329643,       -1.84053029,       3.964733634,      -6.459509316
         102,      -5.150154971,      -2.889359011,      -3.240173314,      0.2676606589,      -1.871023487,       3.948100531,      -6.436162544
         103,      -5.106954423,       -2.82676757,      -3.263911659,      0.3282460169,      -1.877171628,       3.926819345,      -6.477164968
         104,      -5.174875823,      -2.918462181,      -3.270552756,      0.2414504742,      -1.912214042,       3.875259511,      -6.449505891
         105,      -5.150710233,      -2.866465703,      -3.292384346,      0.2983851662,      -1.902791842,        3.92185681,       -6.48825019
         106,      -5.203460859,      -2.948249429,      -3.290508731,      0.2153653531,      -1.928446372,       3.965692415,      -6.442971552
         107,      -5.152300957,      -2.883152457,      -3.295227926,       0.281587968,      -1.939612029,       3.881913775,      -6.514554966
         108,      -5.228657559,      -2.977763413,      -3.339857437,      0.1852558318,      -1.967828398,       3.813045349,      -6.459365291
         109,      -5.198553984,      -2.922383724,      -3.326223939,      0.2510356715,      -1.965018611,       3.907774637,      -6.526534683
         110,      -5.259121513,      -3.007454684,      -3.359743702,      0.1586189054,      -1.987349921,       3.864571276,      -6.476761357
         111,      -5.209840689,      -2.941800537,      -3.347163163,      0.2262808389,      -1.998692385,       3.867458802,      -6.545140788
         112,      -5.286319829,      -3.036151933,      -3.393223414,      0.1317433329,       -2.02407018,       3.775257267,      -6.491915209
         113,      -5.256441155,      -2.981001447,      -3.380657308,      0.1967571575,      -2.023190053,       3.867451644,      -6.557215203
         114,      -5.317536111,      -3.065762548,      -3.413813922,      0.1054057064,      -2.043960297,       3.824252989,      -6.509727176
         115,      -5.268019395,      -3.000368146,      -3.400351315,      0.1721793063,      -2.055548331,       3.827478405,      -6.575665535
         116,      -5.345211689,      -3.094064897,      -3.447974347,     0.07893190582,      -2.078564584,       3.737275414,      -6.524323146
         117,      -5.315351672,      -3.038995981,      -3.434641592,      0.1434359808,      -2.079748812,       3.826875282,      -6.588352283
         118,       -5.37692931,      -3.123511527,      -3.467694953,     0.05280482632,      -2.099207499,       3.784052036,      -6.542968472
         119,      -5.326825213,      -3.058437819,      -3.453743311,       0.118829471,      -2.107076888,       3.860740729,      -6.585696309
         120,      -5.395235939,      -3.147985268,      -3.447155234,     0.04295122548,      -2.127602299,       3.664486821,      -6.587268235
         121,      -5.391722371,      -3.132541824,      -3.520451621,       0.053093805,      -2.128058836,       3.778350941,      -6.598871608
         122,      -5.399205044,      -3.165583036,      -3.460802166,     0.01291048778,      -2.153921766,       3.787411584,      -6.591140769
         123,      -5.381128234,      -3.111135641,      -3.528457754,     0.06483944639,      -2.154160064,       3.703767956,      -6.623038524
