"Outer_Iter",   "rms[Rho][0]"  ,  "rms[RhoU][0]"  ,  "rms[RhoV][0]"  ,  "rms[RhoE][0]"  ,    "rms[k][0]"   ,    "rms[w][0]"   ,    "rms[T][1]"   
          20,      -3.774525775,      -1.367915938,      -1.560376909,       1.652333059,     -0.6656751088,       4.192036516,      -6.010803212
          21,      -3.753190518,      -1.360422911,      -1.502434622,       1.661477928,     -0.5366471274,       4.160992551,        -6.2321345
          22,      -3.781533793,      -1.409249854,      -1.601141897,       1.618860623,     -0.4434446796,       4.287107442,      -5.861175379
          23,      -3.788626228,      -1.442531213,      -1.530137157,       1.586678728,     -0.3354681323,       4.617341327,      -6.191179466
          24,      -3.791201048,      -1.473839598,      -1.621680167,       1.569513056,     -0.2786666136,       4.012749511,        -5.8162338
          25,      -3.789176477,      -1.513128368,      -1.541960319,       1.534486644,     -0.2105498416,       4.833731009,      -6.256682648
          26,      -3.742869681,      -1.501976055,      -1.545451376,       1.569351424,     -0.2024866973,       4.694254368,      -5.652102493
          27,      -3.719923835,      -1.529599958,      -1.498227963,       1.554560037,      -0.183174256,       4.744163886,      -6.040477439
          28,      -3.715579559,      -1.540434573,      -1.594199117,          1.549533,     -0.2157612821,       4.181620069,      -5.632595635
          29,       -3.72442911,      -1.582144599,      -1.525056303,       1.494782711,     -0.2242797322,       5.004795019,      -6.129176804
          30,      -3.712279473,      -1.556229672,       -1.59444434,       1.508822526,     -0.2552283358,       4.403462268,      -5.631931433
          31,      -3.727546489,      -1.583319134,      -1.536406936,       1.463035985,     -0.2525894143,       4.940235328,      -6.110234835
          32,      -3.727074275,       -1.55172185,      -1.636639862,       1.481058381,     -0.2707724112,       4.420321923,      -5.641195156
          33,      -3.757708994,      -1.566595769,      -1.564972294,       1.441146316,     -0.2652443807,       4.908616381,       -6.07938963
          34,      -3.763718688,      -1.542151739,      -1.681715426,       1.466243664,     -0.2735634717,       4.486517425,      -5.677501845
          35,      -3.804703497,      -1.550438221,      -1.604571037,       1.444241793,     -0.2736106302,       4.854503694,      -6.057759061
          36,       -3.81457791,      -1.533456189,      -1.730699452,       1.467969403,     -0.2733404768,       4.557093763,      -5.737229422
          37,      -3.862652046,      -1.546718928,       -1.65826909,       1.453477305,     -0.2796481183,       4.714473243,      -6.019874103
          38,      -3.881194515,      -1.539521125,      -1.807885026,       1.466559086,     -0.2702612387,       4.622548584,      -5.834504903
          39,       -3.90522883,       -1.53061983,      -1.714716167,       1.482080283,     -0.2935824773,       4.854857205,       -6.12407281
          40,      -3.974263136,      -1.590881783,      -1.831369153,       1.418399865,     -0.2779307559,       4.841321537,      -6.304773233
          41,      -4.012229863,      -1.572030752,      -1.884062788,       1.441408208,      -0.309259925,       4.108263992,      -6.290644001
          42,      -4.008858673,      -1.549533124,      -1.950491575,       1.462228538,     -0.3103780171,       4.172134347,      -6.317825127
          43,      -4.117366018,      -1.656638117,      -1.942735831,       1.354137871,     -0.3492363999,       4.600260384,      -6.224927163
          44,      -4.117051989,      -1.648301453,      -1.925493129,       1.375725968,     -0.3896490395,       4.360327049,      -6.325916148
          45,      -4.141824245,       -1.68405319,      -2.079841263,       1.321029813,     -0.3898326555,        4.24048821,      -6.218493893
          46,      -4.155150488,       -1.68564141,      -1.981171662,       1.332609047,     -0.4227746431,       4.252133928,      -6.373428005
          47,      -4.145583631,       -1.67312508,      -2.098718082,       1.347749906,     -0.4576178672,       4.260072816,        -6.1737043
          48,      -4.185459773,      -1.724604893,      -2.022893197,        1.28560682,     -0.4907278577,       4.399904212,      -6.335353472
          49,      -4.174384354,      -1.710227889,      -2.150974302,       1.299445034,     -0.5261725714,        4.26451199,      -6.161532691
          50,      -4.214471306,      -1.762206787,      -2.088065412,        1.23705421,     -0.5619015447,       4.413560012,      -6.298475916
          51,      -4.203452229,      -1.744125869,       -2.19816364,       1.250404198,     -0.5974711234,       4.168751307,      -6.238043357
          52,      -4.256207942,      -1.800149322,      -2.180758677,       1.179485453,     -0.6370850917,       4.420713936,      -6.220959681
          53,       -4.23566834,       -1.77477892,      -2.214086716,       1.205518699,     -0.6743215071,       4.382168227,      -6.218855978
          54,      -4.286371136,      -1.836732899,      -2.236622314,       1.136663294,     -0.7149940158,       4.380790789,      -6.191256584
          55,      -4.268191918,      -1.809027754,      -2.260118496,       1.160020517,     -0.7541322228,       4.401134876,      -6.205765552
          56,      -4.316573067,      -1.872466639,       -2.28544254,       1.096127645,      -0.793374434,       4.408176604,       -6.17939739
          57,      -4.313461802,      -1.862655926,      -2.272575307,       1.115477872,     -0.8613999337,       4.409051478,      -6.178226292
          58,      -4.343481039,      -1.908036333,      -2.328641568,       1.063329521,     -0.8943173208,       4.415081161,      -6.145151283
          59,      -4.324155707,      -1.881921778,      -2.329971819,       1.080168318,     -0.9328072102,       4.427919083,      -6.185697033
          60,      -4.384303346,      -1.966139744,      -2.341517307,       1.026281925,     -0.9834777981,       4.339815342,      -6.147271807
          61,      -4.390622513,      -1.966008242,       -2.35920045,      0.9962637676,      -1.015571569,       4.465714009,      -6.135905802
          62,      -4.349396138,      -1.938315358,      -2.401822853,       1.046451701,      -1.047852032,       4.397323969,      -6.157236398
          63,      -4.430061871,      -2.027887955,      -2.369501591,      0.9586414052,      -1.088784738,       4.388698239,      -6.122285019
          64,      -4.374447642,      -1.979041591,      -2.429510749,       1.017063484,      -1.114667611,        4.39162627,      -6.150993022
          65,      -4.436618868,      -2.053627779,       -2.41321184,      0.9288438635,      -1.138371508,         4.3847184,      -6.129137168
          66,      -4.414921802,      -2.045907808,      -2.455055331,      0.9777585183,      -1.176679841,       4.345643293,      -6.144431548
          67,      -4.463138667,      -2.099160764,       -2.44327586,      0.8998575181,      -1.203424386,       4.387459112,      -6.124931152
          68,      -4.440121988,      -2.093741369,      -2.494062462,      0.9465556704,      -1.229161511,       4.319727344,      -6.146138891
          69,      -4.488900536,      -2.145140669,      -2.475637802,      0.8706129272,      -1.259565693,       4.360962947,      -6.125055342
          70,      -4.465955765,      -2.142778148,      -2.531587835,      0.9168301349,      -1.284376588,       4.296948494,      -6.151021537
          71,      -4.514466308,      -2.194890748,      -2.508815576,      0.8420986414,      -1.316146139,       4.333124512,       -6.12865971
          72,      -4.491406687,      -2.192072349,      -2.570424539,       0.887903711,       -1.32990836,       4.272089703,      -6.158339393
          73,       -4.53971865,      -2.242499217,      -2.541874585,      0.8148638704,       -1.36871358,       4.303869011,      -6.135098819
          74,      -4.516575561,      -2.240983564,      -2.608992197,      0.8600338014,      -1.384793041,       4.246190337,      -6.167688585
          75,      -4.564871364,      -2.291824222,      -2.575566659,      0.7880320302,      -1.423970555,       4.274426835,       -6.14375648
          76,      -4.541692853,      -2.288128027,      -2.647458394,      0.8327123191,      -1.426859959,       4.219513014,      -6.178485086
          77,      -4.589846521,      -2.322205485,      -2.603301344,      0.7648165389,      -1.462118293,       4.244983963,      -6.154144391
          78,      -4.566808891,      -2.332082509,      -2.684269594,       0.806135314,      -1.479972402,        4.19314654,      -6.190705817
          79,      -4.615294386,      -2.382690879,       -2.64070726,      0.7363921172,      -1.528061338,       4.216331448,      -6.165726425
          80,      -4.592171392,      -2.373738369,      -2.720796065,      0.7797423967,      -1.531024614,       4.166577799,      -6.203733573
          81,      -4.640821948,      -2.424149544,      -2.672176037,        0.71123648,      -1.567266096,       4.187927033,        -6.1782701
          82,      -4.617624002,       -2.39074406,      -2.748183404,      0.7555908219,      -1.566001495,       4.140474626,      -6.217514667
          83,      -4.666625548,      -2.462889851,      -2.702262241,      0.6862305398,      -1.626213435,       4.161243167,       -6.19167702
          84,      -4.643683604,      -2.445622722,      -2.790265155,      0.7277511322,      -1.614242896,       4.114749007,      -6.231788338
          85,        -4.6928845,      -2.498372007,      -2.733426964,      0.6610752464,       -1.67262114,       4.134364477,        -6.2056388
          86,      -4.670021307,      -2.479859414,      -2.823809886,      0.7018678354,      -1.669369281,       4.089642327,      -6.246580933
          87,      -4.719586654,      -2.535114954,      -2.764213762,       0.635584369,      -1.717841405,       4.108794659,      -6.220066673
          88,      -4.696839655,      -2.512440107,      -2.857511768,      0.6755286086,      -1.713542706,       4.064878971,      -6.261762115
          89,      -4.746777623,      -2.569616473,       -2.79456627,      0.6098660595,      -1.759566872,       4.083721558,      -6.234918324
          90,      -4.724159271,      -2.543977927,        -2.8909259,      0.6489175547,      -1.756253393,       4.040508339,      -6.277303983
          91,      -4.774505062,      -2.603377963,      -2.824844719,      0.5837928095,      -1.798994402,       4.059185403,       -6.25015622
          92,      -4.752030303,      -2.575278109,      -2.924281014,      0.6219126142,      -1.797438101,       4.016476459,      -6.293178431
          93,      -4.802804005,      -2.636838992,      -2.855173007,      0.5572359207,       -1.83639724,       4.035075333,      -6.265760014
          94,      -4.780480082,      -2.606520092,      -2.957666314,      0.5944667273,      -1.837052281,       3.992722044,      -6.309368786
          95,      -4.831697131,      -2.670191719,      -2.885551727,      0.5301708954,      -1.872241223,       4.011303973,      -6.281720689
          96,      -4.809526147,      -2.637903177,      -2.991123858,      0.5665441886,      -1.875565065,       3.969203479,      -6.325860806
          97,      -4.861178198,      -2.703416175,      -2.915901878,      0.5026416676,      -1.907327249,       3.987791949,      -6.298030259
          98,      -4.839146633,      -2.669382693,       -3.02454552,      0.5381842826,      -1.913217107,       3.945854227,      -6.342647422
          99,      -4.891217827,      -2.736539734,      -2.946142368,      0.4746545075,      -1.941750819,       3.964495583,      -6.314678008
         100,       -4.86931513,      -2.700953882,      -3.057855354,      0.5094261286,      -1.941792897,        3.92292715,      -6.359728571
         101,      -4.921662769,      -2.740599814,      -2.972062085,      0.4464827752,      -1.969702145,       3.941336471,       -6.33163947
         102,      -4.899974113,      -2.731477112,      -3.088554496,      0.4805412838,      -1.982692326,       3.899338631,      -6.377032315
         103,      -4.952853872,      -2.801984847,      -3.005837497,      0.4176179995,       -2.00833855,       3.993725885,      -6.323950951
         104,      -4.922856459,      -2.759942509,      -3.071966441,      0.4666591846,      -2.030458769,       3.792590876,       -6.43172576
         105,      -4.994090192,      -2.845742281,      -3.148815353,      0.3610582868,      -2.038029315,       3.872454723,      -6.334888594
         106,      -4.955734157,      -2.789364787,      -3.060952112,      0.4392749718,      -2.065222486,       3.905050311,      -6.448948207
         107,      -5.025321189,      -2.878273446,      -3.180114708,      0.3324793294,      -2.071320658,       3.821216087,      -6.352874346
         108,      -4.987325917,      -2.822214423,      -3.096009134,      0.4091901304,      -2.100412013,       3.881950317,      -6.466065074
         109,      -5.057827266,      -2.910197071,       -3.21125011,      0.3026379376,      -2.104757145,       3.797855242,      -6.371513557
         110,      -5.019389526,      -2.854642059,      -3.124005182,      0.3791072843,      -2.088201164,       3.859994091,      -6.483569801
         111,      -5.089678045,       -2.82911991,      -3.215910871,      0.2753038991,      -2.046446983,       3.776058424,      -6.390407572
         112,      -5.050094653,      -2.752047245,      -3.101467701,      0.3552469638,      -2.092787954,       3.836295592,      -6.501255824
         113,      -5.122865276,      -2.957988772,      -3.252612025,      0.2449183735,       -2.14735056,        3.75141167,       -6.40966595
         114,      -5.084241827,      -2.918234077,      -3.178359182,      0.3189653939,      -2.202619519,       3.814964323,      -6.519396006
         115,      -5.156386209,       -3.00802689,       -3.30521971,      0.2116090804,      -2.204531676,       3.730364026,      -6.429089301
         116,       -5.11686269,      -2.954363941,      -3.207406406,      0.2875296219,      -2.240475284,       3.792507388,      -6.537779864
         117,      -5.189474482,      -3.041105617,      -3.337281979,      0.1804190947,      -2.239279677,       3.707704043,      -6.448707242
         118,      -5.149468337,      -2.986556561,      -3.234508809,       0.256529246,       -2.27480539,       3.770288591,       -6.55643182
         119,      -5.222501524,       -3.07269682,      -3.368324768,      0.1493624317,      -2.271457604,         3.6852308,      -6.468503714
         120,      -5.181985586,      -3.018417937,      -3.261136583,      0.2255838341,      -2.308531871,       3.825974294,      -6.550451236
         121,      -5.242954647,      -3.100091636,      -3.308692298,      0.1454270959,      -2.310370762,       3.666160508,      -6.497248823
         122,       -5.21495892,      -3.052208571,      -3.341170622,      0.1901562972,      -2.341338565,       3.612760797,      -6.595060037
         123,      -5.290260589,      -3.134798728,       -3.42960977,     0.08496008473,      -2.332626597,       3.676814959,      -6.510291396
         124,      -5.247467664,      -3.081909235,      -3.312025447,      0.1630870634,      -2.371734662,       3.781198403,      -6.590141721
         125,      -5.307629487,      -3.164462522,      -3.368034874,     0.08403897277,      -2.370501243,        3.62192675,      -6.538397958
         126,      -5.279392465,      -3.116612921,      -3.398789307,      0.1280677887,       -2.40315678,       3.566729189,      -6.634396259
         127,      -5.354923931,      -3.199036185,      -3.491207784,     0.02276850583,      -2.392366216,       3.632701593,      -6.551474966
         128,      -5.310789539,      -3.146269807,      -3.364811651,      0.1020369149,      -2.434015376,         3.7380008,      -6.630015603
         129,      -5.370016918,      -3.229149596,      -3.422898298,     0.02442455077,      -2.430872366,       3.577032913,      -6.579704867
         130,      -5.341604528,      -3.181207862,      -3.453841212,     0.06771741796,       -2.46475067,       3.520351811,      -6.674399752
         131,      -5.417101432,      -3.263468685,      -3.551652968,    -0.03789170384,       -2.45261415,       3.589057682,      -6.592876687
         132,      -5.371760864,      -3.210004531,      -3.414413861,     0.04289734737,      -2.492918078,       3.614997379,      -6.694436533
         133,      -5.444715033,      -3.296941553,       -3.58361671,    -0.06522996308,      -2.483077855,       3.529805824,      -6.612519699
         134,      -5.400491359,      -3.241878694,      -3.441292081,     0.01458244133,      -2.524130716,       3.594141181,      -6.714510078
         135,      -5.473593783,      -3.328781639,      -3.610104798,    -0.09367373537,      -2.514162802,       3.507015798,      -6.632820906
         136,      -5.428829619,      -3.272700547,      -3.462032506,    -0.01285131165,      -2.555166716,       3.573664975,      -6.734825878
         137,      -5.501717528,      -3.360096498,      -3.637765636,     -0.1216402447,      -2.551572519,       3.454768325,      -6.669426928
         138,      -5.485926947,      -3.346392592,       -3.48744019,    -0.06320254374,      -2.586298608,       3.574660728,      -6.733397086
         139,      -5.493555089,      -3.337899089,      -3.650737963,     -0.1176364273,       -2.58065136,        3.47335813,      -6.694054803
         140,      -5.513759425,      -3.375023297,      -3.507439703,    -0.08760414438,       -2.61950428,       3.492032359,      -6.771513066
         141,      -5.553200229,      -3.418961484,      -3.695606536,     -0.1751335836,      -2.607066271,       3.485187846,      -6.693793804
         142,      -5.507095388,      -3.357843325,      -3.520715909,    -0.08930633696,      -2.645596595,       3.506181258,      -6.795932328
         143,       -5.57957106,       -3.44677073,      -3.713600589,     -0.1991790867,       -2.64193288,       3.389513145,      -6.730205709
         144,      -5.562644422,      -3.428052802,      -3.542347432,     -0.1370433883,      -2.674605884,       3.513307922,       -6.79585413
         145,      -5.570735938,      -3.422410513,      -3.724563147,     -0.1941149058,      -2.668783045,       3.409346069,      -6.755026095
         146,      -5.588977097,      -3.454540778,      -3.562097063,     -0.1599264681,      -2.706364026,       3.434332339,      -6.833553262
         147,      -5.627919273,      -3.500998542,      -3.766295564,     -0.2488021941,      -2.706006897,       3.410279312,       -6.78134865
         148,      -5.587527666,       -3.46476561,      -3.550589726,     -0.1772832898,      -2.704935511,       3.476164536,      -6.835626583
         149,      -5.611831169,      -3.467974343,      -3.772099597,     -0.2381775992,      -2.708762303,       3.362789261,      -6.805684699
         150,      -5.610365025,      -3.484040918,      -3.569062247,      -0.197497419,      -2.708016232,       3.433293976,      -6.856175114
         151,      -5.635256757,      -3.488976031,      -3.790233492,     -0.2600309247,      -2.714367706,       3.349937298,       -6.82650375
         152,      -5.633326351,      -3.505666333,      -3.589286115,     -0.2195055057,      -2.713718449,       3.412706018,      -6.877194472
         153,      -5.658521869,       -3.51148061,       -3.81141867,     -0.2823804356,      -2.722833232,       3.328360966,      -6.847170897
         154,      -5.656385737,      -3.527776858,      -3.608581432,     -0.2416119337,      -2.723271779,       3.391898737,      -6.898275455
         155,      -5.681673192,      -3.534829059,      -3.832803747,     -0.3050795202,      -2.742028741,       3.266116581,      -6.887235868
         156,      -5.708704163,       -3.57723197,      -3.630924492,     -0.2961972975,      -2.748766263,       3.492511393,       -6.86729824
         157,      -5.659276913,      -3.528052149,       -3.70338318,     -0.2533503209,      -2.749207648,        3.17844329,      -6.950438364
         158,      -5.747839017,      -3.620836048,        -3.8870258,     -0.3733676403,      -2.772995922,       3.212837181,       -6.92534324
         159,      -5.757358078,      -3.636392331,      -3.651247206,     -0.3397947427,      -2.788339136,        3.47053397,      -6.911226219
         160,      -5.714113341,      -3.604113257,      -3.743514917,     -0.3062097564,       -2.78840331,       3.145917996,      -6.987720662
         161,      -5.790251479,      -3.685387042,      -3.940997362,     -0.4198585358,      -2.808730372,       3.228822428,      -6.941336804
         162,      -5.765600835,      -3.635945073,      -3.674428126,     -0.3574546266,      -2.825524241,       3.449975331,      -6.953594341
         163,      -5.718299771,      -3.601489025,       -3.75138316,     -0.3477363668,      -2.796084922,       3.134363996,      -7.006241755
         164,      -5.801323937,      -3.676189633,      -3.947205764,     -0.4332405124,      -2.823977639,       3.197523907,      -6.994002725
         165,      -5.786104458,      -3.677048214,      -3.686941839,      -0.399519044,      -2.824131973,       3.397538911,      -6.988509473
         166,      -5.791029027,      -3.682283173,       -3.81275754,     -0.3963789934,      -2.843532665,       3.217269735,       -7.02322095
         167,      -5.797940428,      -3.707623926,      -3.812501319,      -0.427428581,      -2.833320685,       3.240166435,      -7.009220437
         168,       -5.81141087,      -3.693311877,      -3.827847706,      -0.422111275,      -2.840744153,       3.063891816,      -7.089449696
         169,      -5.857037484,      -3.764939711,      -4.001936569,     -0.5253512956,      -2.843140033,       3.211266548,      -7.015512789
         170,      -5.829555176,      -3.697083096,      -3.754986256,     -0.4300934057,      -2.863010648,       3.363883231,      -7.051588206
         171,      -5.812484829,      -3.707887216,      -3.836652427,      -0.444371391,      -2.861609669,       3.138491513,       -7.07450369
         172,      -5.880773803,      -3.782457944,      -3.886317349,     -0.4920040444,      -2.879916505,       3.177643334,       -7.06710681
         173,       -5.83679711,      -3.721757689,      -3.846264701,     -0.4683785512,      -2.875996527,       3.198223517,      -7.096507325
         174,      -5.898314841,      -3.797104851,      -3.900820325,     -0.5094422331,      -2.894135741,       3.151470156,      -7.087560722
         175,      -5.853599716,      -3.737205372,      -3.872529801,     -0.4877529872,      -2.872980855,       3.047851901,      -7.148615861
         176,      -5.937874998,      -3.826515128,      -4.084239697,     -0.5817030336,      -2.901649374,        3.12346156,      -7.096803394
         177,       -5.87144236,      -3.739530315,      -3.801363634,     -0.4955535614,      -2.890161282,       3.311266871,      -7.094251367
         178,      -5.866482898,      -3.721283187,      -3.918292879,     -0.4799764418,      -2.903249834,       2.898665989,      -7.182184612
         179,      -5.926177567,      -3.798744574,      -4.070971005,     -0.5999949623,      -2.909780044,       3.062108672,      -7.132315485
         180,      -5.939902286,      -3.804420896,      -3.853272016,     -0.5346946714,      -2.924356806,       3.132738833,      -7.196795074
         181,      -5.942105279,      -3.821762054,        -4.0904148,     -0.6124950424,      -2.931980245,       3.061135107,      -7.150447185
         182,      -5.953065007,      -3.821352798,      -3.883025415,     -0.5510320387,      -2.944135772,       3.102231021,      -7.216078281
         183,      -5.957825082,      -3.837326084,      -4.103811606,     -0.6294917382,        -2.9517642,       3.037554997,      -7.169367282
         184,      -5.968948765,      -3.836132567,      -3.896276524,     -0.5672250919,      -2.963158317,       3.084022434,      -7.235885901
         185,       -5.97388747,      -3.852826226,      -4.119177614,     -0.6466243248,      -2.970892729,       3.017875566,      -7.188749431
         186,      -5.985625502,      -3.850983438,      -3.912115512,     -0.5842521963,      -2.981676781,       3.065527124,      -7.255888335
         187,      -5.990516193,      -3.867972476,         -4.134212,     -0.6639249423,       -2.98937366,       2.998458826,      -7.208368966
         188,      -6.002581887,      -3.865887253,      -3.928487285,      -0.601474631,      -2.999670274,       3.046794409,      -7.275988762
         189,      -6.007326741,      -3.882900242,      -4.149394776,      -0.681283073,      -3.007230884,        2.97903527,      -7.228118182
         190,      -6.019690383,      -3.880717651,      -3.945023585,     -0.6187803422,      -3.017206318,       3.027923896,       -7.29614021
         191,      -6.024207664,      -3.897722383,      -4.164536464,     -0.6986496398,      -3.024563767,       2.959607996,      -7.247941485
         192,      -6.036869683,      -3.895544883,      -3.961692488,      -0.636138727,      -3.034376289,       3.008971232,      -7.316319584
         193,      -6.041130386,      -3.912459065,       -4.17964148,     -0.7159569724,      -3.041442475,       2.940170511,       -7.26780873
         194,      -6.054094334,      -3.910344786,      -3.978419163,     -0.6535008955,      -3.051170947,       2.989992895,      -7.336505698
         195,      -6.058055986,      -3.927134692,      -4.194693345,     -0.7332330787,      -3.057871544,       2.920796046,      -7.287691243
         196,       -6.07132849,      -3.925152246,      -3.995147832,      -0.670877204,      -3.067606061,        2.97102396,      -7.356684483
         197,      -6.074979099,      -3.941799841,      -4.209663053,      -0.750494081,      -3.073910896,       2.901477458,      -7.307573793
         198,      -6.088578502,       -3.93996447,      -4.011857044,     -0.6882456176,      -3.083759789,       2.952073056,      -7.376851399
         199,       -6.09190489,      -3.956509096,      -4.224579182,     -0.7677063759,       -3.08964563,       2.882203182,      -7.327449802
         200,      -6.105839128,      -3.954842989,      -4.028547264,     -0.7055932025,      -3.099656445,       2.933155992,      -7.397001042
         201,      -6.108833537,      -3.971251756,      -4.239446086,     -0.7849157602,       -3.10508455,        2.86299763,      -7.347310013
         202,      -6.123109279,      -3.969755911,      -4.045195295,     -0.7229498734,      -3.115283517,         2.9142885,      -7.417125396
         203,        -6.1257633,      -3.986034831,      -4.254260147,        -0.8021131,      -3.120243513,       2.843874343,      -7.367144654
         204,      -6.140379938,      -3.984703069,      -4.061787321,     -0.7403099125,      -3.130677422,       2.895476196,      -7.437220879
         205,      -6.142699615,      -4.000872673,      -4.269039256,     -0.8193098039,      -3.135193793,       2.824820477,      -7.386951428
         206,       -6.15766768,      -3.999727208,      -4.078333702,     -0.7576495158,      -3.145893242,        2.87671146,      -7.457287141
         207,      -6.159652365,      -4.015808711,       -4.28380574,     -0.8364908875,      -3.149983497,       2.805821524,      -7.406728832
         208,      -6.174967531,      -4.014826625,      -4.094844568,     -0.7749825892,      -3.160944615,       2.858005733,      -7.477319428
         209,      -6.176619206,      -4.030837974,      -4.298575191,     -0.8536831258,      -3.164602488,       2.786916852,      -7.426469855
         210,      -6.192277599,      -4.030021791,       -4.11130348,     -0.7923220254,      -3.175799839,       2.839376995,      -7.497312106
         211,      -6.193596458,      -4.045978137,      -4.313326985,     -0.8708841529,      -3.179057896,       2.768112752,      -7.446167766
         212,      -6.209590186,       -4.04529084,      -4.127696884,     -0.8096657172,      -3.190514219,       2.820813735,       -7.51726402
         213,      -6.210589461,      -4.061215922,      -4.328081391,     -0.8881095377,      -3.193421542,       2.749376144,      -7.465823292
         214,      -6.226918658,      -4.060623622,      -4.144048145,     -0.8269796424,      -3.205121681,       2.802322801,      -7.537172975
         215,      -6.227591914,      -4.076570952,      -4.342860016,     -0.9053220935,       -3.20770025,       2.730728945,        -7.4854322
         216,      -6.244237502,      -4.076096656,      -4.160357695,     -0.8442828048,      -3.219612544,       2.783910954,      -7.557034777
         217,      -6.244587706,       -4.09208051,      -4.357677208,     -0.9225396207,      -3.221893826,       2.712168688,      -7.504990732
         218,      -6.261544099,      -4.091686258,      -4.176623293,     -0.8615766586,      -3.233994396,       2.765573673,      -7.576847261
         219,      -6.261592451,      -4.107734295,      -4.372529175,     -0.9397696603,      -3.236007154,       2.693708145,      -7.524494356
         220,       -6.27884432,      -4.107374389,      -4.192832129,     -0.8788663133,      -3.248259689,       2.747325656,      -7.596605535
         221,      -6.278593549,      -4.123492381,      -4.387406458,     -0.9569999545,      -3.250061833,       2.675344313,      -7.543941123
         222,      -6.296135368,      -4.123142965,      -4.208992323,     -0.8961144161,      -3.262455611,        2.72915666,      -7.616309329
         223,      -6.295589961,       -4.13937611,      -4.402322264,     -0.9741987166,      -3.264065298,       2.657066391,      -7.563328498
         224,      -6.313398476,       -4.13901071,      -4.225109612,     -0.9133189919,      -3.276546771,       2.711077943,      -7.635953441
         225,      -6.312546528,      -4.155342212,      -4.417309317,     -0.9913913959,      -3.277999247,       2.638891602,      -7.582651282
         226,       -6.33060766,      -4.154943356,      -4.241184147,     -0.9304916661,      -3.290535041,       2.693087893,       -7.65553397
         227,      -6.329453964,      -4.171442551,      -4.432340086,      -1.008549484,      -3.291854722,       2.620819806,      -7.601905858
         228,      -6.347759588,      -4.170972253,      -4.257206029,     -0.9476209382,      -3.304416147,       2.675193987,      -7.675048152
         229,      -6.346313614,      -4.187621553,      -4.447420638,      -1.025683161,      -3.305638015,       2.602849629,      -7.621089911
         230,      -6.364856107,      -4.187117789,      -4.273177129,     -0.9647102699,       -3.31820316,       2.657395583,       -7.69449484
         231,      -6.363129549,      -4.203947199,       -4.46254573,      -1.042751936,       -3.31935191,       2.584981527,      -7.640202009
         232,      -6.381893109,      -4.203325445,      -4.289092955,     -0.9816936598,      -3.331880513,       2.639693471,      -7.713869387
         233,       -6.37986478,      -4.220348876,      -4.477714834,      -1.059747618,       -3.33297283,       2.567218888,      -7.659237601
         234,      -6.398834291,      -4.219601934,      -4.304957184,     -0.9986021922,      -3.345421361,       2.622100779,      -7.733166509
         235,      -6.396497222,      -4.236802375,      -4.492936167,      -1.076682766,      -3.346478582,       2.549579756,      -7.678190483
