"Outer_Iter",   "rms[Rho][0]"  ,  "rms[RhoU][0]"  ,  "rms[RhoV][0]"  ,  "rms[RhoE][0]"  ,    "rms[k][0]"   ,    "rms[w][0]"   ,    "rms[T][1]"   
          55,      -4.331824227,      -1.824312011,      -2.230437049,       1.110413365,     -0.7941792781,       4.212695258,      -6.309776377
          56,      -4.321474577,      -1.797907829,      -2.249144737,       1.132333282,     -0.8280563869,        4.16285103,      -6.298544484
          57,      -4.370515225,      -1.857683408,      -2.270347304,       1.067838919,     -0.8596916661,       4.230565075,      -6.316645752
          58,      -4.376026431,      -1.854461162,      -2.256026526,        1.08646603,     -0.9124004744,       4.151132378,      -6.282651802
          59,      -4.409273905,      -1.900212248,       -2.31198901,        1.02960613,     -0.9421214467,       4.184816341,      -6.287712915
          60,      -4.400901927,      -1.878021237,      -2.317790678,       1.042226291,     -0.9787522943,       4.141169998,      -6.290805379
          61,      -4.445043899,      -1.941070909,      -2.351489613,      0.9860194796,      -1.005269788,       4.188125059,      -6.294840963
          62,      -4.453259995,      -1.938613149,      -2.334614348,      0.9973778623,      -1.051848572,       4.109176401,      -6.279899295
          63,       -4.48176885,      -1.973504271,       -2.38257284,      0.9519966582,      -1.074531745,       4.127360771,      -6.279101141
          64,      -4.475305849,      -1.967742193,      -2.386960502,      0.9530741004,      -1.111777747,       4.137340101,      -6.294230492
          65,      -4.531910251,      -2.045506319,      -2.415547005,      0.9071438368,      -1.147754286,       3.996820281,      -6.302921102
          66,      -4.518905536,      -2.021756642,      -2.452927711,      0.9009530303,      -1.169547465,       4.074940264,      -6.278489235
          67,      -4.550872621,      -2.059727205,       -2.45905858,      0.8730443984,       -1.19337192,       4.092560244,      -6.307564411
          68,      -4.567050208,      -2.084320192,      -2.480970615,      0.8585181516,      -1.233449047,        3.98530057,      -6.276623858
          69,      -4.585643364,      -2.120101811,      -2.505019386,      0.8355716231,      -1.260419314,       4.016948381,      -6.305149579
          70,      -4.584844723,      -2.118186012,      -2.529339096,      0.8166746595,        -1.2776605,        4.00604554,      -6.286920737
          71,      -4.632375031,      -2.179164675,      -2.540983852,      0.7957382615,      -1.312478635,       3.944092078,      -6.305240747
          72,      -4.618674177,      -2.166255535,      -2.569451209,      0.7801226055,        -1.3380609,       3.929225796,      -6.294455554
          73,      -4.646861183,      -2.216467638,      -2.586879415,      0.7571764777,      -1.363408281,       3.955522492,      -6.312981618
          74,      -4.664194789,      -2.229010541,      -2.607667572,       0.740113051,      -1.387094742,       3.797585967,      -6.324950121
          75,      -4.686568886,      -2.262282352,        -2.6460476,      0.7177059703,      -1.402024325,       3.873382811,      -6.316414516
          76,       -4.67836047,      -2.258570224,      -2.633488519,      0.7050278384,       -1.43733239,        3.92899982,       -6.30912899
          77,      -4.721334925,      -2.322731274,      -2.668420896,      0.6865456334,      -1.460876663,       3.799696464,      -6.328450607
          78,      -4.708060015,      -2.305299761,      -2.686465809,      0.6690277628,      -1.487937738,       3.737206009,      -6.344729746
          79,       -4.74094211,      -2.357621461,      -2.720532912,      0.6449920084,      -1.514940414,       3.815171527,      -6.332517912
          80,      -4.751431443,      -2.357720631,      -2.714667159,       0.635637385,      -1.520008751,       3.745402319,      -6.353617291
          81,      -4.769019774,      -2.388714626,      -2.758065764,      0.6143911669,      -1.543600504,       3.769921609,      -6.341782941
          82,      -4.778199572,      -2.384323211,      -2.748760143,      0.6045494927,      -1.571930002,        3.70325369,      -6.364132631
          83,      -4.795287021,      -2.428053886,      -2.793080554,      0.5831294466,      -1.606483588,       3.729312721,      -6.352732218
          84,      -4.804833037,      -2.426455341,      -2.785017774,      0.5733057772,      -1.619267413,       3.668453913,      -6.375559704
          85,      -4.821286187,      -2.462933146,      -2.826843371,      0.5521725423,       -1.65355494,       3.692126356,      -6.364665704
          86,      -4.831140518,      -2.457850797,      -2.817574894,      0.5435768174,      -1.659939503,       3.690668021,      -6.371583781
          87,      -4.839828674,       -2.48920896,      -2.838453144,      0.5300188952,      -1.698399891,       3.660685417,      -6.381334154
          88,       -4.85709518,      -2.487053773,      -2.858335188,      0.5125378127,      -1.702406283,       3.593537197,      -6.385766202
          89,       -4.86706816,      -2.516936433,      -2.867974488,      0.5002944969,      -1.739939084,       3.638258582,      -6.395080918
          90,      -4.884068966,      -2.514535295,      -2.887813764,      0.4836485662,      -1.743414076,       3.566557663,      -6.400244528
          91,      -4.893905053,      -2.544117107,      -2.897964594,      0.4710655757,       -1.77961512,       3.607843304,       -6.40884153
          92,      -4.911381022,      -2.541356695,      -2.916981384,      0.4552459976,      -1.783185679,       3.538394974,      -6.414956387
          93,      -4.921215259,      -2.570687809,      -2.926247286,      0.4423742092,      -1.817710465,       3.578168699,       -6.42287516
          94,      -4.939134882,      -2.567917261,      -2.945301047,      0.4270674522,      -1.821787064,       3.511141807,      -6.429946321
          95,      -4.949015276,      -2.597146185,      -2.953993935,      0.4137567788,      -1.854331602,       3.549581052,       -6.43723389
          96,      -4.967452313,      -2.594409868,       -2.97297066,       0.398889844,      -1.859222162,       3.484724843,      -6.445231981
          97,      -4.977384562,      -2.623588218,      -2.981231212,       0.385101315,      -1.889746208,       3.521887752,      -6.451931564
          98,      -4.996376421,       -2.62105164,      -3.000224845,      0.3705680118,      -1.895663674,       3.458978023,       -6.46081941
          99,      -5.006362042,      -2.650254594,      -3.008179473,      0.3562645771,      -1.920574506,       3.546419057,      -6.458403426
         100,      -5.021637249,        -2.6470493,      -3.005768371,      0.3530804056,      -1.935081878,       3.432054012,      -6.478748719
         101,      -5.036056276,       -2.67684055,      -3.045587005,      0.3245520009,      -1.955243952,        3.45316606,      -6.475023982
         102,      -5.052966362,      -2.674238816,      -3.033624093,      0.3224027258,       -1.97035029,       3.425668314,      -6.495094781
         103,      -5.066727732,      -2.703857942,      -3.071635657,      0.2948729588,      -1.988714943,       3.431908567,      -6.491583287
         104,      -5.084190059,       -2.70216128,      -3.062668897,      0.2923826582,      -2.005066492,       3.400539652,      -6.511595762
         105,      -5.097921994,      -2.731537784,      -3.098766989,      0.2649173168,      -2.021957742,       3.406537665,      -6.508298402
         106,      -5.115977088,      -2.730462316,      -3.090814624,      0.2622743491,      -2.039438042,       3.375265725,      -6.528367534
         107,      -5.129618021,        -2.7597106,      -3.125934871,      0.2347807408,      -2.054934427,       3.381194073,      -6.525261168
         108,      -5.148238196,      -2.759185501,       -3.11898809,      0.2319063366,      -2.073495826,       3.350295319,      -6.545439942
         109,      -5.161835158,       -2.78831717,      -3.153212484,      0.2043081507,      -2.087733994,       3.356051686,      -6.542513899
         110,      -5.180955637,      -2.788324603,      -3.147179172,      0.2012255572,      -2.107265196,       3.325619209,      -6.562825901
         111,      -5.194540336,      -2.817394799,      -3.180701001,      0.1734753747,      -2.120318957,       3.331121334,      -6.560077108
         112,      -5.214076514,      -2.817901298,      -3.175448548,      0.1702142342,      -2.137684632,       3.346996721,       -6.57524354
         113,      -5.224132332,      -2.847626488,      -3.189787807,      0.1520709685,       -2.15498472,       3.290916878,       -6.58607089
         114,      -5.228662676,      -2.838080426,      -3.203870837,      0.1359662421,        -2.1648663,       3.290520584,      -6.587851631
         115,      -5.274329919,      -2.884642735,      -3.228692176,      0.1206666767,      -2.187746996,       3.266447678,      -6.605019108
         116,      -5.265155303,      -2.869184198,      -3.230966693,      0.1042036193,      -2.197056435,       3.261783686,      -6.612989609
         117,      -5.288597212,      -2.906102972,      -3.247679842,     0.08675530588,      -2.208974568,       3.263494829,      -6.617692652
         118,      -5.314653953,       -2.90687283,      -3.269610503,     0.07328819119,      -2.228943501,       3.220922454,      -6.632381545
         119,      -5.325618653,      -2.938369438,      -3.273981445,     0.05457601707,      -2.243208725,       3.235023467,      -6.642814292
         120,      -5.329315712,      -2.929996536,      -3.289096629,     0.03867189122,      -2.249354229,       3.219010391,      -6.645471383
         121,      -5.375752911,      -2.977370262,      -3.317260385,     0.02230964461,      -2.276274324,       3.193446477,      -6.662441557
         122,       -5.36640471,      -2.963359865,      -3.317565782,    0.005624898026,      -2.284547204,       3.189496215,      -6.671276097
         123,      -5.389959785,       -3.00074241,      -3.335134773,    -0.01184107053,      -2.297170108,       3.179464459,       -6.68221828
         124,      -5.395848691,      -2.992768709,      -3.346426406,    -0.02603803008,      -2.304611807,       3.162667274,      -6.691807938
         125,        -5.4220885,      -3.030832678,      -3.361980849,    -0.04270742309,      -2.316904721,       3.157901727,      -6.702493275
         126,      -5.427666551,      -3.023102749,      -3.373926382,    -0.05769079395,      -2.324653246,       3.138161293,      -6.712353652
         127,      -5.454261388,      -3.061869924,       -3.39089475,    -0.07495555629,      -2.337115397,       3.132969264,      -6.722985447
         128,      -5.459855126,       -3.05445422,      -3.402611123,    -0.09024561758,      -2.345499122,       3.113754201,      -6.733059033
         129,      -5.486694684,      -3.093719589,      -3.419982032,     -0.1079403134,        -2.3584408,       3.108338566,      -6.743666907
         130,      -5.492160558,      -3.086535851,      -3.431807311,     -0.1235254719,      -2.367535493,         3.0896331,      -6.753924087
         131,      -5.519195731,      -3.126107685,      -3.449474516,     -0.1413470053,      -2.381009446,       3.083964847,      -6.764523743
         132,      -5.524466439,      -3.119037539,      -3.461246276,     -0.1569791686,      -2.390746135,       3.065767347,      -6.774938708
         133,      -5.551607942,      -3.158758221,      -3.479039815,     -0.1747707415,      -2.404673439,       3.059844452,      -6.785546676
         134,      -5.556667216,      -3.151789073,      -3.490778857,     -0.1904222131,      -2.414880571,       3.042127778,      -6.796094729
         135,       -5.58388342,      -3.191496197,      -3.508564309,     -0.2080794875,         -2.429144,       3.035984292,      -6.806723088
         136,      -5.588702767,      -3.184536664,      -3.520235749,     -0.2235506691,      -2.439650071,       3.018750646,      -6.817370402
         137,      -5.615822539,      -3.224078852,       -3.53783239,     -0.2410849551,      -2.456043918,       2.963497429,      -6.831989443
         138,      -5.624625376,      -3.215179874,      -3.570488142,     -0.2699186108,      -2.460635255,       2.999469731,      -6.837545764
         139,       -5.64669482,      -3.257012459,      -3.548743666,     -0.2701919345,      -2.480577331,       2.999375487,      -6.853362076
         140,      -5.654591199,      -3.247419979,      -3.600625483,     -0.3004458853,      -2.485501112,       2.959816601,       -6.85875397
         141,      -5.676795054,      -3.289128166,       -3.57636484,     -0.3006681934,       -2.50579136,       2.974520065,      -6.874885663
         142,      -5.684905482,       -3.27890544,      -3.629488988,     -0.3312105649,      -2.510402875,         2.9359631,      -6.880113639
         143,      -5.706392777,      -3.320201504,      -3.601528381,     -0.3300434157,      -2.530988834,       2.947547565,      -6.900193739
         144,      -5.690085655,        -3.2988175,       -3.64593437,     -0.3643901887,      -2.524521993,       2.936574915,      -6.901480958
         145,      -5.730222573,      -3.347159159,      -3.626751768,     -0.3571585063,      -2.548182907,       2.898068274,      -6.928973198
         146,      -5.754603079,      -3.377648261,      -3.701647385,     -0.4304843722,      -2.537736505,       2.946891621,      -6.914458667
         147,      -5.717229377,      -3.327583127,      -3.634751952,     -0.3501363043,      -2.563692355,       2.914266007,      -6.951806261
         148,      -5.778927674,      -3.400987237,      -3.719506322,     -0.4561673067,      -2.556399439,       2.841289111,      -6.943288877
         149,      -5.780142768,      -3.401867412,        -3.6751422,     -0.4082304784,        -2.5785848,       2.926555822,      -6.966174508
         150,      -5.766406642,      -3.378988023,      -3.723345031,     -0.4418092279,      -2.572164788,       2.863342449,      -6.966360514
         151,      -5.806245089,      -3.426790027,      -3.694534983,     -0.4335190844,       -2.59688139,       2.832919195,      -6.994458644
         152,      -5.830428999,      -3.457335836,      -3.777454522,     -0.5081021634,      -2.591140754,       2.844219987,      -6.986713473
         153,      -5.828265392,      -3.454094062,      -3.721073603,     -0.4571329221,      -2.615756327,       2.847929379,      -7.016462328
         154,      -5.852024176,      -3.482610765,      -3.803117082,     -0.5312143965,      -2.610630663,       2.815116559,      -7.008185764
         155,      -5.850307087,      -3.478486889,      -3.740960232,     -0.4795394224,      -2.634484802,       2.825776709,      -7.038265371
         156,      -5.873843134,      -3.506713247,      -3.825877426,     -0.5538498026,      -2.629874814,        2.79227328,      -7.029731312
         157,      -5.872045694,      -3.502145199,      -3.760773542,     -0.5015210135,      -2.652984393,       2.804661782,      -7.060006518
         158,      -5.895307128,      -3.530019147,      -3.848081597,     -0.5757601227,      -2.648867393,        2.77021507,      -7.051267971
         159,      -5.893313097,      -3.524922653,      -3.779887097,     -0.5226549566,      -2.671291074,       2.783709415,      -7.081701012
         160,      -5.916130482,      -3.552450075,      -3.869564664,     -0.5966805979,      -2.667568065,       2.748445039,      -7.072770578
         161,      -5.913893411,      -3.546874684,      -3.798375265,     -0.5428537894,      -2.689299017,       2.762998382,      -7.103344066
         162,      -5.936142265,      -3.574053075,      -3.890291712,     -0.6166061259,      -2.685870791,       2.726995013,      -7.094220478
         163,      -5.933648249,      -3.567969173,      -3.816170445,      -0.562067694,      -2.706965589,       2.742506412,      -7.124930708
         164,      -5.955295061,      -3.594810496,      -3.910229288,       -0.63549957,      -2.703725054,       2.705755129,      -7.115606963
         165,      -5.952556103,      -3.588175784,      -3.833296552,     -0.5802130346,      -2.724247486,       2.722181786,      -7.146454835
         166,      -5.973530898,      -3.614748115,      -3.929395574,     -0.6534014115,      -2.721897476,       2.666055471,      -7.140865852
         167,      -5.990243018,      -3.637828132,      -3.859442116,     -0.6143671569,      -2.741794939,       2.701978957,      -7.167352124
         168,      -5.989945534,      -3.635622097,      -3.952059276,        -0.6691977,       -2.73891075,       2.686370091,      -7.158011176
         169,      -5.985413643,      -3.625245595,      -3.865757189,     -0.6120928174,      -2.757950176,       2.678266316,      -7.189257247
         170,      -6.005465568,      -3.651205791,      -3.964575508,     -0.6849440488,      -2.755390732,       2.623684128,      -7.183028972
         171,      -6.021799976,       -3.67308635,      -3.889592347,     -0.6454009373,      -2.774078662,       2.662512582,      -7.210010444
         172,      -6.020599624,       -3.67047274,      -3.985900673,     -0.6990837523,      -2.771693171,       2.627821045,      -7.203952317
         173,      -6.035252021,      -3.689248964,      -3.904758848,      -0.658895089,      -2.789704497,       2.639160484,      -7.231181688
         174,       -6.03391423,       -3.68640392,      -4.001416039,     -0.7121341643,      -2.787078346,       2.606275109,      -7.224756192
         175,      -6.048512332,      -3.704650652,      -3.918198356,     -0.6719135568,      -2.804565795,       2.620009632,      -7.252268185
         176,      -6.046638669,      -3.701745768,      -4.016436418,       -0.72472366,      -2.801696295,       2.586339831,      -7.245464061
         177,      -6.061323073,      -3.719520629,      -3.931450562,     -0.6843056509,      -2.818800885,       2.601145398,      -7.273245814
         178,      -6.058802048,      -3.716627511,      -4.030866893,     -0.7366970037,      -2.815687184,        2.56668705,      -7.266064667
         179,      -6.073603485,      -3.733889402,      -3.944456279,     -0.6962756165,      -2.832586526,       2.582412165,      -7.294111341
         180,      -6.070468917,      -3.731048327,      -4.044786711,     -0.7481108156,      -2.829203519,       2.547200382,      -7.286549566
         181,      -6.085437553,      -3.747789003,      -3.957216205,     -0.7076489017,       -2.84595965,       2.563869564,      -7.314860521
         182,      -6.081635076,      -3.745095786,       -4.05825715,     -0.7590983996,      -2.842283015,       2.527941438,      -7.306912932
         183,      -6.096827916,      -3.761405735,      -3.969790256,     -0.7187736003,      -2.858971356,        2.54549944,      -7.335487333
         184,      -6.092388254,      -3.758907672,      -4.071423917,     -0.7697795047,      -2.855021885,       2.508878515,      -7.327148041
         185,      -6.107864017,      -3.774774894,      -3.982187674,     -0.7296091252,      -2.871758318,       2.527263635,      -7.355989777
         186,      -6.102804265,      -3.772511954,      -4.084315939,     -0.7802008108,      -2.867559406,       2.489946981,       -7.34725489
         187,      -6.118615803,      -3.787974988,      -3.994475997,     -0.7402238538,      -2.884403302,       2.509147216,      -7.376364748
         188,      -6.112968087,      -3.785969846,      -4.096965826,     -0.7904391037,      -2.879967138,       2.471161674,      -7.367229404
         189,      -6.129151488,       -3.80103463,      -4.006701561,     -0.7507198009,      -2.896942758,       2.491172439,      -7.396607091
         190,      -6.122938937,      -3.799314679,       -4.10943205,     -0.8005852813,      -2.892284293,       2.452570879,      -7.387066919
         191,      -6.139516777,      -3.813983984,        -4.0188798,     -0.7611281273,      -2.909412256,       2.473341855,      -7.416714081
         192,      -6.132756362,      -3.812525544,      -4.121750897,      -0.810665428,      -2.904570244,       2.434140143,      -7.406767116
         193,      -6.149765858,      -3.826823365,      -4.031025962,     -0.7714470861,      -2.921904612,       2.455620623,      -7.436684333
         194,      -6.142497405,      -3.825684271,      -4.133941083,     -0.8207111326,      -2.916887885,       2.415845148,      -7.426328874
         195,      -6.159946981,      -3.839631995,      -4.043158073,     -0.7817542824,      -2.934441766,       2.437996852,       -7.45651416
         196,      -6.152195095,      -3.838806156,      -4.146042125,     -0.8307771459,      -2.929283579,       2.397669722,        -7.4457501
         197,      -6.170100863,      -3.852437512,      -4.055319759,     -0.7921034441,      -2.947056378,       2.420455919,      -7.476201664
         198,      -6.161885949,       -3.85196313,      -4.158104366,     -0.8409180853,      -2.941767809,       2.379634492,      -7.465029122
         199,      -6.180261613,      -3.865274306,      -4.067507135,     -0.8024899291,       -2.95976649,       2.403034616,      -7.495745759
         200,      -6.171633576,      -3.865132264,      -4.170130301,     -0.8510939165,       -2.95437854,       2.361742348,      -7.484166556
         201,       -6.19047742,      -3.878120873,      -4.079739113,     -0.8128991834,      -2.972580254,       2.385701252,      -7.515144259
         202,      -6.181447743,      -3.878309931,      -4.182140475,     -0.8613462703,       -2.96709128,       2.343994227,      -7.503159581
         203,       -6.20074742,      -3.890997846,      -4.092004956,     -0.8233858569,       -2.98547807,       2.368478885,      -7.534394562
         204,      -6.191335504,      -3.891515171,      -4.194147728,     -0.8717044552,      -2.979917956,       2.326378037,      -7.522006726
         205,      -6.211089578,      -3.903932195,      -4.104332687,     -0.8339819536,      -2.998497856,       2.351313314,      -7.553496676
         206,      -6.201334195,      -3.904754297,      -4.206191311,     -0.8821712934,      -2.992886849,       2.308842884,      -7.540710089
         207,      -6.221545747,      -3.916909118,      -4.116726002,     -0.8446479712,      -3.011642003,       2.334222894,      -7.572451098
         208,      -6.211468332,      -3.918055398,      -4.218263247,     -0.8927213058,      -3.005978922,       2.291430638,      -7.559269451
         209,      -6.232119536,      -3.929957837,       -4.12916901,     -0.8553880182,      -3.024866974,       2.317228646,       -7.59125514
         210,      -6.221731193,      -3.931399377,      -4.230369892,     -0.9033734696,      -3.019159916,       2.274152076,      -7.577682614
         211,      -6.242804202,      -3.943056458,      -4.141670318,     -0.8662201263,      -3.038149303,       2.300313916,      -7.609907443
         212,      -6.232120465,      -3.944791071,      -4.242532349,     -0.9141479893,      -3.032408328,       2.256992524,       -7.59594829
         213,      -6.253603044,       -3.95621917,       -4.15423014,     -0.8771794944,      -3.051489551,       2.283480361,      -7.628408705
         214,       -6.24265199,      -3.958245297,      -4.254770189,      -0.925028044,        -3.0457233,        2.23993657,      -7.614069618
         215,      -6.264539591,      -3.969463909,      -4.166852582,     -0.8881910692,      -3.064865526,        2.26672745,      -7.646759799
         216,      -6.253333635,      -3.971792655,       -4.26707492,     -0.9359897265,       -3.05906883,       2.222998555,      -7.632046635
         217,      -6.275604584,       -3.98278227,      -4.179515176,     -0.8992923156,      -3.078233459,       2.250073207,       -7.66495958
         218,      -6.264142867,      -3.985381961,      -4.279421623,     -0.9470455281,      -3.072415491,       2.206184287,      -7.649878003
         219,      -6.286779269,       -3.99616396,      -4.192210913,      -0.910473168,      -3.091593867,       2.233471544,      -7.683008628
         220,      -6.275064232,      -3.999019967,      -4.291818157,     -0.9581916839,      -3.085759843,       2.189458063,       -7.66756401
         221,      -6.298057811,      -4.009598554,      -4.204935163,     -0.9217302809,      -3.104941524,       2.216958684,      -7.700908196
         222,      -6.286117683,      -4.012742742,      -4.304261862,     -0.9694084016,      -3.099094992,       2.172830152,       -7.68510793
         223,      -6.309462182,      -4.023145426,      -4.217697571,     -0.9330412764,      -3.118230273,       2.200549847,      -7.718657891
         224,      -6.297290639,      -4.026493075,      -4.316759023,     -0.9806880502,      -3.112360847,       2.156354582,      -7.702507633
         225,      -6.320963572,      -4.036708555,      -4.230470238,     -0.9443972078,      -3.131429212,       2.184231499,      -7.736257648
         226,      -6.308561191,      -4.040289941,      -4.329298595,      -0.992015956,       -3.12554094,       2.139986948,      -7.719763418
         227,      -6.332550503,      -4.050322022,      -4.243259053,     -0.9557917019,      -3.144510444,       2.168023433,      -7.753706837
         228,      -6.319899641,      -4.054101592,      -4.341898314,      -1.003416324,      -3.138603537,       2.123771664,      -7.736873525
         229,      -6.344192104,      -4.063979627,      -4.256049773,     -0.9672470348,      -3.157490654,       2.151911914,      -7.771007978
         230,      -6.331318851,      -4.067947342,       -4.35453367,        -1.0148535,       -3.15158687,       2.107627752,      -7.753844322
         231,      -6.355920481,      -4.077707769,      -4.268853087,     -0.9787207814,      -3.170370226,       2.135879668,      -7.788163405
         232,      -6.342815616,      -4.081918664,      -4.367208026,      -1.026306453,      -3.164455297,       2.091602862,      -7.770674963
         233,      -6.367708852,      -4.091483991,      -4.281652646,      -0.990196432,      -3.183107292,       2.119967016,      -7.805171973
         234,       -6.35436902,      -4.095837446,       -4.37990991,      -1.037768664,      -3.177185674,       2.075730991,      -7.787364266
         235,      -6.379541787,      -4.105266547,      -4.294444175,       -1.00168175,      -3.195685654,       2.104174433,      -7.822033355
