"Outer_Iter",   "rms[Rho][0]"  ,  "rms[RhoU][0]"  ,  "rms[RhoV][0]"  ,  "rms[RhoE][0]"  ,    "rms[k][0]"   ,    "rms[w][0]"   ,    "rms[T][1]"   
          31,      -3.870869045,      -1.641955538,      -1.656905451,       1.437872522,      -0.367597156,       4.734510415,      -6.392767003
          32,      -3.916677751,      -1.662671068,      -1.771735988,       1.405720436,     -0.3473204213,       4.328068495,      -6.095773406
          33,      -3.907266079,      -1.645867635,      -1.693507978,       1.413017659,     -0.3655733166,        4.53847565,       -6.43452096
          34,      -3.964561101,      -1.667951994,      -1.815695568,       1.379965254,     -0.3589435402,       4.175671651,      -6.164251752
          35,      -3.964078567,      -1.651358245,      -1.747507318,       1.387779787,     -0.3534159647,       3.946224628,      -6.349361552
          36,      -3.991020294,      -1.634686242,      -1.890309259,       1.402699135,     -0.3727079911,       4.223166617,      -6.030209877
          37,      -4.033885206,      -1.670820717,      -1.800949434,       1.355597386,      -0.357649713,       4.216276778,      -6.174534849
          38,      -4.063924532,      -1.663426514,       -1.96163205,       1.380085251,     -0.3935594935,       4.151160543,      -5.983150263
          39,      -4.107698634,      -1.707352717,      -1.870743116,       1.318861231,      -0.386174721,       4.701049891,      -6.274006935
          40,      -4.172228315,      -1.750475011,      -2.001565894,       1.293928407,     -0.4213161849,       4.825423877,      -6.452362001
          41,      -4.162900629,      -1.718706183,       -2.06139906,       1.308126109,     -0.4260865681,       4.698722734,      -6.293040105
          42,      -4.238959902,      -1.799925994,      -2.012478096,       1.227833364,     -0.4745670576,       4.248731674,      -6.444869062
          43,      -4.304826532,      -1.865850615,      -2.150613465,       1.148610126,     -0.4838758167,       4.042088136,      -6.304973063
          44,      -4.280163065,       -1.83915167,      -2.092619224,       1.185847277,     -0.5233001198,        4.12919465,      -6.465805234
          45,      -4.304619744,      -1.864962389,      -2.217171668,       1.143647353,     -0.5329172403,       4.229497611,      -6.519917987
          46,      -4.299506174,      -1.838812634,      -2.245436582,       1.172631919,     -0.5674614703,       4.430924853,      -6.374392831
          47,      -4.356443953,      -1.911427787,      -2.238312948,       1.065026141,     -0.5804809643,       4.290787946,      -6.457094242
          48,      -4.324734611,      -1.859063629,      -2.262428095,       1.139127188,     -0.6072309659,       4.095191936,      -6.349352347
          49,      -4.378513728,      -1.921034296,      -2.288827972,       1.036366717,     -0.6262602127,       4.274709227,      -6.419368607
          50,       -4.35046944,      -1.865864265,      -2.301536333,       1.110571488,     -0.6455158982,       4.113702796,      -6.339258423
          51,      -4.404105865,      -1.921473276,      -2.321698256,       1.009141876,     -0.6698738593,       4.278698305,      -6.390261214
          52,       -4.37709198,      -1.869867017,      -2.334576224,       1.084951418,     -0.6999196279,       4.165239383,       -6.33770831
          53,      -4.448717185,      -1.941958123,      -2.331053739,      0.9842176607,     -0.7395266159,       4.322737918,      -6.343646994
          54,      -4.416331783,      -1.890101734,       -2.33766576,       1.060187638,      -0.772155537,       4.238328865,      -6.296660695
          55,      -4.470187468,      -1.942313482,      -2.380817241,      0.9738273421,     -0.8079456008,       4.317238469,      -6.294457167
          56,      -4.423777715,      -1.878414075,      -2.405813488,       1.054609494,     -0.8402278106,       4.058148096,      -6.377643052
          57,      -4.503568112,      -1.955772645,      -2.434675165,       0.954876171,     -0.8878841238,         4.2209658,      -6.303178917
          58,      -4.473164669,      -1.914033405,      -2.413917752,       1.032729895,     -0.9147736831,       4.335580523,        -6.3076726
          59,      -4.527545446,      -1.979906876,      -2.445636365,      0.9413823136,      -0.950373271,       4.318632343,       -6.25795959
          60,      -4.480785218,      -1.924396545,      -2.456053051,       1.019070026,     -0.9750450342,       4.250358102,      -6.310579145
          61,      -4.550999885,      -2.009519831,      -2.470144427,      0.9163508008,      -1.009100413,       4.254550183,      -6.255498221
          62,      -4.522236043,      -1.977309086,      -2.463848423,      0.9860041198,      -1.025621806,       4.293691678,      -6.279979488
          63,       -4.57547202,      -2.047930302,      -2.497981333,      0.8921315621,      -1.051749459,       4.305239898,      -6.232449634
          64,      -4.530490581,      -2.002134899,      -2.508234239,      0.9640010094,      -1.070250206,       4.251491116,      -6.289119626
          65,      -4.598521584,      -2.089072871,      -2.530994174,       0.858926872,      -1.099342706,       4.234340778,       -6.23763658
          66,      -4.571374595,      -2.062929473,      -2.527710204,      0.9263688406,      -1.112491307,       4.272913829,      -6.270444391
          67,      -4.621925831,      -2.137470821,      -2.567665584,        0.82979057,      -1.138081753,       4.269176428,      -6.227672795
          68,      -4.577344911,      -2.096814019,      -2.573435891,      0.9001487432,      -1.154333638,       4.225013205,      -6.282689169
          69,       -4.64316992,      -2.185485786,      -2.602754348,      0.7940801281,      -1.184985055,       4.192135728,      -6.236849012
          70,      -4.616296055,      -2.161993568,      -2.602085225,      0.8613894992,      -1.192024903,       4.230034268,       -6.27347734
          71,      -4.664748689,      -2.235854616,      -2.640603774,      0.7648289296,      -1.218151145,       4.213190385,      -6.235932752
          72,      -4.619992252,      -2.197044201,      -2.646964573,      0.8347570977,      -1.228300897,       4.178667363,      -6.287656665
          73,      -4.684304823,      -2.286195581,      -2.676835114,      0.7292915049,      -1.262802866,       4.134079363,      -6.247109701
          74,      -4.657124615,      -2.262116496,      -2.680427137,      0.7966098032,      -1.262247718,       4.176379307,      -6.285079409
          75,      -4.704401948,      -2.334795106,      -2.715556445,      0.7007616012,      -1.295839416,       4.096577825,      -6.271133669
          76,      -4.717991658,      -2.352811285,      -2.733896973,      0.7284092723,      -1.302053473,       4.190327832,      -6.260700254
          77,      -4.678334739,      -2.331042598,      -2.746900171,       0.721609566,      -1.322136723,       4.117863171,      -6.286880642
          78,      -4.715970333,      -2.382697962,      -2.755552736,      0.7042892306,      -1.348123883,       4.007518403,      -6.294938955
          79,      -4.756993609,      -2.436432875,      -2.796849539,      0.6434708358,       -1.36286613,       4.147020918,      -6.262893543
          80,      -4.692679421,      -2.373902693,      -2.791698831,      0.7203236878,      -1.368147427,       4.095716058,      -6.311922901
          81,      -4.754478209,      -2.460654126,      -2.813796687,      0.6191901487,      -1.414784702,       3.998754897,      -6.279433358
          82,      -4.726340303,      -2.427341353,      -2.822737065,      0.6861212154,       -1.40439649,       4.071341231,      -6.317098499
          83,      -4.773488808,      -2.500575779,      -2.849736254,      0.5930372486,      -1.445234749,       3.972567578,      -6.305801726
          84,      -4.785356106,      -2.506573656,      -2.874008925,      0.6214043556,      -1.446354787,       4.082264633,      -6.302261831
          85,      -4.748744417,      -2.479099016,      -2.871595374,      0.6158945626,      -1.468407216,       4.003166473,      -6.324348659
          86,      -4.784544728,      -2.524583869,      -2.885672632,      0.5998995478,      -1.496531351,       3.906391202,      -6.332303101
          87,      -4.827390757,      -2.574311522,      -2.923627588,      0.5426563945,      -1.509829281,       4.036786168,        -6.3099332
          88,      -4.765508334,      -2.502473429,      -2.912006298,      0.6161048015,      -1.518163149,       3.991661548,      -6.350806951
          89,      -4.828520944,      -2.591990675,      -2.933699717,      0.5195333831,       -1.56593588,       3.896562686,      -6.325074525
          90,      -4.801399424,      -2.544558763,      -2.941052707,      0.5851078591,      -1.551583467,       3.970979941,      -6.359499406
          91,      -4.851390362,      -2.619978997,      -2.960583295,      0.4953216758,      -1.597542955,       3.919917379,       -6.33683098
          92,      -4.822804955,      -2.571357145,      -2.969718492,      0.5589449723,      -1.586313411,       3.928444444,      -6.370379543
          93,      -4.872906893,       -2.64775712,      -2.987256834,      0.4709954649,      -1.636460156,       3.897703966,      -6.348783784
          94,      -4.844512713,      -2.597352223,      -2.996626299,      0.5339191989,      -1.623330364,        3.90584626,      -6.381686826
          95,      -4.894671814,      -2.674501128,      -3.012614716,      0.4469960044,      -1.673360699,       3.875865483,       -6.36104145
          96,      -4.866548751,      -2.622799507,      -3.023024483,      0.5091563869,      -1.661021657,       3.883404015,      -6.393350846
          97,      -4.916897938,       -2.70086232,      -3.037712857,      0.4232518319,      -1.710363265,       3.854534968,      -6.373567929
          98,      -4.889082391,      -2.648409006,      -3.049154593,      0.4844792125,      -1.699204968,        3.86110076,      -6.405344138
          99,      -4.939632339,      -2.727443952,      -3.062701641,      0.3994639645,      -1.747620624,       3.833613872,      -6.386337514
         100,      -4.912185949,      -2.674473448,      -3.075321505,      0.4596936953,      -1.737796439,       3.838904986,      -6.417650168
         101,       -4.96295326,      -2.754378362,      -3.087721176,      0.3755128152,      -1.784983325,       3.813005679,       -6.39933625
         102,      -4.935907838,      -2.701079076,      -3.101638971,      0.4347544516,      -1.776329286,       3.816797635,      -6.430253955
         103,      -4.986908194,      -2.781839267,      -3.112915891,      0.3513464608,      -1.821912852,        3.79263707,      -6.412552847
         104,      -4.960285318,      -2.728351826,      -3.128173056,      0.4095947769,      -1.814430348,       3.794810109,      -6.443139853
         105,      -5.011525243,      -2.809839846,      -3.138323063,      0.3269035787,      -1.854767011,       3.772814762,      -6.426011012
         106,      -4.985188232,      -2.739094825,      -3.151221636,      0.3841261162,      -1.849031767,       3.772808306,      -6.456272245
         107,      -5.036780401,      -2.837478013,      -3.161974087,       0.302688171,      -1.893227844,       3.751715997,      -6.439628148
         108,      -5.011043358,      -2.785091326,      -3.181825408,       0.358761053,      -1.887810267,       3.751566917,      -6.469742452
         109,      -5.062574475,       -2.84416477,      -3.182586409,      0.2775165165,      -1.928072388,       3.732252986,      -6.453465469
         110,      -5.037388752,       -2.81422392,      -3.207844527,      0.3330919592,       -1.92692463,       3.728588455,      -6.483397713
         111,      -5.089450448,      -2.897288713,      -3.216213497,       0.252300687,      -1.964433783,       3.763181034,      -6.452419303
         112,       -5.05701759,      -2.843399843,      -3.221643705,       0.313769035,      -1.970696171,       3.643618773,      -6.515319168
         113,      -5.124585746,      -2.927947396,      -3.278754833,       0.214617245,      -1.998665744,       3.687286177,      -6.461990379
         114,      -5.085454346,      -2.872883184,      -3.234731891,      0.2891904715,      -2.004983524,       3.771883578,      -6.515778186
         115,      -5.143541315,      -2.954605255,      -3.284530497,      0.1992900388,      -2.009257683,       3.623534111,      -6.482318248
         116,      -5.113565089,      -2.901072192,      -3.276932873,      0.2610584105,      -2.039643527,       3.689398768,      -6.529676829
         117,       -5.17286589,      -2.984881246,       -3.31059261,      0.1733745956,      -2.070731207,       3.637027311,      -6.498217931
         118,      -5.142833201,      -2.932081319,      -3.303729624,      0.2343826587,       -2.07941199,       3.665341202,      -6.544296712
         119,      -5.202301278,      -3.015739467,      -3.339637017,      0.1469619936,       -2.10748166,       3.616533784,      -6.513875481
         120,       -5.17253502,      -2.962769445,      -3.331809738,      0.2076672255,      -2.117397726,       3.643974363,      -6.559168178
         121,      -5.232315548,      -3.046205219,      -3.367956968,      0.1206701672,      -2.143506234,       3.595300135,      -6.529621476
         122,      -5.202579239,      -2.993503209,      -3.360277637,      0.1809084304,      -2.154779958,       3.622622892,      -6.574269844
         123,      -5.262720537,      -3.076814556,      -3.396610796,     0.09422567632,      -2.178792339,       3.573886041,      -6.545540321
         124,      -5.232935774,      -3.024349408,      -3.388961246,      0.1540744626,      -2.191367335,       3.601207552,      -6.589607159
         125,      -5.293443244,      -3.107541088,      -3.425426977,     0.06763507013,      -2.213410877,       3.552388005,      -6.561665816
         126,      -5.263525392,      -3.055295322,      -3.417897013,      0.1271253171,      -2.227489555,       3.579728246,      -6.605185911
         127,      -5.324406396,      -3.138397895,      -3.454391094,     0.04088164996,      -2.241565499,       3.608606544,      -6.565747725
         128,      -5.287776763,      -3.085792589,      -3.406708745,      0.1111463269,      -2.267844207,       3.548056096,      -6.624302781
         129,       -5.35531994,      -3.168449554,       -3.50234966,     0.01175106098,      -2.283215634,       3.341777709,      -6.604345405
         130,      -5.360711006,      -3.161136516,      -3.493229786,     0.03832833787,      -2.293714509,       3.678491459,      -6.614154959
         131,      -5.342659935,       -3.14753118,      -3.449053917,     0.03879170318,      -2.317414654,       3.486344589,      -6.632622356
         132,      -5.372007479,      -3.182028826,      -3.526724921,    0.008308286534,      -2.327954788,       3.419306666,      -6.636680988
         133,      -5.426479619,      -3.235681199,      -3.514157093,    -0.02315146616,       -2.35131405,       3.547741317,      -6.638412769
         134,      -5.370129717,        -3.1668076,      -3.537466602,      0.0162770562,      -2.358973232,       3.479371578,      -6.660364338
         135,      -5.437725435,      -3.257320746,      -3.526212449,     -0.0539324207,      -2.374163553,       3.444563183,      -6.652034582
         136,      -5.415521062,      -3.205110834,      -3.576894529,   -0.008691116173,        -2.3907406,       3.452971583,      -6.677537509
         137,      -5.471185899,      -3.289362508,      -3.548258619,    -0.08099925762,      -2.405644683,       3.520050699,       -6.65994262
         138,      -5.440246368,      -3.238636166,      -3.580661743,    -0.02865976093,      -2.436207095,       3.329884931,      -6.707107486
         139,      -5.509558138,      -3.321629058,      -3.648848054,     -0.1259560865,      -2.437796256,       3.403451998,      -6.682044526
         140,      -5.505206653,      -3.315333481,      -3.595602256,    -0.08752093586,      -2.470347181,       3.477083364,       -6.71513598
         141,      -5.500947698,      -3.301693502,      -3.663520721,     -0.1150588101,      -2.469408015,        3.37418163,      -6.706232837
         142,       -5.51531868,      -3.337187635,      -3.605015551,     -0.1147625551,      -2.490523185,       3.478444108,      -6.724329176
         143,      -5.520642471,      -3.330462172,      -3.657276862,     -0.1293533257,      -2.498363952,       3.321721113,      -6.729394556
         144,      -5.543978638,      -3.366394652,      -3.664486566,     -0.1444507735,      -2.518361614,       3.274607043,      -6.759443236
         145,      -5.593478063,      -3.409743447,      -3.747023498,     -0.2099730666,       -2.51059834,       3.406295135,      -6.733718807
         146,      -5.536055051,      -3.348693236,      -3.650117768,     -0.1348418919,      -2.537461143,       3.377194001,      -6.780270812
         147,      -5.619687847,      -3.438631532,      -3.765224119,     -0.2344275816,      -2.531261828,       3.205808785,       -6.75693105
         148,      -5.616410375,      -3.434168431,       -3.71238197,     -0.1947654974,      -2.575467538,       3.405699318,      -6.788801435
         149,      -5.611718441,      -3.420822885,      -3.775906469,     -0.2243864124,      -2.574106707,        3.26599859,      -6.777512976
         150,      -5.644784608,       -3.46765998,      -3.737503583,     -0.2217601528,      -2.613812919,       3.291544238,      -6.814248742
         151,      -5.677484065,      -3.505285002,      -3.835345167,     -0.2935997418,      -2.610548079,       3.301065073,      -6.785513323
         152,      -5.634347169,      -3.451390652,      -3.754825416,     -0.2171252814,      -2.648502993,       3.300337573,      -6.834139353
         153,      -5.703064056,      -3.534044769,      -3.852472974,     -0.3176311028,      -2.648452377,       3.180429161,       -6.81184286
         154,      -5.695460603,      -3.526696167,      -3.792847079,     -0.2754331244,      -2.677570353,       3.389627814,      -6.835064028
         155,      -5.681463582,      -3.510560628,      -3.818577436,     -0.2895680998,      -2.688030794,       3.184228619,      -6.836539449
         156,      -5.721094851,      -3.554307581,       -3.84687477,     -0.3006512103,      -2.713636452,       3.112229374,      -6.868967152
         157,      -5.752773798,      -3.587950883,      -3.913878377,     -0.3684365192,      -2.709844194,       3.302016677,      -6.845566364
         158,      -5.689434637,      -3.522953104,      -3.803817379,     -0.2884722991,      -2.731202667,       3.304206502,      -6.881986296
         159,      -5.763124025,      -3.612754727,      -3.889584459,      -0.372194107,      -2.736450669,       3.033325329,      -6.876196114
         160,      -5.786532934,       -3.63266631,      -3.909012451,     -0.3650069096,      -2.761522761,       3.239000022,      -6.897593281
         161,      -5.786724912,      -3.637217681,      -3.908305155,     -0.3961697874,      -2.767590314,       3.236043241,      -6.888130514
         162,        -5.7325988,      -3.570298646,      -3.887484579,     -0.3334887448,      -2.783036336,       3.076440805,       -6.92777377
         163,      -5.815326723,       -3.65725538,      -3.974364353,      -0.430066674,      -2.774247328,       3.105135724,      -6.907110157
         164,      -5.808172492,      -3.647346501,      -3.898317564,     -0.3837905205,      -2.807101002,       3.288939986,      -6.929760355
         165,      -5.790792498,      -3.632534139,       -3.93117382,     -0.3967045803,      -2.810948191,       3.072318171,      -6.931488137
         166,      -5.830456911,      -3.675335187,      -3.958357016,     -0.4083015734,       -2.84155318,       2.969607293,      -6.967030164
         167,      -5.883291142,      -3.743577056,      -4.046745558,     -0.5001643404,      -2.836374358,       3.168598001,       -6.94708136
         168,      -5.829615517,      -3.688366662,      -3.922209731,      -0.426956524,      -2.852916197,       3.245563307,      -6.967862303
         169,      -5.827242283,      -3.677911856,      -3.980222839,      -0.434054613,      -2.853854523,       2.986584958,      -6.969493652
         170,      -5.869015247,      -3.719042112,       -3.99446426,     -0.4451873505,      -2.888652386,       2.946669573,      -7.005178013
         171,      -5.921256785,      -3.788051107,      -4.087054604,     -0.5390528326,      -2.882041575,       3.124048004,      -6.984990189
         172,      -5.867676325,      -3.731891525,      -3.959977448,     -0.4645733771,      -2.898089548,       3.134317168,       -7.01568727
         173,      -5.873400056,      -3.720146171,      -4.061768305,      -0.486854525,      -2.894905162,       2.909425461,      -7.012571979
         174,      -5.934484887,      -3.794090863,      -4.002120872,      -0.514188009,      -2.925084696,       3.184277344,       -7.01891465
         175,      -5.896835796,      -3.767424138,      -4.020975854,     -0.4940619181,      -2.939214067,       2.891711722,      -7.049726849
         176,      -5.940190357,      -3.808847101,       -4.12669176,     -0.5614274174,      -2.933762658,       2.959140755,      -7.039328692
         177,      -5.960208843,      -3.825416085,      -4.028878896,     -0.5418920891,      -2.962039237,       3.162662666,      -7.050024602
         178,      -5.912787605,      -3.778938764,       -4.04840461,     -0.5167126944,      -2.973859115,       2.837325382,      -7.077665669
         179,      -5.968575308,      -3.843096539,      -4.143821448,     -0.5871294219,      -2.970643888,       2.927272981,      -7.071014683
         180,      -6.008015082,      -3.890140252,      -4.060302682,     -0.5884564143,      -2.999161391,       3.113330067,      -7.083598256
         181,       -5.97332297,      -3.863822861,      -4.097660943,     -0.5816070536,      -3.010521596,       2.836526528,      -7.104882921
         182,      -5.991183619,      -3.872463038,      -4.185511097,     -0.6117872189,      -3.005919296,       2.961315284,      -7.098879052
         183,      -5.987804145,      -3.875052038,      -4.053644311,     -0.5892273475,      -3.016499197,       3.002725466,      -7.118055891
         184,      -5.967798046,      -3.834305761,      -4.166334582,     -0.5791068229,      -3.016148666,       2.884878432,      -7.119123639
         185,      -6.003565772,      -3.894067271,       -4.07144353,     -0.6030986435,      -3.025789656,       2.954020732,      -7.137094159
         186,      -5.985755553,       -3.85303915,      -4.181991518,     -0.5952237318,      -3.027254737,       2.877833178,      -7.138002518
         187,      -6.021122274,      -3.913368152,       -4.08782224,      -0.619427581,      -3.026754086,       2.923882212,        -7.1523857
         188,       -6.02160888,      -3.881337544,      -4.206203996,     -0.6098452583,      -3.054923518,        2.84915276,      -7.156163029
         189,      -6.039873216,      -3.935612674,      -4.096997404,     -0.6377972647,        -3.0678985,       2.926714852,      -7.174640339
         190,       -6.02086925,      -3.896732833,      -4.221228558,     -0.6323998284,      -3.072232445,       2.802849495,      -7.180245188
         191,      -6.075447297,      -3.986304267,      -4.132009234,     -0.6816718773,      -3.072177239,       2.889747519,      -7.188712115
         192,      -6.056549715,      -3.924787727,      -4.248264568,     -0.6465153942,      -3.099597322,       2.814918313,      -7.198417392
         193,      -6.091802456,       -4.00669286,      -4.139300967,     -0.6985223636,      -3.111341853,        2.87970867,      -7.210664223
         194,      -6.054346717,      -3.938824227,      -4.262592845,     -0.6672405187,      -3.114902263,       2.796008231,      -7.216880273
         195,      -6.105461598,      -4.024676627,      -4.161917383,     -0.7124950198,      -3.121486127,       2.815556325,      -7.231804646
         196,      -6.124288128,      -4.018342938,      -4.313548151,     -0.7197863647,      -3.141115313,       2.754469737,      -7.236937334
         197,      -6.141852237,      -4.076373803,      -4.176420917,      -0.751472455,      -3.158065755,       2.850316016,      -7.253186258
         198,       -6.11774779,      -4.028958409,      -4.333085521,     -0.7401021716,      -3.159731657,       2.755482971,      -7.255090718
         199,      -6.151318592,      -4.090693737,      -4.197423002,     -0.7619137677,      -3.172209458,       2.810833898,      -7.271969658
         200,      -6.129077113,      -4.041397493,      -4.344283296,     -0.7492938798,       -3.17255546,       2.739635176,      -7.275776043
         201,      -6.139906472,       -4.09662074,      -4.195722528,     -0.7823485205,      -3.176215855,       2.805787321,      -7.290653538
         202,      -6.138483355,      -4.052093587,      -4.356677824,     -0.7600886304,        -3.1802651,       2.713405751,      -7.294489121
         203,        -6.1523553,      -4.107306206,      -4.208618611,     -0.7921197462,      -3.179450607,       2.789983005,      -7.309467737
         204,      -6.150275959,      -4.063360672,      -4.368718632,     -0.7713135757,       -3.18706766,       2.690984522,       -7.31308144
         205,      -6.164675482,      -4.119929883,      -4.223822086,     -0.8045286573,      -3.182968987,       2.770225015,      -7.328251516
         206,      -6.162633027,      -4.075349403,       -4.38106758,     -0.7828720383,      -3.193536573,        2.66908576,      -7.331602012
         207,       -6.17732426,      -4.132867751,      -4.238754459,     -0.8172156769,      -3.187473375,       2.750194821,      -7.346980769
         208,      -6.175133755,      -4.088060269,      -4.393733943,     -0.7950761144,      -3.200344515,         2.6474239,      -7.350052846
         209,      -6.190088435,      -4.146242529,      -4.253914944,     -0.8302294275,       -3.19323301,       2.730163237,      -7.365643322
         210,      -6.187726399,        -4.1013229,      -4.406609347,     -0.8076408416,       -3.20786557,       2.625961322,      -7.368428519
         211,      -6.202877572,       -4.15991275,      -4.269152319,     -0.8434926355,       -3.20031916,       2.710192598,       -7.38423039
         212,      -6.200331232,      -4.114951955,      -4.419625595,     -0.8204892922,      -3.216249932,       2.604695941,      -7.386721286
         213,      -6.215637207,      -4.173726695,      -4.284386568,     -0.8569420854,      -3.208667627,       2.690317743,      -7.402734338
         214,      -6.212897913,      -4.128809984,      -4.432739005,     -0.8335413319,      -3.223675735,       2.579747721,       -7.40258396
         215,      -6.250737735,      -4.194804231,        -4.3105628,     -0.8602137157,      -3.233263848,       2.658341877,       -7.42098387
         216,      -6.227428747,      -4.146398538,      -4.447202867,      -0.847415923,      -3.246470186,       2.562993909,      -7.420173906
         217,      -6.262383949,      -4.212137638,      -4.325860859,     -0.8757012924,      -3.255856242,       2.636392861,      -7.438890174
         218,      -6.239433393,       -4.16270987,      -4.461478999,     -0.8605181203,      -3.267147079,       2.543810932,      -7.437647352
         219,      -6.274004467,      -4.227104294,      -4.338705165,     -0.8882537256,      -3.276380697,       2.618258718,       -7.45663232
         220,      -6.250619082,      -4.177927671,      -4.474834166,     -0.8730326478,      -3.286053523,       2.524549098,      -7.454963952
         221,      -6.285076392,      -4.241339409,      -4.351410336,      -0.900266893,      -3.294922194,       2.600547117,      -7.474227013
         222,      -6.261438501,       -4.19214505,      -4.487440728,     -0.8846233723,      -3.303305453,       2.505361438,      -7.472127302
         223,      -6.295833217,      -4.254781954,      -4.363594576,      -0.911685186,      -3.311716259,       2.583042721,        -7.4916813
         224,      -6.271965407,      -4.205602195,      -4.499579794,     -0.8956018391,      -3.319055255,       2.486196146,      -7.489144067
         225,      -6.306384062,      -4.267726797,      -4.375401221,     -0.9226015073,      -3.326931432,       2.565744469,      -7.508995798
         226,      -6.282303877,      -4.218473485,      -4.511247549,     -0.9060890264,      -3.333450918,       2.467106483,      -7.506015995
         227,      -6.316786487,      -4.280229659,       -4.38687811,     -0.9331644885,      -3.340832516,       2.548582907,      -7.526171867
         228,      -6.292529962,      -4.230969641,       -4.52258017,     -0.9162256711,      -3.346729027,       2.448055099,      -7.522747303
         229,      -6.327126591,      -4.292425064,      -4.398114421,     -0.9434294091,      -3.353633937,       2.531594095,      -7.543209779
         230,      -6.302724175,      -4.243075427,      -4.533644389,     -0.9260829903,      -3.359074339,       2.429114352,      -7.539341673
         231,      -6.337458369,      -4.304304983,       -4.40917436,     -0.9534441789,      -3.365565533,       2.514760796,       -7.56011026
         232,       -6.31294447,      -4.255001949,      -4.544554558,     -0.9357607407,      -3.370651144,       2.410301024,      -7.555800902
         233,      -6.347836847,      -4.316225106,      -4.420082874,     -0.9633369039,      -3.376770303,       2.498096846,      -7.576871632
         234,      -6.323231015,      -4.266912409,      -4.555285656,     -0.9453828585,      -3.381941539,       2.395286397,      -7.573982446
         235,      -6.336384557,      -4.321378591,      -4.423462564,     -0.9844265831,      -3.378414901,       2.493264861,      -7.593996329
