"Outer_Iter",   "rms[Rho][0]"  ,  "rms[RhoU][0]"  ,  "rms[RhoV][0]"  ,  "rms[RhoE][0]"  ,    "rms[k][0]"   ,    "rms[w][0]"   ,    "rms[T][1]"   
          47,      -4.053898581,      -1.599380145,      -1.923496991,       1.441697858,     -0.4144236827,       4.228891979,      -6.218615476
          48,      -4.107157485,      -1.660174346,      -1.989572561,       1.342158163,     -0.4350758086,       4.320753473,      -6.197619791
          49,      -4.066373181,      -1.606889826,      -2.027894718,       1.404646228,     -0.4599603214,       4.173441469,      -6.226834964
          50,      -4.124842087,      -1.667796323,      -2.095557957,       1.290292466,     -0.4754327788,       4.234868453,      -6.252335966
          51,      -4.108429468,      -1.635983468,       -2.09275722,       1.357260048,     -0.5109647426,       4.245836435,      -6.195987546
          52,      -4.159797127,      -1.695565915,       -2.11902103,       1.254114759,     -0.5294816008,       4.357277483,      -6.229571761
          53,      -4.141952124,      -1.668635624,      -2.139235928,       1.315664034,     -0.5770218473,        4.25531255,      -6.210054346
          54,      -4.214191546,      -1.743741817,      -2.137809233,       1.218557787,     -0.6101206839,       4.374140996,      -6.207535562
          55,      -4.191302682,      -1.718029798,      -2.145482092,       1.277025486,     -0.6809262262,       4.285199863,      -6.169001323
          56,      -4.244775037,      -1.773134841,      -2.174669449,       1.189075517,     -0.7127511816,       4.387358851,      -6.166730802
          57,      -4.220475151,      -1.749946037,      -2.178789872,       1.245527946,     -0.7639004342,       4.273691544,      -6.147872444
          58,      -4.270444241,      -1.804699809,      -2.206504081,        1.15918466,     -0.7946334043,       4.376909001,      -6.139150442
          59,      -4.245838083,      -1.785617627,      -2.213403825,       1.213610005,     -0.8345573136,       4.269182215,      -6.133049739
          60,      -4.293557824,      -1.841818993,      -2.242460959,       1.127824816,     -0.8653605272,       4.361450548,      -6.118878341
          61,      -4.268908852,      -1.827917698,      -2.251086615,       1.181016298,     -0.9018606719,       4.256103818,      -6.122404365
          62,      -4.315360987,      -1.884285728,      -2.277915687,       1.095614019,     -0.9306244147,       4.336723266,      -6.104413521
          63,      -4.290820376,      -1.872225561,      -2.288505543,       1.148158731,     -0.9693558886,       4.159511596,      -6.156713646
          64,      -4.346605728,      -1.938070793,      -2.344539444,       1.054285408,     -0.9908141225,        4.30102174,      -6.082603793
          65,      -4.315267416,      -1.914020861,       -2.32879259,       1.119246991,      -1.020719682,       4.221525948,      -6.147291687
          66,      -4.371379168,      -1.972474897,      -2.373638832,       1.025241287,      -1.046788428,       4.245345435,       -6.07815933
          67,      -4.341395485,      -1.969428135,      -2.371940066,        1.08582887,      -1.084850722,       4.183288381,      -6.143628463
          68,      -4.397730434,       -2.04107065,      -2.423257093,      0.9890714072,      -1.110250841,       4.200907639,       -6.07893837
          69,      -4.367323809,      -2.018491836,       -2.41404878,       1.054033074,      -1.143713144,       4.142433445,      -6.143896545
          70,      -4.423237831,      -2.096517078,      -2.465189217,      0.9573210312,      -1.175341145,       4.117212397,      -6.108503673
          71,      -4.400879229,      -2.082395025,      -2.473240201,       1.019051381,        -1.1942698,       4.090133361,      -6.143430742
          72,      -4.449959721,      -2.147481022,      -2.494765939,      0.9285413544,      -1.230396807,       4.145938948,      -6.088930143
          73,      -4.417626089,      -2.130777597,      -2.504477574,      0.9902996094,      -1.250200132,       4.054237001,      -6.152211306
          74,       -4.47344288,      -2.201906428,      -2.545890309,      0.8960126117,      -1.285826889,       4.015986109,      -6.121138608
          75,      -4.451315234,      -2.177261657,      -2.555060005,       0.958624816,      -1.284986727,       4.005463926,       -6.15695537
          76,      -4.500141103,      -2.249191211,      -2.571479735,      0.8684283819,      -1.332935032,        4.05190584,      -6.108424152
          77,      -4.468484325,      -2.225780008,      -2.583833597,      0.9310942795,      -1.343070974,       3.972577845,      -6.168305011
          78,      -4.524371558,        -2.2983247,      -2.620302635,      0.8377882685,      -1.384542301,       3.964656155,      -6.120509331
          79,      -4.495147613,      -2.267283017,      -2.620494137,      0.9029338005,      -1.388261947,       3.937862222,      -6.178144926
          80,      -4.550734625,      -2.337499204,      -2.654854558,      0.8098965996,      -1.407744027,       3.926348173,      -6.132641801
          81,      -4.521965567,      -2.297800093,      -2.653662048,      0.8756356869,        -1.4273522,       3.903584853,      -6.188349437
          82,      -4.577929917,       -2.37563718,      -2.687554659,      0.7833552014,      -1.471582976,       3.889592399,      -6.144867551
          83,      -4.549761243,      -2.338377611,      -2.689893255,      0.8482125035,       -1.47229973,       3.872097875,      -6.198916892
          84,      -4.606085179,      -2.413048463,      -2.720873998,      0.7566569376,      -1.514782016,       3.855646521,       -6.15718419
          85,      -4.578406172,      -2.370346456,      -2.722716119,      0.8216189428,      -1.514280884,       3.842688146,      -6.209814717
          86,      -4.635154852,      -2.445582906,      -2.752477326,       0.730737275,      -1.554658793,       3.824448946,      -6.169673583
          87,      -4.607955734,        -2.4003555,      -2.754443762,       0.795312489,      -1.555142947,       3.815242649,      -6.221049253
          88,      -4.665206725,      -2.476611204,      -2.783477201,      0.7050042764,      -1.592906195,        3.79555392,      -6.182400135
          89,      -4.638447454,      -2.429720803,      -2.785601352,      0.7689875706,       -1.59515597,       3.789297654,      -6.232644006
          90,      -4.696257063,      -2.506997561,       -2.81418184,      0.6791903389,      -1.629690065,       3.768439062,      -6.195424615
          91,      -4.669872247,      -2.459009855,       -2.81646851,      0.7424349825,       -1.63401956,       3.764475776,       -6.24463011
          92,      -4.728296725,      -2.537387494,       -2.84486455,      0.6531168116,      -1.665080722,       3.742652869,      -6.208803506
          93,      -4.702202078,      -2.488595872,      -2.847317036,      0.7154961494,      -1.671849797,       3.740472213,       -6.25703481
          94,      -4.761285739,      -2.567921223,      -2.875625361,      0.6267093048,      -1.694900652,       3.792955455,      -6.207591497
          95,      -4.728517781,      -2.514263091,      -2.836971245,      0.6995250517,      -1.711824632,       3.722493705,      -6.272123454
          96,      -4.794441548,      -2.598852196,       -2.92020853,      0.5972136112,      -1.730646954,       3.673563461,      -6.223897898
          97,      -4.763642598,      -2.544770429,      -2.867522523,      0.6703778815,      -1.749531137,       3.717311619,      -6.285474358
          98,      -4.829675466,      -2.629581786,      -2.951361699,      0.5696434127,      -1.765126613,       3.658542489,      -6.239823779
          99,      -4.798782562,      -2.576513122,      -2.900862653,       0.641222838,      -1.786547937,       3.693622439,      -6.299194188
         100,      -4.865556786,      -2.661192997,      -2.983526743,      0.5414450085,      -1.799383734,       3.635607051,       -6.25584121
         101,      -4.834491314,      -2.608623855,      -2.932296714,      0.6118388216,      -1.823269936,       3.669873875,      -6.313384008
         102,        -4.9019872,       -2.69334616,      -3.015640081,      0.5126784836,       -1.83372639,       3.612336585,      -6.272125096
         103,      -4.870615289,       -2.64119322,      -2.963674594,      0.5819437449,      -1.859962608,       3.646409315,      -6.328064638
         104,      -4.938887513,      -2.725897493,       -3.04765897,      0.4832536167,      -1.868301842,       3.589101168,      -6.288746761
         105,      -4.907076735,      -2.674172016,      -2.994795642,      0.5514454898,      -1.896897299,       3.623141563,      -6.343245062
         106,      -4.976156775,      -2.758862107,      -3.079690152,      0.4530789392,      -1.903294426,       3.565915589,      -6.305737162
         107,      -4.943809181,      -2.707487049,       -3.02572731,      0.5203282248,      -1.933874293,       3.600027701,      -6.358919353
         108,      -5.013690108,       -2.79213467,      -3.111801981,      0.4221751771,       -1.93820002,       3.542763131,      -6.323096247
         109,        -4.9807059,       -2.74105549,      -3.056464732,      0.4885769247,      -1.970602807,       3.577020384,      -6.375077273
         110,      -5.051374547,       -2.82567636,      -3.144021521,      0.3904569635,      -1.972897293,       3.519621117,      -6.340821187
         111,      -5.017698691,      -2.774869901,      -3.087003409,      0.4562100593,      -2.007069976,       3.554107855,       -6.39170285
         112,      -5.089124266,       -2.85951336,      -3.176402221,      0.3579352952,      -2.007420895,       3.496449284,      -6.358892839
         113,      -5.054666507,      -2.808896389,      -3.117378877,      0.4232924767,      -2.039936256,       3.592386023,      -6.400311676
         114,      -5.118248621,      -2.893498608,      -3.162215491,       0.340341732,      -2.048007604,       3.467666347,      -6.380126682
         115,      -5.091985728,      -2.842483015,      -3.175555632,      0.3874435505,      -2.076385413,       3.493048825,      -6.418054642
         116,       -5.15718705,       -2.92733314,      -3.193412471,      0.3052651349,      -2.081894664,       3.470514162,       -6.39922639
         117,      -5.129479159,      -2.876266071,      -3.205978444,      0.3530406911,      -2.111648007,        3.47224513,      -6.436210259
         118,      -5.194575216,      -2.962003034,      -3.226924012,      0.2707697763,       -2.11542953,       3.447858119,      -6.418369774
         119,      -5.166258746,      -2.910582823,       -3.23847982,      0.3185727454,      -2.146749652,       3.449550321,      -6.454659523
         120,      -5.231309215,      -2.996824359,      -3.258639854,      0.2363373531,      -2.149001224,       3.424490798,      -6.437714524
         121,      -5.202343625,      -2.945036669,      -3.270650585,      0.2841441585,      -2.181838894,       3.426817358,      -6.473390523
         122,      -5.267242067,      -3.031734786,      -3.290185987,      0.2019806837,      -2.182864605,       3.401148694,      -6.457281144
         123,      -5.237693132,      -2.979408854,      -3.302323329,      0.2499218408,      -2.217089294,       3.404130812,      -6.492384328
         124,      -5.302205422,      -3.066490957,      -3.321195245,      0.1678955699,      -2.216762901,       3.377903394,      -6.477054962
         125,       -5.27206886,      -3.013551783,      -3.333401875,      0.2161275934,      -2.252169455,       3.381508432,      -6.511612803
         126,      -5.335932271,      -3.101031412,      -3.351521065,      0.1343100164,      -2.250631437,       3.354777084,      -6.497006922
         127,      -5.305237922,       -3.04736648,      -3.363718179,      0.1829540056,       -2.28714649,        3.35894816,      -6.531045773
         128,      -5.368218307,      -3.135145771,      -3.381075687,      0.1014305479,      -2.284409051,       3.331769501,      -6.517107202
         129,      -5.337082098,       -3.08066817,      -3.393129453,      0.1506010911,      -2.325028529,       3.261695855,      -6.558145519
         130,      -5.410504413,      -3.166814215,      -3.474549997,      0.0488786007,      -2.310390686,       3.315856417,      -6.534700655
         131,      -5.366857246,      -3.113827214,      -3.381078458,       0.122698797,      -2.356011891,       3.393623939,      -6.570369923
         132,      -5.425636675,      -3.202550387,      -3.436498242,     0.04129892262,      -2.358626643,       3.224885189,      -6.563721074
         133,      -5.426372292,      -3.190586127,      -3.461950763,     0.06019407526,      -2.393014184,       3.292324469,       -6.58922973
         134,      -5.452634987,      -3.232427114,      -3.463526548,     0.01057667937,      -2.394442756,        3.30001686,      -6.582347705
         135,       -5.40291863,      -3.165878312,      -3.454080061,     0.06361593718,      -2.410688444,       3.272256081,      -6.610321326
         136,      -5.475599283,      -3.258204364,      -3.492293441,    -0.01542466438,      -2.404834396,       3.203486145,      -6.604647104
         137,      -5.477478546,       -3.24465099,      -3.505887036,    0.007388481925,      -2.448988435,       3.164048758,      -6.637951118
         138,      -5.515700606,      -3.286875689,      -3.598551215,    -0.06831298076,      -2.434721952,       3.262742045,      -6.620407769
         139,      -5.451969986,      -3.220913143,      -3.451124283,      0.0162474278,      -2.460247277,       3.315999893,      -6.650692926
         140,      -5.520594027,      -3.315259497,       -3.53820269,    -0.06297590096,      -2.454982179,        3.12404527,      -6.645068037
         141,      -5.524191274,      -3.300675969,      -3.553901265,     -0.0424569943,      -2.503087207,       3.109987286,      -6.678731189
         142,      -5.562493696,      -3.342968837,      -3.647388789,     -0.1194116939,      -2.489108189,       3.217271676,      -6.660993082
         143,      -5.498508676,      -3.275196827,      -3.490093532,    -0.03228926073,      -2.513883119,       3.199464034,      -6.699983196
         144,       -5.58043132,      -3.368071791,      -3.664123879,     -0.1396545525,      -2.505589767,        3.05844564,      -6.686583089
         145,      -5.586016286,      -3.379084457,      -3.539137702,    -0.09974723749,      -2.560144426,       3.176740894,        -6.7190836
         146,      -5.602483461,      -3.397454589,      -3.697858795,     -0.1648002681,      -2.548645143,       3.167509744,       -6.70085061
         147,      -5.539710106,      -3.326094375,      -3.527497983,    -0.07564598583,      -2.572125486,       3.149981781,      -6.740710433
         148,      -5.621552761,      -3.419248565,      -3.705445374,     -0.1840186545,       -2.56453385,       3.009796688,      -6.726621706
         149,      -5.626475649,      -3.427302662,      -3.569388052,     -0.1415846728,      -2.617950179,        3.13527444,      -6.759791083
         150,      -5.643090867,      -3.446655522,      -3.738798028,     -0.2079631545,      -2.612452434,       3.088982193,      -6.747561281
         151,      -5.609685947,      -3.416795822,      -3.564682878,     -0.1459436332,      -2.627157369,       3.133927102,      -6.774736345
         152,      -5.627367224,       -3.41453334,      -3.729805543,     -0.1881234757,      -2.623647433,       3.035954611,      -6.769037426
         153,      -5.630592668,      -3.437047464,      -3.577338071,     -0.1644236583,      -2.644569979,       3.060371744,      -6.800679237
         154,      -5.680697594,      -3.488143349,       -3.77271467,     -0.2463219245,      -2.641298125,       3.025983959,       -6.78799624
         155,        -5.6497151,      -3.457580976,      -3.595899624,     -0.1839420512,        -2.6538052,       3.096935986,      -6.815554725
         156,      -5.667301671,      -3.457065822,      -3.766214336,      -0.227043695,      -2.654339894,        2.99285865,      -6.809204456
         157,      -5.670282416,      -3.478842815,      -3.610675832,     -0.2029850183,      -2.674933767,       3.019276801,      -6.841253264
         158,       -5.72047215,      -3.531482382,      -3.809730891,     -0.2855851929,      -2.678713712,       2.959001189,      -6.831852466
         159,      -5.705999127,      -3.525970531,      -3.631873768,      -0.238225792,      -2.698001827,       3.031091595,       -6.86103763
         160,      -5.737360745,      -3.552215258,      -3.833728051,     -0.3042858834,      -2.698575736,       2.979152559,      -6.847892655
         161,      -5.706355677,      -3.518797888,      -3.644207312,     -0.2402211213,      -2.709471766,       3.026869417,      -6.876326653
         162,      -5.724606271,       -3.52045167,      -3.820258526,     -0.2848004512,      -2.713392564,       2.925074571,      -6.869050134
         163,      -5.727051224,      -3.540076562,      -3.659221533,     -0.2598210093,      -2.733149199,       2.958696822,      -6.901760694
         164,      -5.777105378,      -3.594558381,      -3.863787085,     -0.3431056221,      -2.739919806,       2.894199097,      -6.891575189
         165,      -5.762478393,      -3.586673532,      -3.680661954,     -0.2949072069,      -2.758190225,       2.969355102,      -6.921420232
         166,       -5.79369271,      -3.614825604,      -3.887451305,     -0.3615073016,      -2.764800286,       2.893691756,      -6.911308029
         167,      -5.778932598,      -3.605055738,      -3.695874795,       -0.31180785,      -2.781628938,         2.9430489,      -6.941448263
         168,      -5.810325535,      -3.633856073,      -3.904040019,     -0.3789149875,      -2.788163109,        2.87071308,      -6.931047263
         169,      -5.795751403,      -3.623373434,      -3.711004175,     -0.3291195779,      -2.803881112,       2.923105842,      -6.961438238
         170,       -5.82695511,      -3.652503902,       -3.92054989,     -0.3961362211,      -2.810387311,       2.849887105,      -6.950760393
         171,      -5.812589688,      -3.641341283,      -3.726261321,     -0.3461776085,      -2.829715349,       2.902542425,       -6.98438417
         172,      -5.819863216,      -3.662995775,      -3.928474504,     -0.4237120207,      -2.814079739,       2.873385025,      -6.966378696
         173,      -5.809044133,      -3.630234937,      -3.741920243,     -0.3469646941,      -2.829928301,       2.891098962,      -7.005024637
         174,      -5.835533892,      -3.675689378,      -3.937492303,     -0.4366344401,      -2.820099338,       2.806183898,      -6.989953666
         175,      -5.842615418,      -3.672175462,      -3.760686152,     -0.3793711171,      -2.837013583,        2.87506049,       -7.02449439
         176,      -5.852197181,      -3.692648554,       -3.95889322,     -0.4528923246,      -2.054216415,       2.843130504,      -7.005773044
         177,      -5.730763053,      -2.631111274,      -3.204459389,    -0.03534198008,      -2.080785526,       3.020908603,      -7.025205301
         178,       -5.80432286,      -3.160659736,      -3.436889628,     -0.2673991833,      -2.302266538,       2.808202793,       -7.02634821
         179,      -5.822858409,      -3.414955405,      -3.763175081,     -0.3391161706,      -2.692263799,       2.536011815,       -7.06239409
         180,      -5.910990699,      -3.568954112,      -3.929643255,     -0.4600316889,      -2.785200473,       2.782271513,        -7.0505972
         181,      -5.900618897,      -3.627025534,      -3.794098556,     -0.4255735478,      -2.827080884,       2.817814535,       -7.08394093
         182,      -5.904915647,      -3.668698823,      -3.990724386,     -0.5012383118,      -2.816859629,       2.775748956,      -7.065904387
         183,      -5.896641874,      -3.668630556,      -3.826998751,     -0.4306044943,      -2.840332419,       2.788174471,      -7.104369495
         184,      -5.921161002,      -3.721768196,      -4.013847715,     -0.5195331644,      -2.840048038,       2.656313905,      -7.097787325
         185,      -5.956607119,      -3.770139196,      -3.858397795,      -0.498839633,       -2.85727818,       2.806004664,       -7.11439747
         186,      -5.916663127,      -3.730522777,      -4.014950809,     -0.5031153312,      -2.860063643,        2.72165964,      -7.118928953
         187,      -5.969228096,      -3.801786474,      -3.882043056,     -0.5155857662,      -2.875989356,       2.690403317,      -7.139173776
         188,      -5.980023551,      -3.801737486,      -4.069436132,     -0.5477495441,      -2.906647649,       2.676254127,      -7.141027666
         189,      -5.969321063,      -3.821616591,      -3.876233818,      -0.541204451,      -2.907617182,        2.84444681,      -7.145821458
         190,      -5.973462334,      -3.818790647,       -3.96515194,     -0.5253645058,      -2.929532139,       2.509493212,      -7.176452633
         191,      -6.000907272,      -3.858861856,      -4.104931192,      -0.611325516,      -2.926157058,       2.673319394,      -7.162519207
         192,      -5.992700002,      -3.826952568,      -3.901990134,     -0.5406589345,      -2.945665782,       2.716580176,      -7.193122553
         193,      -5.994072047,      -3.843918452,        -4.1006001,     -0.5997305163,      -2.947695733,       2.618513944,      -7.186472003
         194,      -6.027113408,      -3.875043236,      -3.931719382,     -0.5743069514,      -2.966347987,       2.675203174,      -7.212166233
         195,      -6.010684835,      -3.862990874,      -4.120258857,     -0.6166954184,      -2.966878792,       2.625381775,      -7.206036427
         196,      -6.041889144,      -3.891653843,      -3.946495275,      -0.589080611,       -2.98411877,       2.651907729,      -7.231799939
         197,      -6.025476537,      -3.879829672,      -4.135977075,     -0.6319309383,      -2.983757443,       2.604533508,      -7.225518225
         198,      -6.057095387,        -3.9079026,      -3.961542065,     -0.6044877338,        -3.0002355,       2.633142515,      -7.251414732
         199,      -6.040408383,       -3.89640805,      -4.151373895,     -0.6473225907,      -2.999137798,       2.585325996,      -7.244971503
         200,      -6.072428429,      -3.924112959,       -3.97704417,     -0.6199702043,      -3.015146437,       2.614595302,      -7.270979947
         201,      -6.055434716,      -3.912843748,      -4.166789018,     -0.6627003933,      -3.013472752,       2.566386515,      -7.264387876
         202,      -6.087815448,      -3.940221233,      -3.992534019,     -0.6354481708,      -3.029257841,       2.596146978,      -7.290494676
         203,      -6.070467504,      -3.929149356,      -4.182124885,     -0.6780486736,      -3.027123809,       2.547624301,      -7.283760865
         204,      -6.103201163,      -3.956307025,      -4.007999353,     -0.6508883346,      -3.042859619,       2.577800924,      -7.309959986
         205,      -6.085501453,      -3.945430482,      -4.197407906,     -0.6933250295,      -3.040348253,       2.528994948,      -7.303089436
         206,      -6.118579218,      -3.972425962,      -4.023433139,       -0.66627094,      -3.056107755,       2.559555323,      -7.329376545
         207,      -6.100523444,      -3.961751086,      -4.212639266,     -0.7085178992,      -3.059100068,       2.488180244,      -7.327357834
         208,      -6.151757682,      -4.019420619,      -4.044237015,     -0.7051805444,      -3.077390601,       2.665268836,      -7.334208079
         209,      -6.102553666,      -3.973270117,      -4.097803634,     -0.6807215177,      -3.071758455,        2.35598125,      -7.363660584
         210,      -6.183527317,      -4.059530162,      -4.279908461,     -0.7788052707,      -3.083198466,       2.482628216,      -7.350458573
         211,      -6.121420148,      -3.978028967,      -4.037491711,     -0.6942317968,       -3.07492284,       2.565911747,      -7.375034022
         212,      -6.155968128,      -4.007518599,      -4.256090223,     -0.7347632893,      -3.100250062,       2.392460912,      -7.379777849
         213,      -6.170483027,       -4.05230209,      -4.075214124,     -0.7525739129,      -3.095151608,       2.629414368,      -7.378476144
         214,      -6.157488318,      -4.018426536,       -4.14818182,     -0.7102195975,      -3.117477611,        2.27872725,      -7.415970782
         215,      -6.200047943,       -4.09177712,      -4.310662475,     -0.8282584359,      -3.102740951,       2.444707527,      -7.394273116
         216,      -6.175759425,      -4.023404399,      -4.087379947,     -0.7246098739,      -3.128163034,       2.484751033,      -7.435617157
         217,      -6.212635039,      -4.108025232,      -4.317866627,      -0.837462215,      -3.115599124,       2.408083861,       -7.41292557
         218,      -6.189368695,      -4.039925675,      -4.110250371,     -0.7384999381,      -3.140847706,       2.464095259,      -7.454842402
         219,      -6.226842904,      -4.123663995,      -4.331077664,     -0.8517627118,      -3.128016535,       2.388248377,      -7.431780668
         220,      -6.203418666,      -4.055188496,      -4.122952582,     -0.7519485926,      -3.153173644,       2.446880415,      -7.473961617
         221,      -6.240783583,      -4.139195719,       -4.34520962,     -0.8655566726,       -3.14001691,       2.370986278,       -7.45063409
         222,      -6.217492777,      -4.070421314,      -4.136708527,     -0.7655444933,      -3.165137988,       2.429941184,      -7.492999815
         223,      -6.254727557,      -4.154465965,      -4.359117845,     -0.8792705226,      -3.151614947,       2.354181606,       -7.46944262
         224,      -6.231505641,      -4.085509685,      -4.150565862,     -0.7790559243,      -3.176716222,       2.413117658,      -7.511960452
         225,      -6.268605155,      -4.169532922,      -4.373046057,     -0.8928651429,       -3.16280994,       2.337563192,      -7.488188848
         226,      -6.245436778,      -4.100476738,      -4.164372771,     -0.7924403537,      -3.187905771,       2.396432289,      -7.530841945
         227,      -6.282378704,      -4.184544178,      -4.386917953,     -0.9063302087,      -3.173630088,       2.321148769,       -7.50686171
         228,      -6.259256771,      -4.115411701,      -4.178106421,     -0.8057132953,        -3.2035754,       2.505685442,       -7.53492064
         229,      -6.280400065,      -4.187877131,       -4.26283907,     -0.8666968738,      -3.192198486,       2.314582684,      -7.530203219
         230,      -6.272447179,      -4.139945729,       -4.27164365,     -0.8255048873,      -3.212151293,       2.155098812,      -7.568360248
         231,       -6.31236024,      -4.212211244,      -4.421087864,     -0.9388270062,       -3.19430143,       2.324088056,      -7.545116897
         232,      -6.287900998,      -4.144994335,      -4.205276092,      -0.833901916,      -3.223348908,       2.474574232,      -7.572522323
         233,      -6.308646612,      -4.218073659,       -4.29748443,     -0.8955200078,      -3.211450379,       2.285409453,      -7.567756896
         234,      -6.300271534,      -4.169346607,      -4.302802854,     -0.8531280195,      -3.231683269,       2.123000332,      -7.605762138
         235,      -6.339461781,       -4.24101608,      -4.450184322,     -0.9658592345,      -3.213147855,       2.291503975,      -7.582294696
