"Outer_Iter",   "rms[Rho][0]"  ,  "rms[RhoU][0]"  ,  "rms[RhoV][0]"  ,  "rms[RhoE][0]"  ,    "rms[k][0]"   ,    "rms[w][0]"   ,    "rms[T][1]"   
          40,      -3.708094647,      -1.349351875,      -1.666593601,       1.656825918,      -0.142667192,       4.291259543,        -5.8373628
          41,      -3.745248455,      -1.393851186,      -1.583344029,       1.613539295,     -0.1100519454,       4.401053566,      -5.993055415
          42,        -3.7841683,      -1.384175269,      -1.743719703,       1.637918727,     -0.1578926389,       4.550400746,      -6.020478209
          43,      -3.839923172,       -1.43820903,      -1.685232269,       1.570258235,     -0.1385114878,       4.482301796,      -6.193113732
          44,       -3.86428617,      -1.434651149,      -1.778704192,       1.594815549,     -0.1848920179,       4.365136283,      -6.212561247
          45,      -3.938104854,      -1.504116327,      -1.750432291,       1.519242584,      -0.205188152,       4.365278589,      -6.321434449
          46,      -3.949782635,      -1.497260079,      -1.801918002,        1.54102841,     -0.2930772781,       4.294361851,       -6.09657467
          47,      -3.973183044,      -1.535190776,      -1.776090396,       1.494621491,      -0.309352264,        4.38864163,      -6.266274728
          48,      -3.972313063,      -1.523614777,      -1.929762581,       1.499538631,     -0.3367329572,       4.255864322,      -6.142374217
          49,      -4.018900143,      -1.576431382,      -1.869228935,       1.438782609,     -0.3586201495,        4.43654045,      -6.301385364
          50,      -4.026014434,      -1.573672009,      -1.924105768,       1.452072232,      -0.429343529,       4.283683738,      -6.113395856
          51,      -4.056901705,      -1.613020191,      -1.931121412,       1.394412356,     -0.4553513303,       4.418085144,      -6.224264322
          52,      -4.051568876,      -1.590304095,      -2.022003152,       1.404754631,     -0.4851628017,       4.324381999,      -6.118113361
          53,      -4.094220251,      -1.647465268,      -1.992822729,       1.346645607,      -0.513115449,       4.448363254,      -6.226650851
          54,      -4.104117687,      -1.643219946,      -2.025718796,       1.355169579,      -0.578908727,       4.333312706,      -6.096550414
          55,      -4.132044873,      -1.681939897,      -2.040000042,       1.307410847,     -0.6068371486,       4.473004487,      -6.185480477
          56,      -4.142461732,      -1.680263807,      -2.066254964,       1.310177287,     -0.6621119945,       4.339030829,      -6.085360203
          57,      -4.167981743,      -1.717202899,      -2.088279177,       1.268937829,     -0.6933480969,       4.424800752,      -6.143570271
          58,      -4.164061273,      -1.703686078,      -2.138774249,       1.265700739,     -0.7225185492,       4.410573594,      -6.101335905
          59,       -4.21784615,      -1.773921728,      -2.110359025,        1.22700333,     -0.7735800526,       4.378493376,      -6.119421399
          60,      -4.200297932,      -1.746374276,      -2.171940964,       1.224312583,     -0.8112115008,       4.307018249,      -6.129750549
          61,      -4.243711027,      -1.806509752,      -2.203649815,       1.176148956,     -0.8304120118,       4.408954419,      -6.105535199
          62,      -4.250297139,      -1.806325604,      -2.172915731,       1.182583703,     -0.8908832884,       4.327194858,      -6.114410876
          63,      -4.276754859,      -1.852001858,       -2.24087835,       1.142237169,      -0.901631866,       4.379009307,      -6.089404401
          64,      -4.284256886,      -1.845846552,      -2.212147478,       1.144722392,     -0.9627367727,       4.293454182,      -6.107966236
          65,      -4.309288952,      -1.899940671,       -2.28043093,       1.107746283,     -0.9806378677,       4.338963673,      -6.081286641
          66,      -4.317957638,      -1.904503369,      -2.257329508,       1.105313912,      -1.035812321,       4.258993282,      -6.105789114
          67,      -4.341392292,      -1.948094553,      -2.321331233,       1.073755953,      -1.049322565,       4.293516132,      -6.078434865
          68,      -4.351128091,      -1.956529274,      -2.299948738,       1.069135841,      -1.108728534,       4.219349636,      -6.107411578
          69,      -4.373201027,      -2.002203517,      -2.364392521,       1.040150645,      -1.112351987,       4.244315551,      -6.079905516
          70,      -4.383483769,      -1.985732617,      -2.333386356,       1.038264881,      -1.154787872,        4.13639423,      -6.145856889
          71,      -4.428836942,      -2.071163215,      -2.414749213,      0.9605750695,      -1.175483783,       4.221677547,      -6.049253355
          72,      -4.395227737,      -2.031604838,      -2.375564548,       1.040345675,      -1.230609426,       4.140890214,      -6.155263629
          73,      -4.457187674,      -2.133474081,      -2.463227479,      0.9276730899,      -1.250838119,       4.130070483,      -6.059470017
          74,      -4.426320152,      -2.095093713,      -2.424579231,       1.004153042,      -1.284153971,       4.099497401,      -6.162592187
          75,      -4.488391918,      -2.181850281,      -2.502832247,       0.896052109,      -1.321496488,       4.081465378,      -6.071374723
          76,      -4.456855068,      -2.151925814,       -2.46774052,      0.9719208808,      -1.355399686,       4.056901117,      -6.171466785
          77,      -4.519032742,      -2.237390609,      -2.545890214,      0.8638127747,      -1.387335592,       4.034255026,      -6.084370857
          78,      -4.487099132,      -2.200125894,      -2.508498565,      0.9403038789,      -1.410628356,       4.016531204,      -6.181567327
          79,      -4.549236272,      -2.274265989,      -2.586495584,      0.8329511312,      -1.397549729,        3.98984292,      -6.098233265
          80,      -4.516681423,      -2.238219724,      -2.544579314,      0.9101485482,      -1.454589558,       3.978892001,      -6.192693729
          81,      -4.578973707,      -2.326503979,      -2.625290322,      0.8031181741,      -1.494211586,       3.949106255,      -6.112898669
          82,      -4.546178878,      -2.284367913,      -2.585041507,      0.8792659374,      -1.508890274,       3.944380199,      -6.204682197
          83,      -4.608679167,       -2.37047768,      -2.664701758,      0.7728885476,      -1.546623204,       3.911424696,      -6.128116976
          84,      -4.575340124,      -2.322444747,      -2.621652985,      0.8492600294,      -1.557425189,       3.912149641,      -6.217387092
          85,      -4.638138213,      -2.408373139,      -2.702183409,      0.7434416308,      -1.593401851,       3.876785769,      -6.143823487
          86,      -4.604368118,      -2.357644978,       -2.65645388,      0.8195656434,      -1.565653461,       3.881989742,      -6.230709781
          87,      -4.667490843,      -2.406329016,      -2.734230143,      0.7149771253,      -1.561355995,       3.844420839,      -6.159949286
          88,      -4.633166293,      -2.381328126,      -2.684557599,      0.7908751762,      -1.631921799,       3.853680285,      -6.244644738
          89,      -4.696890047,      -2.471452201,      -2.771913418,      0.6857192953,      -1.665924412,       3.814773164,       -6.17648968
          90,      -4.662548179,      -2.422621815,      -2.721615938,      0.7604605544,      -1.681459349,       3.826726254,      -6.259070956
          91,       -4.72679341,      -2.509428289,      -2.807119905,      0.6558858453,      -1.706227604,       3.786176077,      -6.193317584
          92,      -4.692021239,       -2.45507335,      -2.753440838,      0.7307462326,      -1.721030958,       3.869386101,      -6.257792205
          93,      -4.749341606,       -2.53465733,      -2.788005267,      0.6463963567,       -1.74664248,       3.760707311,      -6.215274605
          94,      -4.721859623,      -2.487665605,      -2.812273292,      0.6974054754,      -1.760422808,       3.762283035,      -6.274475129
          95,      -4.781246727,      -2.565782473,      -2.820224876,      0.6148750782,      -1.780816313,       3.751254639,      -6.233476384
          96,      -4.752604714,      -2.517601196,      -2.842156087,      0.6668929133,       -1.79748776,         3.7390867,      -6.291282216
          97,      -4.812455442,      -2.597174208,      -2.853601987,      0.5846454687,      -1.813737359,       3.725653889,      -6.251397926
          98,      -4.783541042,      -2.547561725,      -2.873212049,      0.6363575356,      -1.833562665,       3.713884988,      -6.308250063
          99,      -4.844051825,      -2.627968215,      -2.884483636,      0.5545209722,      -1.846389497,       3.699580802,      -6.269392596
         100,      -4.814739644,      -2.577470162,       -2.90338414,      0.6057990994,      -1.869014378,       3.688881624,      -6.325446673
         101,      -4.875970251,      -2.658570366,      -2.914790656,      0.5242476435,      -1.878841461,       3.673791963,      -6.287561563
         102,       -4.84628226,       -2.60738734,      -2.932808293,      0.5750699946,      -1.903876395,       3.664087256,      -6.342903525
         103,      -4.908237681,      -2.689051449,      -2.944459675,      0.4938001604,      -1.911048511,       3.648199035,       -6.30595197
         104,      -4.878161756,      -2.637444585,      -2.961736875,      0.5440715905,      -1.938151652,       3.639478348,      -6.360634221
         105,      -4.940821989,      -2.719523281,       -2.97364486,      0.4630654894,      -1.943035355,       3.622887053,      -6.324586237
         106,      -4.910353403,      -2.667666661,      -2.990331389,      0.5127204636,      -1.972014117,       3.615013435,      -6.378646987
         107,      -4.973699399,      -2.750086684,      -3.002535603,       0.431914479,      -1.974923715,       3.597778561,      -6.343483589
         108,      -4.942848369,      -2.698125018,      -3.018757419,      0.4809760768,      -2.005559758,       3.590688546,      -6.396950119
         109,        -5.0068507,      -2.780794254,      -3.031205392,      0.4004103792,      -2.006759165,       3.572791917,      -6.362656535
         110,      -4.975612485,      -2.728794305,      -3.046989077,      0.4489046907,      -2.038795962,       3.566502434,      -6.415543147
         111,      -5.040216437,      -2.811675024,      -3.059544628,      0.3685900877,      -2.038546167,       3.548001476,      -6.382104174
         112,      -5.008586135,      -2.759728063,      -3.074958491,      0.4164893538,      -2.071965434,       3.542456803,      -6.434420589
         113,      -5.073726406,      -2.842784937,      -3.087641631,      0.3364640388,      -2.070484536,        3.52337714,      -6.401825698
         114,      -5.041728178,      -2.790902841,      -3.102822528,      0.3837846685,      -2.105277678,       3.518554582,      -6.453580717
         115,      -5.107334618,      -2.874099213,      -3.115550627,      0.3040993116,      -2.102579673,       3.498904716,      -6.421818081
         116,      -5.074982024,      -2.822293674,      -3.130599231,      0.3508488827,      -2.138407367,       3.494809056,       -6.47301647
         117,       -5.14095609,      -2.905648745,      -3.143325151,      0.2715459186,      -2.134419263,       3.474574401,      -6.442074425
         118,       -5.10828686,      -2.853942638,      -3.158353382,      0.3177131174,      -2.171151527,       3.471230612,      -6.492720568
         119,      -5.174519979,      -2.937481641,      -3.171017887,       0.238900867,      -2.163641626,       3.489125843,      -6.457922659
         120,      -5.138376433,      -2.886690167,      -3.147562797,      0.2972995652,      -2.206257059,       3.448760598,      -6.513840496
         121,      -5.207888437,      -2.969260695,      -3.219448266,      0.2037899477,       -2.19562913,       3.417742733,      -6.479241692
         122,      -5.172399079,      -2.918322633,      -3.174287553,      0.2624474736,      -2.238176526,        3.43531694,         -6.534262
         123,      -5.241495267,      -3.000986894,      -3.246919386,       0.170489034,      -2.226330512,       3.397236379,      -6.500492411
         124,      -5.205573534,       -2.95050826,      -3.202899298,      0.2291969805,      -2.269525052,       3.412113929,      -6.554829219
         125,      -5.274651401,      -3.033349143,      -3.275904502,      0.1373237134,      -2.263655053,       3.343031459,      -6.532572962
         126,      -5.271610424,      -3.028192665,      -3.239755266,      0.1712399732,      -2.303647931,        3.38932659,       -6.57388532
         127,      -5.303836332,      -3.065355566,      -3.308966694,      0.1055034119,      -2.290494189,       3.385051541,      -6.542687231
         128,      -5.267250799,      -3.012945201,      -3.255683835,      0.1669740458,      -2.333145908,       3.359449566,      -6.596300436
         129,      -5.336723239,       -3.09604793,      -3.330758415,     0.07503007377,      -2.325923506,        3.29425914,      -6.574896387
         130,      -5.333205235,      -3.090352227,      -3.289476685,      0.1104055375,      -2.366566252,       3.343895473,      -6.615829417
         131,      -5.365076205,      -3.128055654,      -3.362763409,     0.04461636502,      -1.868448658,       3.267049319,      -6.611014689
         132,      -5.309015362,      -2.444843749,      -2.986601936,      0.2247767018,       -1.90733827,       3.368378904,      -6.629907449
         133,      -5.369962045,      -2.957408898,      -3.165839689,     0.08522513249,      -2.102491775,       3.323519194,      -6.628759922
         134,      -5.311773701,      -3.011319599,      -3.334240534,     0.07919191329,       -2.32125194,       3.270227733,      -6.657921377
         135,      -5.408465042,      -3.139165522,      -3.377273848,    -0.00143284148,      -2.351270312,       3.248240259,      -6.654147799
         136,      -5.395297057,      -3.144882123,      -3.379904635,     0.02255163855,      -2.380959067,       3.276126836,      -6.684733278
         137,      -5.410176301,      -3.185143422,      -3.396407638,    -0.03247903483,      -2.356584686,       3.298894431,      -6.663342236
         138,       -5.38199737,       -3.13617472,      -3.403481805,     0.02059338579,      -2.382258398,       3.254767375,      -6.708288973
         139,      -5.435793236,       -3.21634143,       -3.41920104,    -0.05923433656,      -2.364588295,       3.206149573,      -6.696333405
         140,      -5.441374402,      -3.212172716,      -3.439598536,    -0.03414351412,      -2.394334331,       3.214936808,      -6.735458401
         141,      -5.478827432,      -3.281111723,      -3.455059468,     -0.1005132318,      -2.377677941,       3.219895932,      -6.716189681
         142,      -5.461207734,      -3.240030434,        -3.4678864,    -0.05891857761,       -2.40342022,       3.230034769,      -6.750091022
         143,      -5.480700144,      -3.275251294,      -3.471918824,     -0.1105056311,      -2.387315008,       3.192537187,      -6.739390677
         144,      -5.485779523,      -3.266287371,      -3.490901643,    -0.08511407528,       -2.41823382,       3.160768457,      -6.778984048
         145,      -5.523742665,      -3.334686849,      -3.502889412,     -0.1514390588,      -2.404545721,       3.170245799,      -6.759503671
         146,      -5.506869974,      -3.293413463,      -3.516385517,     -0.1108420185,       -2.43193114,       3.183087766,      -6.793714094
         147,      -5.526270383,      -3.328151583,      -3.520683772,     -0.1622696073,      -2.419107949,       3.145340231,      -6.782994475
         148,      -5.531911347,      -3.319476037,      -3.539857949,     -0.1372983688,      -2.450840798,       3.114417996,      -6.822717352
         149,      -5.569234556,      -3.387063454,      -3.551464856,     -0.2029747517,      -2.440550783,       3.123453752,      -6.803267875
         150,      -5.552841406,      -3.346281153,      -3.564785196,     -0.1627645085,      -2.471624868,       3.117971431,       -6.84471979
         151,      -5.590116083,      -3.412199644,      -3.576675175,     -0.2273413807,      -2.462648366,       3.096699055,      -6.824942677
         152,      -5.574456041,      -3.371331069,      -3.587756953,     -0.1874902518,      -2.493320173,       3.094483961,      -6.866589868
         153,      -5.611273656,      -3.436397936,      -3.599584043,     -0.2518255309,      -2.485695993,       3.073411348,      -6.846776193
         154,      -5.595872923,      -3.395593558,      -3.610685492,     -0.2120554562,      -2.515968931,       3.071715714,      -6.888451886
         155,      -5.632327604,      -3.459705997,      -3.622462077,     -0.2759576427,      -2.509559424,       3.050399665,      -6.868661139
         156,      -5.617094966,      -3.418967723,      -3.633040911,     -0.2361014092,      -2.539358099,       3.049070345,      -6.910306436
         157,      -5.653099852,      -3.482131266,      -3.644865093,     -0.2995604415,      -2.533992824,         3.0275383,      -6.890566869
         158,      -5.637996807,      -3.441361727,      -3.654843302,     -0.2595469164,      -2.563208605,        3.02654624,      -6.932146812
         159,      -5.673508158,      -3.503575851,      -3.666715283,     -0.3225895748,      -2.558733016,       3.004814434,      -6.912473459
         160,      -5.658512252,      -3.462775335,      -3.676034721,     -0.2823843293,      -2.587299786,       3.004110906,      -6.953965204
         161,      -5.693527496,      -3.524074436,      -3.688023596,     -0.3449938897,      -2.583540117,       2.982191342,       -6.93436873
         162,      -5.678620528,      -3.483171758,      -3.696634905,     -0.3045221669,      -2.611371749,       2.981793113,        -6.9757567
         163,      -5.713125427,      -3.543686135,      -3.708775737,     -0.3667786469,      -2.608151869,       2.959739734,      -6.956241512
         164,      -5.698294917,      -3.502705488,       -3.71663088,     -0.3260295977,       -2.63516644,       2.959631949,       -6.99751207
         165,      -5.732304633,      -3.562514888,      -3.728954808,     -0.3879413053,      -2.632335734,       2.937458921,      -6.978080989
         166,      -5.717542775,      -3.521434521,      -3.736036387,     -0.3469117972,      -2.658545219,       2.937578706,      -7.019227842
         167,      -5.751072904,      -3.580625602,      -3.748622621,     -0.4085007076,       -2.65596085,       2.915294135,      -6.999882092
         168,      -5.736374271,      -3.539396142,      -3.754896194,     -0.3671435771,      -2.681348826,       2.915659626,      -7.040898778
         169,       -5.76943947,      -3.598067206,      -3.767785647,     -0.4284771144,      -2.678865758,       2.893320806,      -7.021635291
         170,      -5.754795337,       -3.55666291,      -3.773222264,     -0.3867851336,      -2.697493271,       2.791475156,      -7.074542407
         171,      -5.799663611,      -3.614974417,      -3.891526305,     -0.4905655498,      -2.697595857,       2.863992221,      -7.039526359
         172,       -5.77275001,      -3.569805548,      -3.729556043,     -0.3994036452,      -2.718662403,       3.005190219,      -7.065868279
         173,      -5.753500077,      -3.549402952,       -3.77658829,     -0.4152763091,      -2.714354237,       2.838172358,      -7.068451291
         174,      -5.794277395,      -3.590079959,      -3.808586913,     -0.4252438298,      -2.735567761,        2.65808185,      -7.117025362
         175,      -5.839166434,      -3.650053586,      -3.922675503,     -0.5305755848,      -2.735084192,       2.829815035,      -7.083152751
         176,      -5.811407903,      -3.604777825,      -3.763380951,     -0.4376139812,      -2.750539576,       2.884401546,      -7.122187658
         177,      -5.801626663,      -3.583150637,      -3.898434332,     -0.4874446732,      -2.748432464,       2.786808145,      -7.107676833
         178,      -5.831343702,      -3.620800932,      -3.782308109,     -0.4559029622,      -2.772205947,         2.7628308,      -7.159908927
         179,      -5.872673336,      -3.685659017,      -3.954879496,     -0.5623639893,      -2.772083027,       2.767321731,      -7.125115268
         180,      -5.846531633,      -3.639263694,      -3.797114891,     -0.4725851218,      -2.791343956,       2.816322451,      -7.175414354
         181,       -5.86811676,      -3.668732045,      -3.957351756,     -0.5584513174,      -2.789958471,       2.739885817,       -7.14739274
         182,      -5.863710627,      -3.654582647,      -3.810570488,     -0.4891642612,      -2.809387283,       2.774877795,      -7.196627928
         183,      -5.885008715,      -3.685317348,      -3.971752727,     -0.5759396978,      -2.810804024,       2.703685506,      -7.175149375
         184,      -5.898466895,      -3.699618847,      -3.831290301,     -0.5198317047,      -2.830160132,       2.753474378,      -7.216753858
         185,      -5.901202192,      -3.703408753,      -3.991118015,     -0.5924214288,      -2.827752004,       2.726624745,       -7.18922991
         186,      -5.895616494,      -3.686092223,      -3.840269597,      -0.521679874,      -2.846235719,        2.73233489,      -7.238973168
         187,      -5.916757034,      -3.716930012,      -4.002183471,     -0.6084705651,       -2.84701745,       2.662300528,      -7.216707489
         188,      -5.930806351,      -3.730360855,      -3.859846754,     -0.5526873554,      -2.865983659,       2.714366385,      -7.259014045
         189,      -5.932905575,      -3.734571458,      -4.021220405,     -0.6248416953,      -2.862757163,       2.685722449,      -7.230776885
         190,      -5.927721464,      -3.716585229,      -3.869100548,     -0.5539150599,      -2.881333307,       2.693557052,       -7.28104813
         191,      -5.948182501,      -3.747763167,      -4.031730552,     -0.6404578653,      -2.881235356,       2.623091858,       -7.25801318
         192,      -5.962947415,      -3.760448408,      -3.888967244,     -0.5849017734,      -2.900423616,       2.675662346,      -7.300939943
         193,      -5.964331353,      -3.765044229,      -4.050666028,     -0.6565636377,      -2.896150063,        2.64553682,      -7.272038403
         194,      -5.959518484,      -3.746479931,       -3.89804492,     -0.5854978871,      -2.915278943,       2.655160217,      -7.322772652
         195,      -5.979287827,      -3.778035679,      -4.060704606,     -0.6717842779,      -2.914100988,       2.584482439,      -7.299000225
         196,      -5.994790842,      -3.790146905,      -3.918192252,     -0.6164979187,      -2.933792495,       2.637435176,      -7.342502048
         197,      -5.995423698,      -3.795192022,       -4.07961359,     -0.6877180889,      -1.994333914,       2.608472405,      -7.317317528
         198,      -5.773929653,      -2.540590526,      -3.166656025,    -0.06445907371,      -2.022844035,          2.789343,      -7.313691495
         199,      -5.857613999,        -3.0768083,       -3.39286824,     -0.2985615564,      -2.245088735,       2.524275493,      -7.349067867
         200,      -5.949754726,      -3.329330189,      -3.753780896,       -0.51075346,      -2.723364223,       2.447004315,      -7.352185082
         201,       -6.05074713,      -3.565082861,      -3.891957191,      -0.614418534,       -2.84024487,       2.596485188,      -7.366805202
         202,      -6.006611385,       -3.62608999,      -4.004538906,     -0.6299029508,      -2.867610278,       2.544033705,      -7.381123324
         203,      -6.058427978,      -3.750631489,      -3.959311179,     -0.6729293149,       -2.89167165,       2.528385414,      -7.395167085
         204,      -6.057658198,      -3.782810844,      -4.097376765,     -0.6996340318,       -2.92295368,       2.505434096,      -7.410979203
         205,      -6.073110809,      -3.842888675,       -3.98320854,     -0.7210527842,      -2.933808939,       2.659213231,       -7.39775692
         206,      -6.057421403,      -3.828818026,      -4.036695944,      -0.680858825,      -2.969489805,       2.385358312,      -7.450964427
         207,      -6.097852535,      -3.892342168,      -4.168031168,     -0.7943664032,      -2.974393307,       2.506053819,      -7.413396319
         208,      -6.073746269,      -3.849427508,      -3.992250938,     -0.6973154706,       -3.00708716,       2.549079974,      -7.466053533
         209,      -6.089036291,      -3.883398639,      -4.161979604,     -0.7805711806,      -3.012018758,       2.459302831,      -7.439812633
         210,      -6.107639646,      -3.895650306,      -4.020024648,     -0.7266497632,      -3.040295661,       2.510869493,      -7.484952898
         211,      -6.104834961,      -3.902284883,      -4.179954566,     -0.7953471882,      -3.040527477,       2.462719561,      -7.459308896
         212,      -6.121514671,      -3.910664827,      -4.033656441,     -0.7393783395,      -3.065041828,       2.489711798,      -7.504787453
         213,      -6.118775534,      -3.917490597,      -4.193556005,     -0.8083249999,       -3.06192149,       2.442823833,       -7.47867882
         214,      -6.135880785,      -3.925281568,      -4.047227053,     -0.7528305212,      -3.084833252,        2.47166874,      -7.524578182
         215,       -6.13298226,       -3.93253154,      -4.207021518,     -0.8217146466,        -3.0796563,       2.424344528,      -7.498002013
         216,      -6.150503896,      -3.940000011,      -4.061378408,     -0.7664985673,      -3.102103339,       2.453769909,      -7.544269403
         217,      -6.147407836,      -3.947585528,      -4.220763737,     -0.8353197883,       -3.09554964,       2.406113435,      -7.517257511
         218,      -6.165276311,      -3.954825167,      -4.075731806,        -0.7803387,      -3.117998972,       2.435965882,      -7.563853219
         219,        -6.1619524,      -3.962721299,      -4.234695436,     -0.8490869012,      -3.110445833,       2.388068497,      -7.536431216
         220,      -6.180149463,      -3.969735764,      -4.090260924,     -0.7942643062,      -3.133065352,        2.41822959,      -7.583328861
         221,      -6.176554789,      -3.977996063,      -4.248810023,     -0.8629871405,       -3.12477803,        2.37015368,      -7.555515878
         222,       -6.19505768,      -3.984810304,       -4.10493026,     -0.8083325089,      -3.147626684,       2.400573262,      -7.602696798
         223,      -6.191176863,      -3.993361489,       -4.26304979,     -0.8770125648,      -3.138790342,       2.352383387,      -7.574503604
         224,       -6.20997915,      -4.000016317,      -4.119696875,     -0.8224656038,      -3.161882704,       2.383019297,      -7.621955865
         225,      -6.205801346,      -4.008919487,      -4.277407524,     -0.8911397757,      -3.152659753,       2.334742203,      -7.593392938
         226,      -6.224907545,       -4.01540006,      -4.134542829,     -0.8366639594,      -3.176009031,       2.365531786,      -7.641109159
         227,      -6.220430066,      -4.024636016,      -4.291902464,     -0.9052948675,      -3.171504244,       2.273729691,      -7.625717102
         228,      -6.262429987,      -4.065049716,      -4.159932773,     -0.8787944586,      -3.188027572,       2.485754462,      -7.626134605
         229,       -6.20684688,      -4.008692669,      -4.192349251,     -0.8463873418,      -3.191899648,        2.19135978,       -7.66985911
         230,      -6.285279308,      -4.089654069,      -4.338942312,     -0.9451841439,      -3.196831459,       2.241754468,      -7.653966085
         231,      -6.244970993,      -4.048620519,      -4.161760455,     -0.8892100093,      -3.197955752,       2.479457236,      -7.649837856
         232,      -6.246316554,      -4.039446799,      -4.225628244,     -0.8608483415,      -3.220641733,       2.100412404,      -7.704471476
         233,      -6.286472998,      -4.103720248,      -4.355762182,     -0.9777579436,      -3.209791603,       2.230921362,      -7.675939899
         234,      -6.285584769,      -4.081194653,      -4.194441254,     -0.9055849063,      -3.234660944,       2.414088369,       -7.70331195
         235,      -6.291835354,      -4.118167531,      -4.264319548,     -0.9360180217,      -3.234067128,       2.261129968,      -7.699640526
