"Outer_Iter",   "rms[Rho][0]"  ,  "rms[RhoU][0]"  ,  "rms[RhoV][0]"  ,  "rms[RhoE][0]"  ,    "rms[k][0]"   ,    "rms[w][0]"   ,    "rms[T][1]"   
          29,       -3.85271559,      -1.648208753,       -1.57962767,       1.447216796,     -0.3322787322,        4.36861976,       -6.44024518
          30,      -3.871788584,      -1.646882017,      -1.760345456,       1.434374131,     -0.3182392635,       3.973174431,      -5.994806434
          31,      -3.856818967,       -1.64282054,      -1.647801078,       1.429442751,     -0.3569098689,       4.927231697,      -6.234143148
          32,      -3.925576899,      -1.692302933,      -1.755557828,       1.367725038,     -0.3386667598,       4.238450115,      -6.199459045
          33,      -3.891888057,      -1.637711654,      -1.690487632,       1.414045674,      -0.350951488,       4.114299105,      -6.455706227
          34,      -3.920472186,      -1.613916986,      -1.832935903,       1.415349827,     -0.3566022495,         4.6664392,      -5.984919662
          35,      -3.957669084,      -1.644385143,      -1.726817428,       1.378321958,     -0.3550182988,       4.697607325,      -6.396467301
          36,      -4.018685235,      -1.674906508,      -1.869022164,       1.360334319,     -0.3591289236,       4.638564694,      -6.275059243
          37,      -3.991549543,      -1.623494375,      -1.847550392,       1.406587392,     -0.3596827362,       4.485292785,      -6.320091458
          38,      -4.101970338,      -1.708032077,      -1.913758391,       1.320053667,     -0.3916350897,       4.203600821,      -6.356386333
          39,      -4.131754634,      -1.715267717,      -1.949558175,        1.30452055,     -0.3764300184,       4.199188228,      -6.370585112
          40,      -4.135574878,      -1.701985882,      -1.992720122,       1.330058516,     -0.4258261533,       4.155940576,      -6.437740318
          41,      -4.224316952,      -1.783316975,      -2.062193058,       1.225748824,     -0.4182933829,       4.390185558,      -6.250160714
          42,      -4.194215472,      -1.752603618,       -2.03234837,       1.282186314,     -0.4680587423,       4.372371392,      -6.415670679
          43,      -4.267715133,      -1.836185452,        -2.1388953,        1.18032714,     -0.4785243943,       4.068364515,      -6.321790545
          44,       -4.30301253,      -1.869296303,      -2.144902144,       1.152906336,     -0.5189418943,       4.456110521,       -6.33765613
          45,      -4.302898932,      -1.876751749,      -2.182142216,       1.134313083,      -0.525564808,       4.272483598,       -6.34545895
          46,      -4.283468162,      -1.852082917,      -2.222848647,       1.173463427,     -0.5614155794,       4.276141092,      -6.372031078
          47,      -4.348964457,      -1.925005918,      -2.268331567,       1.059634137,     -0.5736983072,       4.230744418,      -6.359799124
          48,      -4.320787744,      -1.869777491,      -2.264265158,       1.133935098,      -0.602498566,       4.417340417,      -6.285379139
          49,      -4.370894266,      -1.931777843,      -2.286952651,       1.032789342,     -0.6200929888,       4.423531077,      -6.317208484
          50,      -4.343767077,       -1.87510389,      -2.306652124,       1.107882116,     -0.6412123529,        4.34214152,       -6.26575507
          51,      -4.395665713,      -1.928902611,      -2.320822298,       1.007796507,     -0.6648628927,       4.436862706,      -6.285597565
          52,      -4.369363978,      -1.876335539,      -2.336820069,        1.08535544,     -0.6846923201,       4.361646324,      -6.253223996
          53,      -4.420863885,      -1.930376092,      -2.355542645,      0.9860621649,     -0.7137678116,       4.445069635,      -6.261856263
          54,      -4.394593134,       -1.88380006,      -2.372170368,       1.063056989,     -0.7468469531,       4.388427364,      -6.249683435
          55,      -4.463680211,      -1.956508942,      -2.379125215,      0.9654345267,     -0.7913984984,       4.462759726,       -6.22443407
          56,      -4.431398666,      -1.909842487,      -2.385838064,       1.042765504,     -0.8311096658,       4.442546149,      -6.206466503
          57,      -4.484110087,      -1.963514675,       -2.41354112,      0.9588982529,      -0.871000009,       4.497876875,      -6.179874402
          58,      -4.438557486,       -1.90450796,      -2.434458806,       1.038003586,      -0.904105646,       4.319872208,      -6.282553257
          59,      -4.517333319,      -1.985351836,      -2.461725187,      0.9394629697,      -0.948122145,        4.37598516,      -6.195285763
          60,      -4.488433358,      -1.947002988,      -2.443457378,       1.016279917,     -0.9726160997,       4.492664523,       -6.21772948
          61,      -4.541095538,      -2.013446277,      -2.466534486,      0.9255652918,      -1.002794647,       4.490872279,      -6.156913215
          62,      -4.494923558,      -1.962391582,      -2.481141211,       1.002069106,      -1.011772977,       4.447547957,      -6.214329941
          63,      -4.541189463,       -2.03060473,      -2.507956316,      0.8986665419,      -1.041701751,       4.440002505,      -6.166192122
          64,      -4.518797682,      -2.002228623,       -2.50733319,      0.9696459704,      -1.061820191,        4.43414025,      -6.220448265
          65,      -4.588162509,      -2.089536628,      -2.527063235,      0.8662016291,      -1.088609353,       4.430102073,      -6.158524269
          66,      -4.560758364,      -2.066248845,      -2.531534533,      0.9325376563,      -1.106516432,       4.452186888,      -6.197507925
          67,      -4.611040431,      -2.135693001,      -2.561653895,      0.8390658472,      -1.131012233,       4.461853311,      -6.145867608
          68,      -4.565895024,      -2.093734607,      -2.571928255,      0.9119068369,      -1.147596726,       4.430500897,      -6.207846855
          69,      -4.631724437,      -2.181939341,      -2.597001006,      0.8070162669,      -1.180154807,       4.394728055,       -6.15225654
          70,      -4.604452529,      -2.159904876,      -2.601061373,      0.8745912183,      -1.188408473,       4.424887306,       -6.19748237
          71,      -4.652140066,      -2.229090443,      -2.629889628,      0.7817849296,      -1.211550345,       4.372464288,       -6.18462865
          72,      -4.648791059,      -2.234606696,      -2.652991306,      0.8135360142,      -1.221366953,       4.366151287,      -6.215187373
          73,      -4.699577742,      -2.306129079,       -2.68677791,      0.7271382707,      -1.258504188,       4.374858468,      -6.181579552
          74,      -4.681767732,      -2.290417202,      -2.689179432,      0.7843333263,      -1.264799748,       4.448588775,       -6.16183648
          75,      -4.641622938,      -2.266452842,       -2.69015997,      0.7821906665,       -1.28492993,       4.375555395,      -6.206538525
          76,       -4.67929683,      -2.317226894,      -2.700647553,      0.7664352679,      -1.311133663,       4.266771056,      -6.206868761
          77,      -4.720891635,      -2.373468869,      -2.742416318,      0.7045200821,      -1.328794578,       4.397027508,      -6.169248339
          78,      -4.655802117,       -2.31625465,      -2.742871636,      0.7829181238,      -1.337194517,       4.356124715,       -6.23000513
          79,      -4.717653386,       -2.40181603,      -2.756787101,      0.6830425585,      -1.375232344,       4.229610384,      -6.211617653
          80,       -4.73105431,      -2.416431891,      -2.789731958,      0.7109391439,      -1.379676515,       4.366863684,      -6.195356811
          81,      -4.692447386,      -2.390559694,      -2.781397053,       0.706621442,      -1.417206615,       4.311330829,       -6.23013517
          82,      -4.745979984,      -2.455266623,      -2.806807133,      0.6864345331,      -1.418679426,         4.2547541,       -6.20745592
          83,       -4.70928495,      -2.426973323,       -2.80937664,      0.6826351812,      -1.442816868,       4.304908695,      -6.248155258
          84,      -4.743982922,      -2.476959557,      -2.838048734,       0.666027174,      -1.470123793,       4.181942944,      -6.246836993
          85,      -4.786210583,      -2.524867437,      -2.865589031,      0.6088311827,      -1.484031151,       4.301857625,       -6.22076673
          86,      -4.722150814,      -2.459512583,      -2.867058082,      0.6822074014,      -1.491376689,       4.261702986,      -6.272701639
          87,      -4.784118991,      -2.545305761,      -2.870606597,       0.588903848,      -1.542143547,       4.187124499,      -6.235321746
          88,      -4.756677833,      -2.507064674,      -2.899948946,      0.6494656064,      -1.528298972,       4.227581807,      -6.282262693
          89,      -4.804981379,      -2.577323501,      -2.894621964,      0.5650599057,      -1.572934279,       4.163164472,      -6.271488051
          90,      -4.816155188,      -2.582609162,      -2.949613828,      0.5868775553,       -1.57150438,       4.240249933,      -6.260055972
          91,      -4.783773397,      -2.553774886,      -2.914038028,      0.5854889459,      -1.609033797,       4.244243562,      -6.260815315
          92,      -4.824679852,      -2.605164732,      -2.942476171,      0.5700469176,      -1.612433575,       4.147021064,       -6.28469055
          93,      -4.803926137,      -2.583749923,      -2.953865066,      0.5585632963,      -1.648903485,       4.179054387,      -6.276060271
          94,      -4.846128451,      -2.632368735,      -2.967968633,      0.5462647568,      -1.652926949,       4.150469967,       -6.29997254
          95,      -4.825700561,      -2.612408507,      -2.977840837,      0.5342197584,      -1.688754727,        4.15812587,      -6.290683388
          96,      -4.867481305,      -2.660282064,      -2.994714559,      0.5221659238,      -1.693409616,       4.130074273,      -6.314535338
          97,      -4.848029417,      -2.640932853,      -3.003385293,      0.5100198913,      -1.728143619,       4.136540639,       -6.30511527
          98,      -4.889486797,      -2.688211046,      -3.020626544,      0.4982593936,      -1.733613616,        4.10940725,      -6.329017651
          99,      -4.870892823,      -2.669812174,      -3.029056681,      0.4856132263,      -1.767279473,       4.115088142,      -6.319602781
         100,       -4.91205345,      -2.716607329,      -3.046769189,      0.4741027375,      -1.773838073,       4.088723472,      -6.343585857
         101,      -4.894327432,        -2.6990812,      -3.054890041,      0.4609488091,      -1.806274153,       4.093754022,      -6.334243345
         102,      -4.935204642,      -2.745501423,      -3.073130941,      0.4496870077,       -1.81389484,       4.068048533,      -6.358302177
         103,       -4.91833783,      -2.728768793,      -3.080982587,      0.4360121601,      -1.844884599,        4.07252723,      -6.349074071
         104,      -4.958958791,      -2.774874499,      -3.099740016,       0.425014371,      -1.853414549,       4.047385591,      -6.373191977
         105,      -4.942937782,      -2.758857713,      -3.107353986,      0.4107815601,      -1.876868967,       4.130967367,      -6.334383622
         106,      -4.973483269,      -2.797950417,      -3.067340473,      0.4156361889,      -1.890425821,       3.988023231,      -6.420192491
         107,      -5.005558166,      -2.841468409,      -3.180059991,      0.3406615572,      -1.915780283,       3.971236862,      -6.359370133
         108,      -4.955365672,      -2.774600739,      -3.132277989,      0.4119177404,      -1.934254784,       4.124208124,      -6.396761415
         109,      -5.037634277,      -2.873948485,      -3.122082072,      0.3386623947,      -1.951508075,       3.919509305,      -6.406430344
         110,      -5.017234387,      -2.852844576,      -3.199938867,      0.3473194837,      -1.964242046,       4.055056534,      -6.392212573
         111,      -5.008192377,      -2.840818641,      -3.125310713,      0.3512560822,      -1.993167441,       3.983061031,      -6.424329267
         112,       -5.05856353,      -2.893747615,      -3.225897214,      0.3213939183,      -2.001556333,       3.791973061,      -6.457766055
         113,       -5.08413466,      -2.929260589,      -3.235376197,       0.268156001,      -2.014690832,       4.121133656,      -6.382664814
         114,       -5.02314784,      -2.862612149,      -3.149217659,      0.3490697505,       -2.04368531,        3.95578199,      -6.481714971
         115,      -5.125547341,      -2.972305108,      -3.286768629,      0.2410299093,      -2.050031011,       3.660787941,      -6.457261208
         116,       -5.11776956,      -2.971840101,      -3.258806881,      0.2556666692,      -2.064496753,       4.081674215,      -6.458584203
         117,      -5.121768406,      -2.983736989,      -3.220624076,       0.237581109,      -2.092418983,       3.940104893,      -6.447509045
         118,      -5.098953722,      -2.936902004,      -3.305514478,      0.2784020587,      -2.098135899,       3.877392984,      -6.483579065
         119,       -5.15247632,      -3.013579277,      -3.232976327,      0.2128980863,      -2.128179207,       3.919315103,      -6.464713504
         120,      -5.127857113,      -2.969491596,       -3.33454909,      0.2498811823,      -2.133374928,       3.872891969,      -6.501633608
         121,      -5.180927585,      -3.047016225,      -3.267512644,      0.1844591984,      -2.149678627,       3.896852883,      -6.481824127
         122,      -5.156278134,      -2.966901282,      -3.356104262,      0.2228626157,      -2.158350398,       3.852296383,      -6.519075502
         123,      -5.209612286,      -3.076300685,      -3.294758843,      0.1579413762,        -2.1947903,       3.873541591,      -6.498805749
         124,      -5.185059331,      -3.033133399,      -3.394666965,      0.1959104338,      -2.205008407,       3.831223523,      -6.536486032
         125,      -5.238559324,      -3.110127131,      -3.324814166,      0.1307401236,      -2.234683369,       3.851874866,       -6.51589942
         126,      -5.213764771,      -3.064474378,      -3.425376233,      0.1689198651,      -2.241998629,       3.809573975,      -6.553928332
         127,      -5.267564118,      -3.140633517,       -3.35341811,       0.103999768,      -2.269983464,         3.8296416,      -6.533155343
         128,      -5.242584765,      -3.094765618,      -3.455547875,      0.1420967395,      -2.278206559,       3.787845867,      -6.571472013
         129,      -5.296674671,      -3.170771558,      -3.381546562,     0.07733905597,      -2.304292091,       3.807433808,      -6.550618585
         130,      -5.271484594,      -3.125060134,      -3.485691958,      0.1152484283,      -2.313737979,        3.76598716,      -6.589140347
         131,      -5.325830367,      -3.200969493,      -3.409505074,     0.05063401161,      -2.337847429,       3.785221793,      -6.568299132
         132,      -5.300408463,      -3.155477173,      -3.515881654,     0.08831974318,      -2.348785223,       3.743997725,      -6.606937628
         133,      -5.354959209,      -3.231306288,      -3.437280013,     0.02386317276,      -2.370960076,       3.762990835,      -6.586199961
         134,      -5.329296346,      -3.186026789,      -3.546178205,     0.06128086648,      -2.383490829,       3.721874748,      -6.624866018
         135,      -5.383996375,      -3.261741733,      -3.464862926,   -0.002961560403,      -2.403772202,       3.740741986,      -6.604317449
         136,      -5.358092934,       -3.21666801,       -3.57651658,     0.03416168205,      -2.417896263,       3.699622169,      -6.642925224
         137,      -5.412867788,      -3.292252618,      -3.492235973,    -0.02982221169,      -2.436346998,       3.718473625,      -6.622644723
         138,      -5.386737954,      -3.247380686,      -3.606884979,    0.006991426254,      -2.452007864,       3.677258887,      -6.661110172
         139,      -5.441501342,      -3.322755638,      -3.519339266,     -0.0566499947,       -2.46868045,       3.696203057,      -6.641172601
         140,      -5.415163695,       -3.27810476,      -3.637202279,    -0.02020009524,      -2.485768182,       3.654781607,      -6.679416189
         141,      -5.469831612,      -3.353230096,      -3.546156152,    -0.08341332939,      -2.498837884,       3.740773251,      -6.642535936
         142,      -5.434962728,      -3.307655366,      -3.612819325,    -0.03373699599,      -2.534299439,       3.542059219,      -6.724276648
         143,      -5.508718064,      -3.389975702,      -3.695469967,     -0.1339297432,      -2.524159626,       3.642697146,      -6.653773696
         144,      -5.463514624,      -3.321963549,      -3.591028072,    -0.05767473915,      -2.364785013,       3.661628555,       -6.74341141
         145,      -5.535423902,      -3.405837192,      -3.721948303,     -0.1599069957,      -2.516193374,       3.571458812,      -6.672335739
         146,      -5.490406808,      -3.345738953,      -3.623334859,    -0.08400539061,      -2.373106417,       3.643239403,      -6.761946813
         147,      -5.562715908,      -3.430999348,      -3.749699188,     -0.1862013304,      -2.538186052,       3.547812291,      -6.691407449
         148,       -5.51713041,      -3.387994239,      -3.648811564,     -0.1099370886,      -2.616402533,        3.62103844,      -6.780617607
         149,      -5.589553634,      -3.476570472,      -3.781939027,     -0.2126876895,      -2.612658176,       3.524655467,      -6.710645371
         150,      -5.543570533,      -3.422850445,      -3.674146351,     -0.1358293174,      -2.662465615,       3.599014299,      -6.799441039
         151,      -5.615891749,      -3.510335943,      -3.810201714,     -0.2388504689,      -2.651246805,       3.501888638,      -6.729973276
         152,      -5.569509869,      -3.453462394,      -3.698472332,      -0.161279658,      -2.696764076,       3.576966008,      -6.818392789
         153,      -5.641686072,      -3.540754872,      -3.837810754,     -0.2645520529,      -2.683743496,       3.479101203,      -6.749361498
         154,      -5.594979495,      -3.482423774,      -3.722055327,     -0.1862871791,      -2.727331815,       3.554961953,      -6.837456008
         155,      -5.666957189,      -3.569815434,      -3.864837478,     -0.2897605309,       -2.71374707,       3.456292123,      -6.768792731
         156,      -5.619971588,      -3.510398925,       -3.74495496,     -0.2108159369,       -2.75601584,       3.533033455,      -6.856615529
         157,      -5.691698482,      -3.598059535,      -3.891232918,     -0.3144976282,      -2.742323028,       3.433490553,      -6.788253739
         158,       -5.64448988,      -3.537635072,      -3.767148283,     -0.2348332672,      -2.783632478,       3.511175428,      -6.875857451
         159,      -5.715917488,      -3.625639804,      -3.916952571,     -0.3387392775,      -2.776758715,       3.377521475,      -6.821623693
         160,      -5.701585404,      -3.609222533,       -3.79648309,      -0.286276527,      -2.810137138,        3.51547768,      -6.876758572
         161,      -5.700333117,      -3.597797386,      -3.926617423,     -0.3263909179,      -2.808687536,       3.354370114,      -6.862047267
         162,      -5.757959545,       -3.66343364,      -3.822605977,     -0.3444656256,       -2.83615918,       3.566299402,      -6.853160929
         163,       -5.68377421,      -3.595548581,      -3.836081922,     -0.2907637994,      -2.832668793,        3.29744073,      -6.913463236
         164,      -5.792327912,      -3.698172725,      -3.995643004,     -0.3941958739,      -2.849510698,       3.308798545,      -6.896025259
         165,      -5.772248462,      -3.684648342,      -3.803025109,     -0.3753679313,      -2.868599958,       3.562066114,      -6.898489171
         166,      -5.740449673,      -3.654094523,      -3.890123846,     -0.3562489564,      -2.863251277,       3.217674125,      -6.938267255
         167,      -5.824669806,       -3.73288556,      -4.030738596,     -0.4238494395,      -2.885990744,       3.321222915,      -6.933582103
         168,      -5.820615063,      -3.748432035,       -3.83180453,     -0.4194140211,      -2.907670162,       3.503574266,       -6.93806354
         169,      -5.800898578,      -3.738685597,      -3.933646089,     -0.4172258384,      -2.899610843,       3.216113045,      -6.962481228
         170,      -5.848253096,      -3.763029537,      -4.074758302,     -0.4517656872,      -2.922080302,       3.314951925,       -6.96104922
         171,      -5.844329999,      -3.776502243,      -3.857341415,     -0.4436369394,      -2.942650518,       3.467447266,      -6.965579432
         172,      -5.825738299,      -3.767669242,      -3.960260124,     -0.4420941354,      -2.941772834,       3.186725899,      -7.001194818
         173,      -5.852157966,      -3.781635243,      -4.087912802,     -0.4788005217,      -2.945384557,       3.292012427,      -6.989433052
         174,      -5.867865174,      -3.796880397,      -3.892205561,     -0.4765892416,      -2.949034117,       3.446403114,      -6.978865417
         175,      -5.819046103,      -3.740726587,      -3.969286837,     -0.4312558397,      -2.951429431,       3.125009222,      -7.044912256
         176,      -5.903951946,      -3.837902716,      -4.115613722,     -0.5326847726,      -2.956897705,       3.222299321,      -7.013974662
         177,      -5.894988331,      -3.831817772,        -3.9152676,     -0.4933174977,      -2.961543368,       3.333833415,      -7.047381623
         178,      -5.893532309,      -3.829288323,      -4.136148506,     -0.5195437234,      -2.978004268,       3.186702763,      -7.046037033
         179,      -5.929057474,      -3.878349131,      -3.953771865,     -0.5358053287,      -2.989385715,       3.373686497,      -7.038029545
         180,      -5.894018181,       -3.83781156,      -4.023217656,     -0.5044951917,      -2.993205944,       3.075059803,      -7.098484138
         181,      -5.963010357,      -3.922981648,      -4.192652617,      -0.595328179,       -2.99666264,       3.221943068,       -7.04729659
         182,      -5.911587776,      -3.841886071,      -3.953780389,     -0.5155086154,      -2.999389412,       3.303417436,      -7.099727338
         183,      -5.894085379,      -3.830036091,      -4.141922623,     -0.5542134066,      -2.990690308,       3.159172649,      -7.072591146
         184,      -5.926975844,      -3.860776909,       -3.99224154,      -0.532005557,      -2.998298571,       3.195413523,      -7.128151645
         185,      -5.976198484,       -3.91742077,      -4.198581254,     -0.6031275166,       -3.01330379,       3.117843124,      -7.098088949
         186,      -5.966272889,      -3.911019837,      -4.004962136,     -0.5663186108,      -3.022182114,       3.213534524,      -7.144850607
         187,      -5.990273539,      -3.938328231,      -4.227750475,      -0.622833191,      -3.036436418,       3.112385663,      -7.116379524
         188,      -5.981028494,      -3.928282672,       -4.02282686,     -0.5813630584,      -3.044578856,        3.18507591,      -7.163688859
         189,      -6.005414059,      -3.956574405,      -4.244309757,     -0.6387482848,      -3.058493235,       3.089279938,      -7.134822475
         190,      -5.996034188,      -3.945602405,      -4.039171334,     -0.5974416278,      -3.065981404,       3.165229773,       -7.18267582
         191,      -6.020524527,      -3.974258644,      -4.261114125,     -0.6547565775,      -3.079670535,       3.067824385,      -7.153337909
         192,       -6.01112295,      -3.962407576,      -4.055602574,     -0.6132267905,      -3.086374992,       3.145227758,      -7.201673453
         193,      -6.035458756,      -3.991280811,      -4.277508511,     -0.6705084613,       -3.09986853,       3.046589592,      -7.171854756
         194,      -6.026030884,      -3.978752253,      -4.071956497,     -0.6287811959,      -3.105856226,       3.125168513,      -7.220646491
         195,      -6.050152258,      -4.007743581,      -4.293570203,     -0.6858676173,      -3.119164063,       3.025397093,      -7.190342317
         196,       -6.04071547,      -3.994742042,      -4.088125649,      -0.643993885,      -3.124518465,       3.105127627,      -7.239576024
         197,      -6.064568231,      -4.023781631,      -4.309253291,     -0.7008463259,      -3.137579837,       3.004282412,      -7.208776332
         198,      -6.055162849,       -4.01030815,      -4.104051316,      -0.658931313,      -3.142395281,       3.085160879,      -7.258446482
         199,      -6.078717093,      -4.039344255,      -4.324551589,      -0.715534398,      -3.155182446,       2.983274544,      -7.227142387
         200,      -6.069390431,      -4.025509203,      -4.119746453,     -0.6735929771,      -3.159586392,       3.065273681,      -7.277250886
         201,      -6.092621536,      -4.054528576,      -4.339591465,     -0.7299135075,       -3.17207194,       2.962333676,      -7.245434103
         202,      -6.083410331,      -4.040432166,      -4.135234875,     -0.6879679422,      -3.176142292,       3.045489285,      -7.295981537
         203,      -6.106302794,      -4.069418899,      -4.354297927,      -0.744018425,       -3.18825794,       2.941486126,      -7.263642695
         204,      -6.097248369,      -4.055081911,      -4.150494547,      -0.702138471,      -3.192096166,       3.025789431,      -7.314633524
         205,       -6.11979672,      -4.084042842,      -4.368723012,     -0.7579236335,      -3.203826155,       2.920730748,      -7.281764108
         206,      -6.110934286,      -4.069521897,      -4.165559049,     -0.7161119328,       -3.20753256,       3.006221031,       -7.33320139
         207,      -6.133128935,      -4.098488861,      -4.382955177,     -0.7716305564,      -3.218865679,       2.900095366,      -7.299794799
         208,      -6.124483211,       -4.08382919,       -4.18043972,     -0.7298944928,      -3.222508916,       2.986756615,      -7.351681516
         209,      -6.146324829,      -4.112832348,      -4.396947771,     -0.7851746886,      -3.233419064,       2.879558513,      -7.317729595
         210,      -6.137916985,       -4.09802251,      -4.195124696,     -0.7435483586,      -3.237063083,       2.967416381,      -7.370068207
         211,      -6.159413582,      -4.127074167,      -4.410740434,     -0.7986065041,      -3.247597183,       2.859128033,      -7.335567494
         212,      -6.151279609,      -4.112105902,      -4.209654063,     -0.7570814582,      -3.251304413,       2.948187096,      -7.388360507
         213,      -6.172438194,      -4.141237141,      -4.424383271,     -0.8119232955,      -3.261453328,       2.838816764,      -7.353306558
         214,      -6.164581287,      -4.126125956,      -4.224037134,     -0.7704953652,      -3.265265594,       2.929081802,      -7.406554215
         215,      -6.185409914,      -4.155351138,      -4.437840303,     -0.8251394466,      -3.275036226,       2.818626141,      -7.370942947
         216,      -6.177836577,      -4.140067995,      -4.238261739,     -0.7838377064,      -3.278953633,        2.91011725,      -7.424643789
         217,      -6.198348151,      -4.169404928,      -4.451149154,     -0.8383110868,       -3.28833642,       2.798601726,       -7.38847132
         218,      -6.191070846,      -4.153953568,      -4.252331254,     -0.7971059763,      -3.292418156,       2.891293491,      -7.442627027
         219,      -6.211280982,      -4.183428316,      -4.464344525,     -0.8514322394,      -3.301484694,       2.778694704,      -7.405894322
         220,      -6.204298803,      -4.167794185,      -4.266286082,     -0.8103234671,      -3.305748708,       2.872592744,      -7.460503711
         221,      -6.224230437,      -4.197376451,      -4.477418832,     -0.8645018066,      -3.314513073,       2.758915648,      -7.423210153
         222,      -6.217541456,      -4.181527366,      -4.280100274,     -0.8234919608,      -3.318953245,        2.85401702,      -7.478269261
         223,      -6.237200041,      -4.211275835,      -4.490358536,     -0.8775716031,      -3.327440643,       2.739261919,      -7.440416361
         224,      -6.230794081,       -4.19525715,      -4.293810682,     -0.8366316136,      -3.332041185,       2.835565133,      -7.495922343
         225,      -6.250200944,      -4.225194087,      -4.503207215,     -0.8905885728,      -3.340244486,       2.719757405,      -7.457511419
         226,      -6.244072353,      -4.208999831,      -4.307405832,     -0.8497096235,      -3.344986488,       2.817268826,      -7.513460398
         227,      -6.263245154,      -4.239137862,      -4.516005096,     -0.9035743042,      -3.352937745,       2.700431815,      -7.474495119
         228,      -6.257384203,      -4.222726223,      -4.320897523,     -0.8627618168,      -3.357821652,       2.799126175,      -7.530881727
         229,      -6.276342289,      -4.253063676,      -4.528696966,     -0.9165572046,      -3.365516857,       2.681262536,      -7.491364509
         230,      -6.270732226,      -4.236429538,      -4.334263545,     -0.8758001038,      -3.370520006,       2.781129293,      -7.548183028
         231,      -6.289476774,      -4.266995038,       -4.54131162,     -0.9295587795,      -3.377974094,       2.662261197,      -7.508117443
         232,       -6.28410668,      -4.250118394,      -4.347518547,     -0.8888289345,      -3.383079346,       2.763288597,       -7.56536397
         233,      -6.302663306,      -4.280955342,      -4.553893261,     -0.9425439596,      -3.390319591,       2.643428275,      -7.524754533
         234,      -6.297517573,       -4.26382558,      -4.360672623,     -0.9018260486,      -3.395530934,       2.745600307,      -7.582425162
         235,      -6.315901679,      -4.294900184,      -4.566419864,     -0.9554887516,      -3.402573236,       2.624740188,      -7.541279397
