"Outer_Iter",   "rms[Rho][0]"  ,  "rms[RhoU][0]"  ,  "rms[RhoV][0]"  ,  "rms[RhoE][0]"  ,    "rms[k][0]"   ,    "rms[w][0]"   ,    "rms[T][1]"   
          54,      -4.176367165,      -1.736857356,      -2.170457225,       1.209199664,     -0.5431480273,       4.326723084,      -6.174839224
          55,      -4.160227388,      -1.708172222,      -2.166443872,       1.275560468,     -0.5957106444,       4.380762231,      -6.166142141
          56,      -4.229670871,      -1.779186069,      -2.157223555,       1.182423236,     -0.6358135936,       4.450064025,      -6.141709747
          57,      -4.205065006,      -1.753482907,      -2.170794867,       1.243733151,      -0.706278322,       4.386344841,      -6.121896197
          58,      -4.256441394,      -1.802384719,      -2.190770711,       1.160811393,     -0.7413022057,       4.441261948,      -6.093394176
          59,      -4.215264906,      -1.763568618,        -2.2351829,       1.221547915,     -0.7782669507,        4.39673929,      -6.115662321
          60,      -4.279708597,      -1.831399547,      -2.221492075,       1.131701122,     -0.8091950781,       4.438820856,      -6.084174114
          61,      -4.254503403,      -1.813583328,      -2.235020975,       1.190166681,     -0.8523262254,       4.388662514,      -6.090644692
          62,      -4.300716825,       -1.86443201,      -2.249774298,       1.108634855,      -0.884766948,        4.45121482,      -6.059968799
          63,      -4.274568405,       -1.84992871,      -2.270658407,       1.164656131,     -0.9185949594,       4.376468269,      -6.077233986
          64,      -4.319354806,      -1.900895929,      -2.280330072,       1.083598439,     -0.9478274801,       4.434170186,      -6.043688059
          65,      -4.292985744,      -1.887083921,      -2.303042241,       1.139690957,     -0.9783910286,       4.362319801,      -6.069044704
          66,       -4.33761433,      -1.942909167,      -2.309328503,       1.058282188,      -1.006478458,       4.411261075,      -6.033722779
          67,      -4.311966127,      -1.925106862,      -2.333835206,       1.114454937,      -1.040088909,       4.270610234,      -6.110914875
          68,      -4.368857096,      -1.999313567,      -2.385761649,       1.021996433,      -1.070065359,       4.373327793,      -6.017729012
          69,      -4.335730867,      -1.980750895,       -2.38233789,        1.08890388,      -1.097814499,       4.327114778,      -6.105829439
          70,      -4.391590242,      -2.042307523,      -2.419120582,      0.9962913908,      -1.126766211,       4.325427833,      -6.016982158
          71,      -4.359152608,      -2.029566926,      -2.422703134,       1.062611543,      -1.158114898,       4.296126977,       -6.10648039
          72,      -4.415174795,      -2.098681814,       -2.45906145,      0.9687336381,       -1.18326101,       4.288960748,      -6.021266973
          73,      -4.382443839,      -2.075075528,      -2.461740044,       1.036121701,      -1.211862025,       4.264348835,      -6.110989381
          74,      -4.438234991,      -2.147517198,        -2.4952611,      0.9426555728,      -1.240432382,       4.251664731,       -6.02898391
          75,      -4.405609311,      -2.113752171,      -2.497931945,       1.010468183,       -1.25468091,       4.232081165,      -6.118386076
          76,      -4.461451017,      -2.197065686,      -2.531061959,      0.9164188652,      -1.301608098,       4.214939446,      -6.039172583
          77,      -4.429151311,      -2.174231928,      -2.540192356,      0.9828947465,      -1.315906078,       4.199984169,       -6.12771691
          78,      -4.485081655,      -2.246575634,      -2.566006906,      0.8903157645,      -1.356837736,       4.178425163,      -6.050897898
          79,      -4.453057663,      -2.218223405,      -2.576392127,       0.956907659,      -1.359047228,       4.243131577,      -6.102550112
          80,      -4.499339993,       -2.27121011,      -2.535630314,      0.8816316995,      -1.385854773,       4.154028798,      -6.073021208
          81,      -4.476977899,      -2.257443274,      -2.612017994,       0.927336825,      -1.402521907,       4.125249138,      -6.117361083
          82,      -4.525388818,      -2.312403306,      -2.566105545,      0.8565619493,      -1.450736143,       4.140439849,      -6.087817527
          83,      -4.502740872,       -2.30075001,      -2.650397734,      0.9010308909,      -1.450341545,       4.099148658,       -6.13171604
          84,      -4.551490783,      -2.354368858,      -2.599542533,      0.8310322515,      -1.496822269,       4.110485243,      -6.102015518
          85,      -4.529288902,       -2.33595446,      -2.684720721,      0.8752994616,       -1.49506804,       4.071656368,      -6.145958526
          86,      -4.578538244,      -2.391165962,      -2.629835281,      0.8061629653,      -1.539545505,       4.081727499,      -6.116167264
          87,       -4.55664877,      -2.368695457,      -2.718237794,      0.8496826879,      -1.538274698,       4.045274774,      -6.160275178
          88,      -4.606481722,      -2.426062198,      -2.659844781,      0.7812442211,      -1.579843358,       4.054479031,      -6.130417108
          89,      -4.584906157,      -2.395669915,      -2.751108506,      0.8238888377,      -1.556412736,       4.019764075,      -6.174736922
          90,      -4.635316585,      -2.456111931,       -2.68836042,      0.7563410658,      -1.590298269,       4.028248576,       -6.14483748
          91,      -4.614002372,      -2.420493965,      -2.779993528,      0.7981640512,      -1.612411215,       3.995175632,       -6.18944182
          92,      -4.665106133,      -2.489713478,       -2.71855167,      0.7305468996,      -1.649463086,       4.003428402,      -6.159544867
          93,      -4.644072728,      -2.461843027,       -2.81579375,       0.771023513,      -1.656423976,       3.971184783,      -6.204394743
          94,      -4.695848914,      -2.526481739,      -2.749368843,      0.7039782513,      -1.687444143,       3.978930677,      -6.174533433
          95,      -4.674961982,      -2.494015072,       -2.84920618,      0.7437127504,      -1.695333108,       3.947475915,       -6.21963446
          96,      -4.727387289,      -2.560345689,      -2.779666258,      0.6771164855,      -1.666609726,       4.024108194,      -6.168320639
          97,      -4.697194987,      -2.386100011,      -2.785539332,      0.7341069048,      -1.686785595,       3.850151638,      -6.264514907
          98,      -4.768134837,      -2.591578142,      -2.883104361,      0.6290218745,       -1.73362044,       3.909987565,      -6.179392564
          99,        -4.7321776,       -2.54617107,      -2.832183451,      0.7048820998,      -1.773256138,       3.940860483,      -6.279641971
         100,      -4.800950722,      -2.639438136,      -2.939612184,       0.599086826,      -1.686108593,       3.869445506,      -6.195721519
         101,      -4.763305632,      -2.402214441,      -2.804381132,      0.6860544854,       -1.73693989,       3.916603499,       -6.29490812
         102,      -4.834083986,      -2.652862374,      -2.947400941,      0.5723101545,      -1.724337827,       3.848575933,      -6.213141403
         103,      -4.796351632,      -2.467847655,      -2.855078683,        0.65146754,      -1.797448507,       3.960804759,      -6.289089821
         104,      -4.858192001,      -2.687809471,      -2.921075763,      0.5635924141,      -1.818576997,       3.824725713,      -6.237296808
         105,      -4.831564114,      -2.592830632,       -2.94366056,      0.6147142032,      -1.867260582,       3.855856612,      -6.306785255
         106,      -4.894750358,      -2.727329801,      -2.965660417,      0.5295984131,      -1.887116611,       3.827881513,      -6.256429162
         107,      -4.866748724,      -2.685174797,      -2.997083414,      0.5807170212,      -1.923005945,       3.834135776,      -6.324450517
         108,      -4.930060096,      -2.767256051,       -3.00406368,      0.4981566409,      -1.930820921,       3.804239191,      -6.275216883
         109,      -4.901638823,      -2.720557168,      -3.030494727,      0.5491365798,      -1.959979596,       3.810924499,      -6.342289898
         110,      -4.965399345,      -2.802790422,      -3.036272689,      0.4668494967,      -1.965702254,       3.780829544,      -6.294133897
         111,       -4.93647816,      -2.755526052,      -3.063187349,      0.5172314297,      -1.996128317,        3.78777197,      -6.360368814
         112,      -5.000677863,      -2.838018876,      -3.068185225,      0.4351470336,      -2.000124741,       3.757455403,      -6.313282799
         113,      -4.971296284,      -2.790485159,      -3.095320005,      0.4849853104,      -2.031795178,       3.764712926,      -6.378717749
         114,      -5.035833461,      -2.873278025,      -3.099705316,      0.4031372422,      -2.034196658,       3.734176375,      -6.332686269
         115,      -5.005993558,      -2.825518454,      -3.127206202,      0.4524880142,      -2.066983886,       3.741733016,      -6.397343057
         116,      -5.070746129,      -2.908565583,      -3.130822661,      0.3708433708,      -2.067902833,       3.710976776,      -6.352350509
         117,      -5.040486401,      -2.860596372,      -3.158796284,      0.4197834714,      -2.101731603,       3.718804568,      -6.416241629
         118,      -5.105334008,      -2.943852687,      -3.161595586,      0.3383464308,      -2.101258183,       3.687855015,       -6.37226631
         119,      -5.074690159,      -2.895686068,      -3.190019331,      0.3870452458,      -2.136069663,       3.695925698,      -6.435400645
         120,      -5.139472163,      -2.979099465,      -3.191939981,      0.3059112157,      -2.134293976,       3.664799004,      -6.392417725
         121,      -5.108491005,      -2.930689264,      -3.220821463,      0.3544077441,      -2.170018011,       3.673087734,      -6.454809476
         122,      -5.173053891,      -3.014261935,      -3.221851938,      0.2735932438,      -2.167084485,       3.641798237,      -6.412794269
         123,      -5.141829268,      -2.965562349,      -3.251149448,      0.3219211998,      -2.203664709,       3.650302437,      -6.474449735
         124,      -5.205998742,      -3.049249515,      -3.251263905,      0.2415461443,      -2.199705786,       3.618868553,       -6.43336598
         125,      -5.174568512,      -3.000206889,      -3.280893342,      0.2897488165,      -2.237071067,       3.627559856,      -6.494295438
         126,      -5.238152486,      -3.083965692,      -3.280062363,      0.2099379861,      -2.232203034,       3.596006959,      -6.454099872
         127,      -5.206539918,      -3.034472547,      -3.309898579,      0.2581357342,      -2.270318422,       3.604870551,      -6.514317728
         128,      -5.269336991,      -3.118205885,      -3.308160668,      0.1789859087,      -2.264650231,       3.573218393,      -6.474960565
         129,      -5.237572555,      -3.068171479,      -3.338046661,      0.2272549955,      -2.303433347,       3.582234142,      -6.534488213
         130,      -5.299408755,      -3.151785442,      -3.335424055,      0.1489039601,      -2.297150993,       3.550510189,      -6.495913052
         131,      -5.267566358,      -3.101141995,      -3.365254051,      0.1971816461,      -2.336743824,       3.559666705,      -6.554776161
         132,      -5.328317493,      -3.184423435,      -3.361855802,        0.11975954,      -2.329727515,       3.527888679,      -6.516926386
         133,      -5.296494362,      -3.133205557,      -3.391409048,      0.1680618365,      -2.369864956,       3.537164414,      -6.575157443
         134,      -5.356085579,      -3.216150934,      -3.387382662,     0.09155567677,       -2.36207989,       3.505353784,      -6.537975295
         135,      -5.324381396,      -3.164287807,      -3.416512828,       0.139892892,      -2.402805558,       3.514738996,      -6.595608747
         136,      -5.382777209,      -3.246826359,       -3.41197992,     0.06438637845,        -2.3942337,       3.482921516,      -6.559038653
         137,      -5.351277544,      -3.194338286,      -3.440516868,      0.1126832247,      -2.435509931,       3.492405198,      -6.616109921
         138,      -5.408476385,      -3.276431559,       -3.43564834,     0.03818830613,      -2.426187422,       3.460586254,      -6.580097744
         139,       -5.37726782,      -3.223403762,      -3.463417021,     0.08643933325,      -2.462203331,       3.378626804,      -6.654411741
         140,      -5.450060082,      -3.309057265,      -3.582899014,    -0.01945257331,      -2.450535954,       3.437286071,      -6.594907299
         141,      -5.401817734,      -3.248077889,      -3.415405191,     0.06660677794,      -2.491785422,       3.461884851,      -6.674988514
         142,      -5.471517227,      -3.339183277,      -3.606845172,     -0.0420506404,      -2.490332308,       3.350875166,      -6.627338174
         143,      -5.453674219,      -3.317289783,      -3.437908818,     0.01957290034,      -2.533070825,       3.543001415,      -6.660077534
         144,      -5.443097868,      -3.310552791,      -3.484768571,   6.839412176e-05,      -2.528111448,       3.376441789,      -6.656569584
         145,      -5.477172425,      -3.348456362,       -3.52986611,   -0.007958502775,      -2.562096732,       3.211429314,      -6.721561828
         146,      -5.535681591,       -3.42036132,      -3.665804094,     -0.1078255776,      -2.563816355,       3.391913531,      -6.675950272
         147,      -5.474603349,      -3.350722154,      -3.435853005,    -0.01908268596,      -2.574015174,       3.526350743,      -6.698935654
         148,      -5.478662621,       -3.35175814,      -3.531795163,     -0.0385082355,      -2.562521232,       3.321566868,      -6.696600508
         149,      -5.517162374,      -3.388106273,      -3.563159754,    -0.04736832057,      -2.601152717,       3.164271095,      -6.762435239
         150,      -5.575909997,      -3.462085833,      -3.703866465,     -0.1490613364,      -2.604657802,       3.348847697,      -6.715956091
         151,      -5.515541199,      -3.391347712,       -3.47025213,    -0.05969620734,      -2.613043146,       3.485866771,      -6.739445619
         152,      -5.519747346,      -3.393303111,      -3.567154242,    -0.07830337643,      -2.600588767,        3.27726138,      -6.736953695
         153,      -5.558345406,      -3.429510648,      -3.597644599,    -0.08751225227,      -2.641907531,       3.117824974,      -6.803318197
         154,      -5.617091067,      -3.504798781,      -3.743007696,     -0.1901931131,      -2.647517512,       3.305858856,      -6.756197077
         155,      -5.557105632,      -3.432268855,      -3.504540804,     -0.1001972301,      -2.655527384,       3.445391936,      -6.780077601
         156,       -5.56108082,      -3.435100984,      -3.602316994,     -0.1181149092,      -2.643039179,       3.233721937,      -6.777392143
         157,      -5.599503521,      -3.470920953,      -3.632123855,     -0.1273372315,      -2.684964329,       3.072349797,      -6.844110611
         158,      -5.658143833,       -3.54720949,      -3.781373068,     -0.2309220299,      -2.692476917,       3.263419216,      -6.796416481
         159,      -5.598425589,      -3.472750864,      -3.538783932,     -0.1403552519,      -2.680511753,       3.320174009,       -6.84270833
         160,      -5.620798156,       -3.48264213,      -3.773780806,     -0.1963165814,       -2.70105715,       3.147006185,      -6.836324139
         161,      -5.647342715,       -3.52080521,      -3.563977734,     -0.1897305653,      -2.710861409,       3.352607352,      -6.833972637
         162,      -5.624498969,      -3.510044357,       -3.63818789,     -0.1682088766,      -2.702547421,        3.04916807,      -6.893713768
         163,      -5.698144058,      -3.594029372,      -3.837588228,     -0.2777138366,      -2.725941624,        3.14851497,      -6.861494595
         164,      -5.672541992,      -3.544119418,      -3.575574105,     -0.2151428805,      -2.730923552,       3.385943641,      -6.856579405
         165,      -5.600273268,      -3.484137374,       -3.64453249,     -0.1736337264,      -2.689198761,       3.076142768,      -6.917418156
         166,      -5.704350131,      -3.582817852,      -3.839302698,     -0.2874594344,       -2.72380913,       3.048934311,      -6.902213811
         167,      -5.719400831,      -3.593906492,      -3.602973512,     -0.2544837896,       -2.73962923,       3.329185719,        -6.8981279
         168,      -5.654140735,      -3.551692546,      -3.674210127,     -0.2252099625,      -2.722456545,       3.188112695,      -6.921795527
         169,      -5.708812629,      -3.596223597,      -3.732187486,     -0.2702084106,       -2.73936193,        3.07305671,      -6.938393914
         170,      -5.744133765,      -3.631666262,      -3.721823655,     -0.2894697988,      -2.757020966,       3.147174373,      -6.945966499
         171,      -5.711272198,      -3.605162644,      -3.711051051,     -0.2923336563,      -2.739476099,       3.167225492,      -6.949388069
         172,      -5.738843031,      -3.620173472,      -3.749610342,     -0.2965048749,      -2.759172462,       3.099126485,      -6.977160642
         173,      -5.744554878,      -3.648674798,      -3.739810803,     -0.3236103554,      -2.745826597,       3.121960186,       -6.96698412
         174,      -5.754913856,      -3.634902031,      -3.764898602,     -0.3144164552,      -2.765827985,       3.105972606,      -6.997553452
         175,      -5.760540223,       -3.66417472,      -3.761090394,     -0.3413602621,      -2.753310981,       3.097393917,      -6.986682831
         176,      -5.771787626,      -3.650060069,      -3.785074444,     -0.3320795566,      -2.779514798,       3.065691815,      -7.027531715
         177,      -5.796054513,       -3.70771488,      -3.783360696,     -0.3818198813,       -2.76685211,       3.074285345,      -7.004489713
         178,      -5.790004098,      -3.666268609,        -3.8013467,     -0.3489207761,      -2.792723629,       3.067263301,      -7.047965718
         179,       -5.81226735,      -3.723716798,      -3.802297087,     -0.3995739135,      -2.780384498,       3.049383138,      -7.024043571
         180,      -5.806036534,      -3.682390539,      -3.820935235,     -0.3666682288,      -2.806645906,       3.045865549,      -7.068133581
         181,      -5.828963797,      -3.739477216,      -3.821170939,     -0.4173285374,      -2.794801209,        3.02837189,      -7.043824214
         182,      -5.822656561,      -3.698146142,      -3.839811328,     -0.3841505648,      -2.821458836,       3.025211097,       -7.08828107
         183,      -5.845869445,      -3.755302037,      -3.840381956,      -0.435350234,      -2.809972793,       3.007667422,      -7.063693716
         184,      -5.839512896,       -3.71392191,      -3.858732062,     -0.4017711957,      -2.836996277,       3.004625774,      -7.108418613
         185,      -5.862974973,      -3.771109483,      -3.859476711,     -0.4534426085,      -2.825759933,       2.987021244,      -7.083613639
         186,      -5.856495129,      -3.729707989,      -3.877552559,     -0.4194597978,      -2.853102802,       2.984078761,      -7.128545168
         187,      -5.880181395,      -3.786966841,      -3.878466549,     -0.4716010255,      -2.841970449,       2.966424643,       -7.10356189
         188,      -5.873544618,      -3.745500434,      -3.896243032,      -0.437173107,        -2.8695497,       2.963600217,      -7.148655754
         189,      -5.897423925,      -3.802822343,      -3.897292689,     -0.4897700226,      -2.858408991,       2.945928096,       -7.12352297
         190,      -5.890609207,      -3.761325109,      -3.914827794,     -0.4548898758,      -2.870057192,       2.807481626,      -7.193569594
         191,      -5.933832595,      -3.833464042,      -4.076588351,     -0.5595979222,      -2.875137634,       2.909536122,      -7.135765531
         192,      -5.908094474,      -3.765973353,      -3.845188746,     -0.4642937035,      -2.901108629,       3.059788992,      -7.177543535
         193,      -5.909762596,      -3.803209092,      -3.923941836,     -0.5024123782,      -2.893061078,       2.867535381,      -7.174019567
         194,      -5.942916446,      -3.824893831,      -3.960531976,     -0.5040001839,      -2.905126572,       2.745879991,      -7.221238296
         195,      -5.948459318,      -3.830294951,       -4.09469028,     -0.5750087996,      -2.910599607,       2.877022476,      -7.187593967
         196,       -5.96115367,      -3.827714145,      -3.883621405,     -0.5124371297,       -2.92213308,       2.892769192,       -7.24043692
         197,      -5.961989604,      -3.848614339,      -4.108955929,     -0.5873994184,      -2.928993548,       2.835656627,      -7.205898972
         198,      -5.976870112,       -3.84345918,      -3.903933666,     -0.5289512833,      -2.939982179,       2.869732295,      -7.259829237
         199,       -5.97810077,      -3.865067081,      -4.121501781,     -0.6042510051,      -2.946665663,        2.81421173,      -7.224841559
         200,      -5.993193386,      -3.859279156,         -3.917462,     -0.5451863201,      -2.957359828,       2.851362687,      -7.279365882
         201,       -5.99437197,      -3.881575714,       -4.13638776,     -0.6212796265,      -2.963796785,        2.79476048,      -7.244022426
         202,      -6.009915132,      -3.875101562,      -3.931862336,     -0.5619562597,      -2.974257706,       2.833027697,      -7.298963977
         203,      -6.010858641,       -3.89796595,      -4.151241872,     -0.6384123838,      -2.980412138,       2.775594357,      -7.263313256
         204,      -6.026785755,      -3.891068615,      -3.946912577,     -0.5789109258,      -2.990731741,       2.814561305,      -7.318582508
         205,      -6.027466043,      -3.914282955,      -4.166263722,     -0.6556249099,      -2.996585832,       2.756479053,      -7.282658557
         206,       -6.04376426,      -3.907090194,      -3.962223576,     -0.5959798563,      -3.006870001,       2.796040698,      -7.338200772
         207,      -6.044139363,      -3.930589033,      -4.181376894,     -0.6728648012,      -3.012405545,       2.737434039,       -7.30202866
         208,      -6.060809831,      -3.923188092,      -3.977722163,     -0.6130844805,      -3.022741667,       2.777502584,      -7.357807883
         209,      -6.060869505,      -3.946911604,      -4.196547981,     -0.6900908105,       -3.02790801,       2.718464367,      -7.321404134
         210,       -6.07789744,      -3.939352953,      -3.993344121,       -0.63021074,      -3.038325017,       2.759003139,       -7.37739275
         211,      -6.077612632,      -3.963221372,      -4.211757447,     -0.7073273711,      -3.043098193,       2.699622043,      -7.340768101
         212,       -6.09499084,      -3.955550122,      -4.009018962,     -0.6473580748,      -3.053678389,       2.740565201,      -7.396949992
         213,      -6.094358722,      -3.979573268,      -4.226983482,     -0.7245599774,      -3.058045786,       2.680888888,      -7.360113137
         214,      -6.112080477,      -3.971837519,      -4.024731722,     -0.6645246781,      -3.068845762,       2.722208618,      -7.416476952
         215,      -6.111117676,      -3.995985597,      -4.242218042,     -0.7417601989,      -3.072786748,       2.662286848,      -7.379433098
         216,      -6.129176128,      -3.988199172,      -4.040450857,     -0.6816403571,      -3.083818836,       2.703953202,      -7.435969697
         217,      -6.127877637,      -4.012526739,      -4.257440698,     -0.7589102364,      -3.087323443,       2.643825907,      -7.398721342
         218,      -6.146251475,      -4.004646808,      -4.056154488,     -0.6987198973,      -3.098594414,       2.685806589,      -7.455423783
         219,      -6.144611465,      -4.029085068,      -4.272655166,      -0.776025339,      -3.101666344,       2.625513903,      -7.417971461
         220,      -6.163286517,      -4.021098541,      -4.071827033,     -0.7157705652,       -3.11317076,       2.667789786,      -7.474835642
         221,      -6.161300765,      -4.045648527,      -4.287893305,     -0.7931010033,      -3.115821061,       2.607364256,      -7.437178139
         222,      -6.180257849,      -4.037585374,      -4.087460633,     -0.7327512969,      -3.127565592,       2.649905013,       -7.49420252
         223,      -6.177935693,      -4.062270969,      -4.303112707,     -0.8100924372,      -3.129818188,       2.589380587,      -7.456337929
         224,      -6.197166148,      -4.054125589,      -4.103035103,     -0.7496521608,      -3.141788972,        2.63216693,      -7.513521291
         225,      -6.194506968,      -4.078923949,      -4.318307364,     -0.8270187587,      -3.143652593,       2.571566403,      -7.475446012
         226,      -6.213989985,      -4.070713813,      -4.118541254,     -0.7664774836,      -3.155840298,        2.61456439,      -7.532789532
         227,      -6.210995687,      -4.095705409,      -4.333501588,     -0.8438540962,      -3.157338946,       2.553899516,      -7.494499875
         228,      -6.230718803,      -4.087336068,      -4.133975899,     -0.7831882179,      -3.169727306,        2.59710283,      -7.552004548
         229,       -6.22738666,      -4.112495963,      -4.348659697,     -0.8605850537,      -3.170878715,       2.536403425,      -7.513494678
         230,      -6.247328149,       -4.10392673,      -4.149327528,     -0.7997721179,      -3.183435677,        2.57980214,      -7.571161483
         231,      -6.243647639,      -4.129190777,      -4.363803507,     -0.8771730719,      -3.184261554,       2.519093275,      -7.532425537
         232,      -6.263795302,      -4.120502622,      -4.164593128,      -0.816217207,       -3.19695884,       2.562664026,      -7.590257428
         233,      -6.259771926,      -4.145904349,      -4.378913375,     -0.8936461097,      -3.197481104,       2.501962752,      -7.551289164
         234,      -6.280114086,      -4.136985094,      -4.179757054,     -0.8325365291,      -3.221083338,       2.665057516,      -7.580163184
         235,      -6.260138812,      -4.147809048,      -4.246026506,     -0.8549040435,      -3.202387894,       2.354869794,      -7.606205286
