"Outer_Iter",   "rms[Rho][0]"  ,  "rms[RhoU][0]"  ,  "rms[RhoV][0]"  ,  "rms[RhoE][0]"  ,    "rms[k][0]"   ,    "rms[w][0]"   ,    "rms[T][1]"   
          54,      -4.766307625,      -1.974071397,      -2.443527555,      0.7884464144,     -0.9463595198,       4.081831113,       -6.51362131
          55,      -4.729042252,      -1.958283608,      -2.432290719,      0.8219292435,     -0.9908078016,       3.974714741,       -6.62070828
          56,      -4.855867503,      -2.034810631,      -2.520209718,      0.6920435543,      -1.016350874,       4.041420445,      -6.480363214
          57,      -4.776079304,      -1.982014734,      -2.488743473,      0.7623972084,        -1.0514635,       4.041879613,      -6.622047329
          58,      -4.902879638,      -2.074371409,      -2.563813998,      0.6326788322,      -1.078536512,       3.975598745,       -6.48606907
          59,      -4.825092187,      -2.025836888,      -2.534444449,      0.7027663534,      -1.101731242,       4.004205216,      -6.620311729
          60,      -4.936112147,      -2.096130181,       -2.61012033,      0.5804114332,      -1.128568102,        3.97878489,       -6.50468518
          61,      -4.869786548,      -2.066886348,      -2.572618109,      0.6488604645,      -1.155372061,       3.964440362,      -6.627713667
          62,      -4.973740357,      -2.138051274,      -2.644501154,      0.5310587162,      -1.180156013,        3.96569838,      -6.518267847
          63,      -4.909445542,      -2.110089434,      -2.611080351,      0.5993841209,      -1.206029124,       3.937870781,      -6.635916257
          64,      -5.008587589,      -2.180171194,      -2.678712535,      0.4840210989,      -1.226152748,        3.93997723,      -6.531472002
          65,      -4.945910127,      -2.151131125,      -2.646026302,      0.5535354658,      -1.249271685,       3.910361764,      -6.644959213
          66,      -5.040831019,      -2.220939276,      -2.709863226,      0.4403955735,      -1.268207573,       3.912168209,      -6.544934937
          67,      -4.979595827,      -2.191922132,      -2.679504741,      0.5102512151,      -1.287875481,       3.882351524,      -6.654832811
          68,      -5.071013878,       -2.25849703,       -2.73845024,       0.399080994,      -1.301049794,       3.883285244,      -6.558272047
          69,      -5.009508159,      -2.220662622,      -2.702379202,      0.4750357949,      -1.315816184,       3.854432947,      -6.665738691
          70,       -5.09875851,      -2.298890476,       -2.76580002,      0.3591212061,      -1.334811148,       3.853932545,      -6.572479602
          71,      -5.039572267,      -2.268304453,      -2.738005196,      0.4306312461,      -1.351367378,       3.826438315,        -6.6768719
          72,       -5.12518376,      -2.336068149,      -2.792587113,      0.3207684755,       -1.36245845,       3.824236686,      -6.586267614
          73,      -5.065471315,      -2.292013198,      -2.758088565,      0.3987566558,      -1.375103176,       3.798456731,      -6.688745137
          74,      -5.149171886,      -2.370106868,      -2.815106633,      0.2864126805,      -1.395179463,       3.795700298,      -6.600725803
          75,      -5.091095859,      -2.335789708,      -2.787979203,      0.3607005818,      -1.403912819,       3.771183264,      -6.700803851
          76,      -5.171853057,      -2.401128712,      -2.836876222,      0.2536393416,      -1.424158208,       3.766371888,      -6.615082491
          77,      -5.114176196,       -2.36684932,      -2.810038263,      0.3295886219,      -1.433547992,       3.744511765,      -6.713399935
          78,      -5.193304357,      -2.432263866,      -2.858070523,      0.2226071656,       -1.45370432,       3.738191521,       -6.62959655
          79,      -5.136176783,      -2.396091001,      -2.831373234,      0.2995973151,      -1.460353953,       3.718304125,      -6.726288817
          80,      -5.213598508,      -2.460609444,       -2.87766959,      0.1937115142,      -1.481921836,       3.710377619,      -6.644239582
          81,      -5.156891557,      -2.422972283,      -2.851392806,      0.2716829274,      -1.486330163,       3.692671104,      -6.739453382
          82,      -5.232749569,      -2.486859952,      -2.896430137,       0.166747611,      -1.510415209,       3.640434541,      -6.680390709
          83,      -5.183095813,      -2.449072091,      -2.876483864,      0.2409698071,      -1.510057201,       3.707178001,      -6.725508691
          84,      -5.242684749,      -2.507992408,      -2.902881695,      0.1511126536,      -1.521020395,       3.668269164,      -6.700377899
          85,      -5.199391454,      -2.454881235,      -2.885848064,      0.2202701979,      -1.532329936,       3.566734666,      -6.760820465
          86,      -5.268288995,        -2.5318998,      -2.927568721,      0.1220350709,      -1.561182718,       3.650293998,      -6.707644082
          87,      -5.217636078,      -2.493779695,      -2.912274981,      0.1927831914,      -1.558872671,       3.648370007,      -6.753404494
          88,        -5.2760189,      -2.554118064,      -2.938230919,      0.1055848303,      -1.589821457,       3.614797063,      -6.728551404
          89,      -5.235268848,      -2.514308148,      -2.931984914,       0.168147967,      -1.584354246,       3.567901249,      -6.768408657
          90,      -5.293775308,      -2.574403935,      -2.954737339,     0.08395634243,      -1.612698601,       3.602432288,      -6.743500911
          91,      -5.250319538,      -2.524616987,      -2.940239332,      0.1540883932,      -1.607249753,       3.545501985,      -6.783662859
          92,       -5.30906542,      -2.594241787,      -2.970391568,     0.06390888491,      -1.639854818,       3.579593494,      -6.758414412
          93,      -5.267723571,      -2.552367406,      -2.965884685,      0.1251320715,       -1.63173946,       3.522957857,      -6.798713398
          94,      -5.324641432,      -2.613033858,      -2.988850773,     0.04302881764,      -1.664014287,       3.555049691,       -6.77313252
          95,      -5.283058974,      -2.569708405,      -2.982639181,      0.1054965111,      -1.654607873,       3.500456465,      -6.813875799
          96,      -5.339488222,      -2.631017102,      -3.005594932,     0.02393719286,       -1.68684888,       3.531694148,      -6.787910115
          97,      -5.297982058,      -2.586992414,      -2.999153727,     0.08616674197,      -1.676751449,       3.478300355,      -6.829103606
          98,       -5.35395982,      -2.648836585,      -3.022294256,    0.005205895819,      -1.708863882,       3.508692763,      -6.802748895
          99,      -5.312556794,       -2.60412724,      -3.015649026,     0.06725211529,      -1.698362018,       3.456343299,      -6.844398663
         100,      -5.368161903,      -2.666470031,      -3.039012585,    -0.01324685636,      -1.730258034,       3.485972389,      -6.817652027
         101,      -5.326873934,      -2.621171319,       -3.03211945,     0.04863186651,      -1.719551013,       3.434551867,      -6.859762964
         102,      -5.382157945,      -2.683972806,      -3.055765918,    -0.03149852248,      -1.751138035,       3.463485707,      -6.832617398
         103,      -5.340986417,      -2.638167278,      -3.048581914,     0.03025705123,      -1.740416134,       3.412903356,      -6.875193348
         104,        -5.3960063,      -2.701389689,      -3.072544394,    -0.04959567017,      -1.771655897,       3.441184188,      -6.847639067
         105,        -5.3549363,      -2.655170837,      -3.065034377,     0.01206594086,      -1.761021156,       3.391364518,      -6.890681657
         106,      -5.409702567,      -2.718746396,      -3.089355118,    -0.06757466242,      -1.791847106,       3.419033596,      -6.862708709
         107,      -5.368741075,      -2.672169151,      -3.081475307,   -0.005977999023,      -1.781368557,       3.369903863,      -6.906224819
         108,      -5.423299665,      -2.736039629,      -3.106192261,    -0.08546577522,      -1.811756276,       3.396987109,      -6.877822188
         109,      -5.382451893,      -2.689198646,      -3.097918129,    -0.02390311868,      -1.801487611,       3.348517055,      -6.921816815
         110,      -5.436850231,      -2.753323022,      -3.123042139,      -0.103289907,      -1.830375037,       3.410283799,      -6.879655384
         111,      -5.391800266,      -2.705994058,      -3.110005088,    -0.03542140684,      -1.823253281,       3.287047677,      -6.954194822
         112,      -5.455552008,      -2.770860796,      -3.149132568,     -0.1322051656,      -1.850137333,       3.306457058,      -6.904285843
         113,        -5.4099917,       -2.72332905,       -3.12826286,    -0.05869420387,      -1.840902036,       3.367204069,      -6.953479842
         114,      -5.463056519,      -2.787831833,      -3.156561392,     -0.1379832309,      -1.868817427,       3.354161369,      -6.910734783
         115,      -5.419123896,      -2.740177164,      -3.143443376,    -0.07087237306,      -1.861260259,       3.284892747,      -6.972432996
         116,      -5.477624734,      -2.804698332,      -3.177005027,     -0.1586116651,        -1.8880421,       3.299465289,      -6.927571767
         117,      -5.434089235,      -2.757028676,      -3.159203572,    -0.08944690698,      -1.880511383,       3.276819329,      -6.988491035
         118,      -5.491392594,      -2.821695807,      -3.193519128,     -0.1765254581,      -1.906775381,       3.280288192,      -6.943802404
         119,      -5.448106687,       -2.77403147,      -3.175917614,     -0.1075702141,      -1.899408393,       3.255433291,      -7.004307221
         120,      -5.505149442,       -2.83861602,      -3.210212387,     -0.1943953441,      -1.925200499,       3.258520115,      -6.959774522
         121,      -5.461991129,      -2.790945115,      -3.192439976,     -0.1253641591,      -1.917993921,       3.233779675,      -7.020032971
         122,      -5.518779334,      -2.855451333,       -3.22691159,     -0.2120482705,      -1.943327719,       3.236677688,      -6.975621182
         123,      -5.475803919,       -2.80779607,      -3.208948661,      -0.143012626,      -1.936267814,       3.212162065,      -7.035707011
         124,      -5.532405125,      -2.872185899,      -3.243551628,     -0.2295641726,      -1.961162414,       3.214914336,      -6.991395469
         125,      -5.489597558,      -2.824567037,      -3.225410133,     -0.1605123311,       -1.95426807,       3.190602213,      -7.051345272
         126,      -5.546058854,      -2.888811415,      -3.260142364,     -0.2469642409,      -1.978776849,        3.19322699,      -7.007120825
         127,      -5.503414158,      -2.841260491,      -3.241823467,     -0.1778935132,      -1.972032326,       3.169087792,      -7.066955066
         128,      -5.559762674,      -2.905331993,      -3.276674276,     -0.2642549769,      -1.996795885,       3.145048186,      -7.030768069
         129,      -5.519553444,      -2.857988415,      -3.260975446,     -0.1998703571,      -1.991344438,       3.190620017,      -7.061540005
         130,      -5.543360539,      -2.898875006,      -3.278330997,     -0.2429826219,      -2.014573236,       3.177963127,      -7.044947728
         131,      -5.529386663,      -2.873292935,      -3.274509176,     -0.2122455534,      -2.010158283,       3.102027086,      -7.079677244
         132,      -5.558994432,      -2.915517512,      -3.297034351,     -0.2637491811,      -2.032948851,       3.120327284,      -7.068198701
         133,      -5.547227425,      -2.890399843,       -3.29192359,     -0.2349094575,      -2.028040529,       3.066908408,      -7.100880248
         134,      -5.575791499,      -2.933008698,      -3.315113073,     -0.2863878957,      -2.049631465,       3.126960903,       -7.08191237
         135,      -5.561428477,      -2.907983328,      -3.307598506,     -0.2524975668,      -2.046614197,       3.132404382,      -7.094208929
         136,      -5.562716789,      -2.934600208,      -3.323041507,     -0.2650851424,      -2.067516683,        3.10809085,      -7.099268641
         137,      -5.573959887,      -2.924174449,      -3.322089606,     -0.2676171913,      -2.064743068,       3.026970475,      -7.112356964
         138,      -5.580057969,      -2.952065466,      -3.340696008,     -0.2870726853,      -2.085453633,       3.072946545,      -7.121115521
         139,      -5.592486629,      -2.941876577,      -3.339554851,     -0.2904804127,      -2.082086009,       2.995181606,      -7.132324858
         140,      -5.598126656,       -2.97050882,      -3.358682351,     -0.3114454403,      -2.102085649,       3.072984332,      -7.136075243
         141,      -5.608216916,      -2.960014069,       -3.35574191,      -0.309618435,      -2.099116279,       2.989849707,      -7.148741014
         142,      -5.614222681,      -2.988746568,      -3.376048237,     -0.3307843042,      -2.118834549,       3.043207468,      -7.151758012
         143,      -5.624141271,      -2.978037505,      -3.372631638,     -0.3287862251,      -2.115873061,       2.968242488,       -7.16495277
         144,      -5.630484282,      -3.006878381,      -3.393179507,     -0.3501722847,      -2.135299627,       3.021324768,      -7.167424188
         145,      -5.640135696,      -2.995994441,      -3.389499098,      -0.347859013,       -2.13230577,       2.946733928,      -7.181093151
         146,      -5.646815781,      -3.024897344,      -3.410328668,     -0.3695072163,      -2.151419716,       2.999850115,      -7.183056038
         147,      -5.656205834,      -3.013870757,      -3.406365918,     -0.3668267908,      -2.148395188,       2.925396726,      -7.197185318
         148,      -5.663224839,       -3.04278157,      -3.427436275,      -0.388695607,      -2.167179235,       2.978503832,      -7.198665954
         149,      -5.672346161,      -3.031651394,       -3.42323976,     -0.3856226687,      -2.164111072,       2.904257554,      -7.213236334
         150,        -5.6797072,      -3.060534673,      -3.444506946,     -0.4077096019,      -2.182576389,       2.957323222,      -7.214262424
         151,      -5.688551508,      -3.049335654,      -3.440115625,     -0.4042230072,      -2.179471608,       2.883261575,      -7.229254707
         152,      -5.696260248,      -3.078157167,      -3.461537019,     -0.4265206592,      -2.197610868,       2.936329087,      -7.229850853
         153,      -5.704823361,      -3.066933759,      -3.456994396,     -0.4226165469,      -2.194509205,       2.862435531,       -7.24524965
         154,      -5.712888208,      -3.095657132,      -3.478537973,      -0.445072377,      -2.212324208,       2.915499163,      -7.245439631
         155,      -5.721165975,      -3.084458488,      -3.473877778,     -0.4407640803,      -2.209234267,       2.841832827,      -7.261222841
         156,      -5.729587944,      -3.113051913,      -3.495496254,     -0.4633983222,      -2.226745955,       2.894888349,      -7.261035512
         157,      -5.737583746,      -3.101903373,      -3.490767106,     -0.4586470939,      -2.223696803,       2.821401099,      -7.277182158
         158,      -5.746370235,      -3.130351844,      -3.512427929,     -0.4814546775,      -2.240903801,        2.87451702,      -7.276642374
         159,      -5.754090463,      -3.119310286,      -3.507663682,     -0.4762730234,      -2.237916036,       2.801207793,      -7.293135146
         160,      -5.763238046,      -3.147591148,      -3.529341958,     -0.4992459402,      -2.254830785,       2.854357902,      -7.292269578
         161,      -5.770684051,      -3.136681817,       -3.52458398,     -0.4936524947,      -2.251906747,       2.781241766,       -7.30908422
         162,      -5.780194725,      -3.164791442,      -3.546245998,     -0.5167687428,      -2.235234583,       2.837933869,      -7.308037477
         163,      -5.771277496,       -3.02342215,      -3.463724062,     -0.4365888111,      -2.169358507,       2.807704736,      -7.319799042
         164,      -5.749932608,       -2.88535182,      -3.361697047,     -0.3376956607,      -2.216476655,       2.823999949,      -7.321862109
         165,      -5.791235245,      -3.133366042,      -3.491109383,     -0.4719185697,      -2.261133384,       2.736289816,      -7.330156194
         166,      -5.834375868,      -3.202198305,      -3.577513442,     -0.5267427078,      -2.284949151,       2.767248496,      -7.346767786
         167,      -5.798542365,      -3.173113746,      -3.566726919,      -0.533436354,      -2.298619407,       2.753051066,      -7.346493579
         168,      -5.852336837,      -3.229574973,      -3.599787691,     -0.5601299568,      -2.302831284,       2.723497482,      -7.365333784
         169,      -5.817340851,      -3.194520814,      -3.588084889,     -0.5605918773,      -2.314200705,       2.749476706,      -7.361206862
         170,       -5.86980009,      -3.247743185,      -3.616496676,     -0.5781812971,       -2.31763339,       2.732062703,      -7.381282417
         171,      -5.834262098,      -3.211942703,      -3.606207977,     -0.5776314942,      -2.328143693,       2.717181073,      -7.376966218
         172,      -5.887295959,      -3.264477525,      -3.633616071,     -0.5949907947,      -2.331369649,       2.714819819,      -7.397210562
         173,      -5.851410318,      -3.228807858,      -3.623449506,     -0.5937782742,      -2.341496046,       2.697273766,      -7.392823506
         174,      -5.904749311,      -3.281033252,      -3.650381165,     -0.6108793198,      -2.344824913,       2.697459073,      -7.413191991
         175,      -5.868575142,      -3.245730316,      -3.640598746,     -0.6092907693,      -2.354703456,       2.678203195,      -7.408722337
         176,      -5.922223387,      -3.297788936,      -3.667100004,     -0.6263295099,       -2.35816752,       2.680339551,      -7.429230869
         177,      -5.885823985,      -3.262878432,      -3.657704965,      -0.624490722,      -2.367841419,        2.65952747,      -7.424651121
         178,      -5.939758844,      -3.314816086,      -3.683853928,     -0.6415476226,      -2.371452318,        2.66338204,        -7.4453309
         179,      -5.903180061,      -3.280246536,      -3.674869521,     -0.6395215191,      -2.380932782,        2.64112987,      -7.440604672
         180,      -5.957356288,      -3.332061689,      -3.700665341,      -0.656586887,       -2.38470224,       2.646634152,      -7.461493163
         181,      -5.920641272,      -3.297800224,      -3.692113043,     -0.6544031351,      -2.394007885,       2.623005495,      -7.456575905
         182,      -5.975018804,      -3.349498391,      -3.717531868,     -0.6714979827,      -2.397930269,       2.630081216,      -7.477715693
         183,      -5.938203542,      -3.315496244,      -3.709435859,     -0.6691315578,      -2.407073406,       2.605113525,      -7.472560407
         184,      -5.992715548,      -3.367045433,      -3.734427215,     -0.6862137352,       -2.41114247,       2.613730905,      -7.493997682
         185,      -5.955834057,      -3.333266894,      -3.726814769,     -0.6836975651,      -2.420123602,       2.587466176,      -7.488553224
         186,      -6.010438217,      -3.384664454,      -3.751331326,     -0.7007706989,      -2.424335045,       2.597592055,      -7.510335611
         187,       -5.97353542,      -3.351069269,      -3.744221033,     -0.6980589123,      -2.432523966,       2.489290557,      -7.519373844
         188,      -6.050635359,      -3.419301337,      -3.780040747,     -0.7486750026,      -2.435891658,       2.633288848,      -7.519146763
         189,      -5.991269487,      -3.369907321,      -3.759651733,     -0.7056889155,      -2.445792937,       2.568495346,      -7.536686411
         190,       -6.06718628,      -3.436749706,      -3.799984639,     -0.7608562823,      -2.448619363,       2.528032866,      -7.534805454
         191,      -6.007833523,      -3.387263422,      -3.777354132,     -0.7192733908,      -2.458390845,        2.56599522,      -7.552519113
         192,      -6.084048005,      -3.453834439,       -3.81647321,     -0.7733983062,      -2.461232713,       2.512409377,      -7.550685181
         193,       -6.02467761,      -3.404303625,      -3.794327076,     -0.7316455205,       -2.47089143,       2.550753211,      -7.568364901
         194,      -6.100938091,      -3.470830569,      -3.833183977,     -0.7858643495,      -2.473798967,        2.49688074,        -7.5666277
         195,       -6.04167779,      -3.421226934,      -3.811073577,     -0.7438974403,      -2.483372959,       2.535195559,      -7.584252488
         196,      -6.117898199,      -3.487696569,      -3.849645875,     -0.7980105643,      -2.486360477,       2.481544998,      -7.582601569
         197,      -6.058726414,      -3.438035265,      -3.827671671,     -0.7558976819,      -2.495860483,       2.519774193,      -7.600164031
         198,      -6.134835796,      -3.504448496,      -3.865927504,     -0.8099513818,      -2.498935352,       2.466399814,      -7.598583993
         199,       -6.07574921,      -3.454727826,      -3.844102316,     -0.7677011822,      -2.508368933,       2.504543847,      -7.616081841
         200,      -6.151700634,      -3.521099823,      -3.882037457,     -0.8216885324,      -2.511526886,       2.451460529,      -7.614553748
         201,      -6.092709164,      -3.471324849,      -3.860369636,     -0.7793048626,      -2.520899901,       2.489496421,      -7.631987733
         202,      -6.168456325,      -3.537652347,      -3.897961442,     -0.8332140217,      -2.524143956,       2.436695467,      -7.630495563
         203,       -6.10956003,      -3.487824797,      -3.876467245,      -0.790727018,      -2.533467074,       2.474625982,      -7.647869432
         204,      -6.185051468,      -3.554123299,      -3.913702434,     -0.8445744542,      -2.536786101,       2.422122999,      -7.646395591
         205,      -6.126252157,      -3.504222898,      -3.892384839,     -0.8019897551,      -2.545463153,       2.502731718,      -7.659415266
         206,      -6.199860287,      -3.570837455,      -3.923854251,     -0.8471900628,      -2.550358862,       2.400296642,      -7.664161861
         207,      -6.143118724,      -3.520168412,      -3.910335953,     -0.8134671475,      -2.558344573,        2.43570506,      -7.674947613
         208,       -6.21644537,      -3.587009714,       -3.93855318,     -0.8591761936,      -2.563281665,       2.411569295,       -7.68024462
         209,      -6.159560893,      -3.536170072,      -3.925822914,      -0.824699581,      -2.571122458,       2.421725822,      -7.690429601
         210,      -6.232334251,      -3.603082043,      -3.953618989,     -0.8701928466,      -2.576116559,       2.398078589,      -7.696168159
         211,      -6.175683206,      -3.552141771,      -3.941314857,     -0.8358896576,      -2.582635051,       2.360554163,      -7.719111393
         212,       -6.27516695,      -3.645903043,      -3.986186729,     -0.9150298759,       -2.58798865,       2.389066181,      -7.708414114
         213,      -6.193449883,       -3.56966811,      -3.958882208,     -0.8476314238,      -2.594759441,       2.402139491,      -7.734436564
         214,      -6.288940934,      -3.662008567,       -4.00152838,     -0.9232891941,      -2.599389844,       2.416261799,      -7.716005393
         215,      -6.205087043,      -3.585086087,      -3.967953412,     -0.8479682285,      -2.607958701,       2.386589939,      -7.751879392
         216,      -6.303095174,      -3.676796686,      -4.020053913,     -0.9334807752,      -2.611913887,       2.326324071,      -7.731142949
         217,      -6.219675924,      -3.599387156,      -3.981549619,     -0.8580574451,      -2.620339419,       2.391961292,      -7.767206967
         218,      -6.316713652,      -3.691439075,      -4.033436695,     -0.9426707661,      -2.624307604,       2.315873079,      -7.746012111
         219,      -6.233329935,      -3.613505425,      -3.995399519,     -0.8672402558,      -2.632156774,       2.415362003,      -7.777799324
         220,      -6.328036172,      -3.706720433,       -4.04105707,     -0.9431737346,      -2.637510767,       2.294929972,      -7.762912538
         221,      -6.246959217,      -3.627128532,       -4.01174024,     -0.8769118674,      -2.644732157,       2.357291506,      -7.792514907
         222,      -6.341089105,      -3.720970161,      -4.053449397,     -0.9531916999,       -2.65012744,        2.30535138,      -7.777808137
         223,      -6.259770709,      -3.640726429,       -4.02463029,     -0.8860363352,      -2.657246173,       2.344313925,      -7.807112057
         224,      -6.353019196,      -3.735032694,      -4.066048138,     -0.9620332974,      -2.662724225,       2.292921126,      -7.792434696
         225,      -6.271946694,      -3.654208963,      -4.037457893,     -0.8950810926,      -2.669782286,       2.330893936,      -7.821497719
         226,      -6.364337698,      -3.748900755,      -4.078102681,     -0.9706706855,      -2.675347496,       2.280583379,      -7.806867241
         227,      -6.283483283,      -3.667524173,      -4.049960509,     -0.9039306317,      -2.682361587,       2.317596543,      -7.835688571
         228,      -6.374992203,      -3.762592494,      -4.089835229,     -0.9791416906,      -2.687353858,       2.320861704,      -7.814169888
         229,      -6.292330923,      -3.681389231,      -4.055527471,     -0.9047822531,      -2.696620168,       2.257358355,      -7.858120533
         230,      -6.387711629,      -3.774678458,      -4.112316133,     -0.9981433141,      -2.696627611,       2.225688733,      -7.838048867
         231,      -6.342916008,      -3.741663056,      -4.091764024,     -0.9579269081,      -2.710326779,       2.374815882,      -7.851753199
         232,      -6.348633458,      -3.735591198,      -4.093188631,     -0.9447993539,      -2.710514438,       2.203122407,      -7.856396853
         233,      -6.349142956,      -3.751188105,      -4.096563191,      -0.966258291,       -2.72083038,       2.278184434,       -7.87784635
         234,      -6.402420814,      -3.801200794,      -4.138376539,      -1.004377442,      -2.725422344,       2.243931392,      -7.855483975
