"Outer_Iter",   "rms[Rho][0]"  ,  "rms[RhoU][0]"  ,  "rms[RhoV][0]"  ,  "rms[RhoE][0]"  ,    "rms[k][0]"   ,    "rms[w][0]"   ,    "rms[T][1]"   
          37,      -3.971090949,      -1.617999769,      -1.837015605,        1.40560014,     -0.3994874201,       4.570509509,      -6.436083215
          38,      -4.081015903,      -1.696757305,      -1.908516333,       1.327093879,     -0.4088429619,       4.310168054,      -6.291941039
          39,      -4.045542482,      -1.647463562,      -1.909422738,         1.3821647,     -0.4078699714,       4.303601585,       -6.42520526
          40,      -4.152505025,       -1.73405878,      -1.975127263,       1.293656902,      -0.436572977,       4.234836856,      -6.427609354
          41,       -4.13917495,      -1.699178948,      -2.052861242,       1.327398966,      -0.441090398,       4.260475433,      -6.245030071
          42,      -4.216025885,      -1.781301685,      -2.011279786,       1.247574514,     -0.4854745778,       4.319776506,      -6.472018206
          43,      -4.264594198,      -1.823723653,      -2.141173394,       1.206905839,     -0.5142912485,       4.245151197,      -6.329867772
          44,      -4.205578235,      -1.766037135,      -2.118702252,       1.261939449,     -0.5233401089,       4.078362801,      -6.514371265
          45,      -4.308000074,      -1.865389327,      -2.198456933,         1.1497752,     -0.5549284617,       4.154540788,       -6.32455939
          46,      -4.279026976,      -1.836611305,      -2.168952938,       1.195300045,     -0.6173314177,       4.380957377,      -6.415970427
          47,      -4.344391874,      -1.900683366,      -2.237836134,       1.091990726,     -0.6233151168,       4.119207489,      -6.385693834
          48,      -4.286833985,      -1.811589251,      -2.279653464,       1.171444734,     -0.6437745443,       4.222708939,      -6.344190161
          49,      -4.370821369,      -1.900668104,      -2.248761242,       1.064460944,     -0.6654869596,       4.285585318,      -6.368101565
          50,      -4.341120453,      -1.843751682,      -2.259538249,       1.137746587,     -0.6956175443,       4.179046166,      -6.298904481
          51,      -4.396210419,      -1.895338824,      -2.283872735,       1.047190164,     -0.7192121968,       4.253804031,      -6.309432523
          52,      -4.351000152,      -1.826391086,      -2.329356152,       1.127645381,     -0.7283407262,       4.137539015,      -6.288000548
          53,      -4.400462449,      -1.882743625,      -2.362249227,       1.028437646,     -0.7636942615,       4.231620844,      -6.313118087
          54,      -4.376174258,      -1.841813374,      -2.373279391,       1.103234399,     -0.7972229421,       3.976287425,      -6.376173306
          55,      -4.457329777,      -1.922463287,      -2.403048576,       1.000448173,     -0.8399149291,       4.194870157,      -6.310751153
          56,      -4.428670075,      -1.880892536,      -2.382359139,       1.077136885,     -0.8786276173,       4.276046818,      -6.302557377
          57,      -4.483398775,      -1.946121629,      -2.413832987,       0.984175986,     -0.9148826999,       4.270431812,      -6.258569663
          58,      -4.437703028,      -1.890869891,      -2.431357485,        1.06040262,     -0.9301221391,       4.191237743,      -6.291226357
          59,      -4.485816168,      -1.956566187,      -2.456395398,      0.9561708317,     -0.9623961251,       4.206135742,      -6.267297823
          60,      -4.463161657,      -1.926775695,      -2.455445026,         1.0263356,     -0.9899805392,       4.185171772,      -6.301397925
          61,      -4.533956073,       -2.01513575,      -2.469290362,      0.9215250076,      -1.015366803,       4.228492209,        -6.2533128
          62,      -4.507113226,      -1.985487582,      -2.465974273,       0.988409348,      -1.044242878,       4.225431612,      -6.272370925
          63,      -4.559361868,      -2.059163579,       -2.50471113,      0.8912057322,      -1.070125061,       4.238359627,      -6.231417774
          64,      -4.515430219,      -2.017519356,      -2.518049911,      0.9603608842,      -1.079388429,       4.176625658,      -6.273801034
          65,      -4.558337056,      -2.086168778,      -2.549378054,      0.8525064788,      -1.107535411,       4.177616838,      -6.246960463
          66,      -4.538274582,      -2.062404041,      -2.546939592,      0.9217883906,      -1.118709148,       4.144604491,      -6.281329837
          67,      -4.581445174,      -2.135407739,      -2.583764346,      0.8132695141,      -1.143799338,       4.168721854,      -6.255208724
          68,      -4.561901215,      -2.115821906,      -2.585093757,       0.881412276,      -1.164387442,       4.140859386,      -6.291998885
          69,      -4.628624087,      -2.203726744,      -2.613392809,      0.7766128331,      -1.192715749,       4.143792323,      -6.253070662
          70,      -4.602677314,      -2.184329731,      -2.616131473,      0.8425721565,      -1.203955149,       4.142372652,      -6.280744501
          71,      -4.649813212,       -2.25414235,      -2.651868104,      0.7467750442,      -1.229835384,         4.1311984,      -6.249290549
          72,      -4.605429667,      -2.219099823,      -2.663354758,      0.8158543944,      -1.239326942,       4.101123099,      -6.291441637
          73,      -4.667973287,      -2.298696411,      -2.684044065,      0.7147910125,      -1.272995866,       4.072253583,      -6.257003168
          74,      -4.641038786,      -2.282440505,      -2.693850943,      0.7815546815,      -1.274509101,       4.088513514,      -6.288453058
          75,      -4.686345969,      -2.350974525,      -2.725047801,      0.6882327225,      -1.297431094,       4.009161439,      -6.280752817
          76,      -4.682960303,      -2.356937734,      -2.751240072,      0.7182110698,       -1.30916931,       4.050075949,      -6.294910298
          77,        -4.7033802,      -2.393108618,      -2.771671214,      0.6612847708,      -1.347903529,       4.076890549,      -6.267901655
          78,      -4.673712195,      -2.359871882,      -2.760008885,      0.7323729831,       -1.34022204,       4.010037462,      -6.301451581
          79,      -4.719565413,      -2.431243291,      -2.789525624,      0.6412406424,      -1.373633023,       4.002940421,      -6.276589637
          80,      -4.674618876,      -2.387412608,       -2.80058993,       0.711025661,      -1.381369499,       3.992314258,      -6.315224309
          81,      -4.737185495,      -2.470694709,      -2.821709727,      0.6135070202,      -1.424866109,        3.95020402,      -6.286958582
          82,      -4.710385744,      -2.435347591,      -2.828632657,       0.682404531,      -1.413274393,       3.979827025,      -6.319703929
          83,       -4.75857731,      -2.503272114,      -2.852326894,      0.5923846725,      -1.446449512,       3.946692107,      -6.297042682
          84,       -4.71485435,      -2.452491578,      -2.861295101,      0.6619779069,      -1.453176148,       3.941260369,      -6.333378503
          85,      -4.778554826,      -2.536215959,      -2.881565091,      0.5665589707,      -1.498074761,       3.894390743,      -6.307666928
          86,      -4.752614851,      -2.493888203,      -2.888959965,      0.6344518888,      -1.481117403,       3.929052028,      -6.339731931
          87,      -4.801675836,      -2.562872315,      -2.909245057,       0.545580694,      -1.513927902,       3.893094406,      -6.319241304
          88,       -4.75828708,      -2.507623078,      -2.917964723,      0.6140245475,      -1.522734954,       3.892322411,       -6.35352992
          89,      -4.822125409,      -2.592779773,      -2.936971172,      0.5206247012,      -1.567396715,       3.843571742,      -6.330057599
          90,       -4.79661524,      -2.546370009,      -2.945413517,      0.5870637267,      -1.552058849,       3.880898842,      -6.361311817
          91,      -4.846118135,      -2.618316287,      -2.963189419,      0.4991082828,      -1.585461588,       3.844482844,      -6.342788457
          92,      -4.803234144,      -2.558994724,      -2.972923767,      0.5657907431,      -1.606919911,       3.851912507,      -6.371241215
          93,      -4.886075245,      -2.655821995,      -2.992114682,      0.4760789946,      -1.616524093,       3.795923862,       -6.35227097
          94,      -4.827801406,      -2.581302078,      -2.997338376,      0.5443552158,      -1.624718139,         3.8524226,      -6.385152349
          95,      -4.890450369,      -2.668474803,       -3.01485965,      0.4535778323,      -1.668948452,       3.765712366,      -6.364117759
          96,      -4.866079579,      -2.617344729,      -3.024217058,      0.5185060162,      -1.656150384,       3.814076834,      -6.394529756
          97,      -4.916237623,      -2.692672463,      -3.036548794,       0.432824313,      -1.702285436,       3.777939352,      -6.374935851
          98,      -4.890549731,      -2.640713628,       -3.05126264,      0.4953512794,      -1.690133939,       3.779107282,      -6.405334636
          99,      -4.941018438,      -2.716703829,      -3.061368516,      0.4113148225,      -1.736874832,       3.757093922,      -6.386174579
         100,      -4.915808802,      -2.663884794,      -3.076046862,      0.4730825126,       -1.72591197,       3.758051754,      -6.416543294
         101,      -4.966462116,      -2.740705635,      -3.085076511,       0.389822846,      -1.772453472,       3.736958984,      -6.397801663
         102,      -4.941785932,      -2.687483264,      -3.101174843,      0.4505391942,      -1.762809712,       3.736961168,       -6.42813049
         103,      -4.992790006,       -2.76519355,      -3.108885796,      0.3680231674,      -1.805801542,       3.762226561,      -6.393672925
         104,      -4.961107102,      -2.710139395,      -3.112546046,      0.4333897542,      -1.804013816,       3.663554618,      -6.458698262
         105,      -5.027839114,       -2.79237304,      -3.165383766,      0.3350765137,      -1.840513648,       3.689942254,       -6.40198703
         106,        -4.9897942,       -2.73501004,      -3.125630338,      0.4117116438,      -1.838878787,       3.769331872,      -6.456143531
         107,      -5.047030381,      -2.816581237,      -3.170386073,      0.3207558706,      -1.877614105,       3.643915421,      -6.420314596
         108,      -5.018330241,      -2.761281735,      -3.162798756,      0.3858492412,      -1.876463765,       3.692893459,      -6.468491098
         109,      -5.077043776,      -2.842815619,      -3.194530324,      0.2969331568,      -1.913137585,       3.647862098,      -6.434631922
         110,      -5.048419505,      -2.788390417,      -3.187973446,      0.3607301498,      -1.913949869,       3.671791146,      -6.481517697
         111,      -5.107461138,      -2.870614807,      -3.221911239,      0.2719121734,      -1.948659973,       3.627623456,      -6.448832622
         112,      -5.079283138,        -2.8164522,      -3.214642798,      0.3350917792,      -1.951378081,       3.651215241,      -6.494882493
         113,       -5.13881003,      -2.899125332,      -3.248985254,      0.2464947136,      -1.984012111,       3.606880799,      -6.463244075
         114,      -5.110796157,      -2.845340099,      -3.241990311,      0.3088743076,      -1.988551452,       3.630587009,      -6.508588351
         115,      -5.170855753,      -2.928401968,      -3.276675347,      0.2204498081,      -2.019101121,       3.586040437,      -6.477957048
         116,      -5.142898111,      -2.874972449,      -3.269824893,      0.2820930833,      -2.020400464,       3.683329587,      -6.509758103
         117,      -5.195911441,      -2.956243584,      -3.258684308,      0.2083366366,      -2.045464884,       3.552804189,      -6.498152436
         118,       -5.17544702,      -2.866856947,      -3.300110705,      0.2531147375,      -2.053160656,       3.476791756,      -6.536901594
         119,      -5.237609752,      -2.985989625,      -3.327518559,      0.1668630638,      -2.073779378,        3.66869838,      -6.501488929
         120,      -5.185345426,      -2.925694578,      -3.275759642,       0.236458225,      -2.102471801,       3.564048913,      -6.556802732
         121,      -5.266981843,      -3.018948452,      -3.380249668,      0.1351411055,      -2.112681799,       3.421000832,      -6.525686441
         122,      -5.269747916,      -3.010800732,       -3.32979881,      0.1744861538,      -2.137680463,       3.616434648,      -6.560681805
         123,      -5.266407254,       -2.99969296,      -3.395015753,      0.1472171144,      -2.121857652,       3.494244515,      -6.549161203
         124,      -5.283237236,      -2.955127762,      -3.314454919,      0.1473210191,      -2.146577673,       3.594263935,      -6.567735932
         125,      -5.291048137,       -3.02627474,       -3.38778779,      0.1301734483,      -2.168971741,       3.446294239,      -6.571530582
         126,      -5.317647281,      -3.066216761,      -3.399333405,      0.1119088232,      -2.195566827,       3.393960251,      -6.603519742
         127,      -5.367497673,      -3.114742061,      -3.480349316,     0.04493671205,      -2.197154382,       3.521013864,      -6.574141234
         128,      -5.315324139,      -3.054322741,      -3.397109026,      0.1181055308,      -2.220686627,       3.555736351,      -6.614410023
         129,      -5.392323213,      -3.147691622,      -3.471007152,     0.02901200967,      -2.230851933,       3.327295524,      -6.600845031
         130,      -5.400740991,      -3.142650973,       -3.48319127,     0.05062904981,      -2.258666489,       3.413823971,      -6.637339755
         131,      -5.435328693,      -3.183197045,      -3.542864366,    -0.01661716638,      -2.262210887,         3.4853649,      -6.609749992
         132,      -5.379408688,       -3.12259156,      -3.461013422,     0.05518467771,      -2.284570778,       3.500691093,      -6.649030023
         133,      -5.457192383,      -3.214862411,      -3.535441702,    -0.03261228981,       -2.29612522,       3.283620266,      -6.636417191
         134,      -5.464247714,      -3.208645285,      -3.545477263,   -0.009848998077,      -2.316454578,       3.436483234,       -6.66403568
         135,       -5.49149356,      -3.248077712,      -3.563033672,      -0.063657998,      -2.329934917,       3.426162175,      -6.650109297
         136,      -5.441685657,      -3.186450681,      -3.547818603,   -0.006938071841,      -2.346850646,       3.379867492,      -6.684334727
         137,      -5.520341297,      -3.277775762,      -3.594345147,    -0.09216279895,      -2.355824477,       3.303316469,      -6.677925443
         138,       -5.50638465,        -3.2624917,      -3.588847268,    -0.06977403071,      -2.371767979,       3.414988337,      -6.692963814
         139,      -5.511930364,      -3.256268316,      -3.609405354,    -0.08163307083,      -2.380924616,       3.322510242,      -6.699058929
         140,      -5.535589281,      -3.292390782,      -3.613101249,    -0.09687095712,       -2.39694501,       3.311798127,      -6.719658362
         141,      -5.578665983,      -3.317527202,      -3.658645812,     -0.1504109468,      -2.272065512,       3.323363411,      -6.716093438
         142,      -5.562637318,      -3.305599364,      -3.646101379,     -0.1253544478,        -2.3944819,       3.355488414,      -6.730574202
         143,      -5.568007961,      -3.289066267,      -3.667104421,     -0.1368461175,      -2.279464891,       3.277302034,      -6.737193481
         144,      -5.591160762,      -3.329105421,       -3.66647187,     -0.1520877947,       -2.41295703,       3.266399963,      -6.757394437
         145,      -5.633846063,      -3.385449784,      -3.715178307,     -0.2056480932,      -2.439999523,       3.309784612,      -6.746332088
         146,      -5.582941263,      -3.331081005,      -3.692015999,     -0.1458939245,      -2.465491367,       3.277165054,      -6.778313308
         147,      -5.661319714,      -3.425790604,      -3.738300453,     -0.2330199017,      -2.477691309,       3.192656476,      -6.773717048
         148,      -5.645444484,      -3.412351067,      -3.732968278,      -0.209494865,      -2.495251916,       3.303299355,      -6.788258075
         149,      -5.648755251,      -3.406587668,       -3.75277802,     -0.2206502761,        -2.5066034,       3.212037535,      -6.795134675
         150,      -5.671364154,      -3.443131943,      -3.754838278,     -0.2354695459,      -2.523616062,       3.199798238,      -6.814876824
         151,      -5.712508045,      -3.489740874,      -3.798090451,     -0.2882282773,      -2.531987844,       3.244686348,      -6.804942795
         152,      -5.660301016,      -3.425388336,      -3.772420928,      -0.226747017,      -2.549366812,       3.211335829,      -6.835960444
         153,       -5.73708562,      -3.517857552,      -3.818043428,     -0.3130866669,      -2.557963393,       3.128238129,      -6.832090865
         154,      -5.720485628,       -3.50066718,      -3.810804265,     -0.2881859446,      -2.572667306,       3.237756578,      -6.846541765
         155,      -5.721774084,      -3.492299118,      -3.829114366,     -0.2975897979,      -2.582275538,       3.147660474,      -6.853539512
         156,      -5.743794974,       -3.52702938,       -3.83022807,     -0.3116929333,      -2.597063199,       3.135158076,       -6.87295174
         157,      -5.782962374,      -3.572297251,      -3.871617043,     -0.3627256323,      -2.606343006,       3.150090537,      -6.871240154
         158,       -5.76492223,      -3.552783856,      -3.859996884,     -0.3353467035,      -2.619942075,       3.179362694,      -6.885466157
         159,       -5.76526892,      -3.543408113,      -3.874780564,     -0.3433512182,      -2.628865701,       3.104792398,      -6.892513543
         160,      -5.787031453,      -3.576905636,      -3.874365045,     -0.3570652913,      -2.642502743,       3.092959585,       -6.91179296
         161,      -5.824857386,      -3.621698408,      -3.914960893,     -0.4067919397,      -2.651449222,       3.108027934,      -6.910271807
         162,      -5.806787339,      -3.600646515,       -3.90219296,     -0.3788064079,      -2.662632164,       3.143152447,      -6.926821648
         163,      -5.781934485,       -3.58267736,      -3.903659544,      -0.390977629,      -2.667506788,       3.078328698,      -6.931875472
         164,      -5.824625176,      -3.620971521,      -3.921316338,     -0.3986884099,      -2.680894887,       3.020691267,      -6.954766705
         165,      -5.886483855,      -3.698657732,       -3.96515091,     -0.4683952282,      -2.689896768,       3.075801821,      -6.948510914
         166,      -5.844459204,      -3.643308306,      -3.943661648,     -0.4186796349,      -2.701144928,       3.119604808,      -6.966259274
         167,      -5.818413284,      -3.624866065,      -3.943228609,     -0.4289099247,      -2.705052088,        3.02707683,      -6.971067476
         168,      -5.861565602,      -3.662397715,      -3.958423298,     -0.4367342328,      -2.721448213,       2.881184022,      -7.002081235
         169,      -5.932601873,      -3.738582595,      -4.064229926,     -0.5253634482,      -2.721210112,       3.049426054,       -6.98412321
         170,      -5.879824388,        -3.6826304,      -3.931950303,     -0.4508221386,      -2.737438922,       3.157019187,      -7.005479105
         171,      -5.851736123,      -3.666594432,      -3.979692312,      -0.463537478,      -2.741876614,       2.943211518,      -7.009778101
         172,      -5.895937491,      -3.703346236,      -3.995124776,     -0.4726189035,       -2.75857145,       2.838182445,      -7.041370428
         173,      -5.966772814,      -3.778908808,      -4.099180371,     -0.5613446512,       -2.75807354,       3.006813766,      -7.022867622
         174,      -5.913923155,      -3.721720311,      -3.963017109,      -0.485769224,      -2.777189799,       3.048697729,      -7.054037809
         175,      -5.893644042,      -3.703848792,      -4.065216754,     -0.5152166391,      -2.773201125,       2.912692212,      -7.044549078
         176,      -5.928354052,      -3.740306267,       -3.97998984,     -0.5010922612,      -2.792084124,        2.97509297,      -7.071320814
         177,      -5.935980516,      -3.730260231,       -4.08483099,     -0.5239812315,      -2.792424492,       2.899660142,      -7.063723144
         178,      -5.948070382,      -3.761499608,      -3.988574064,      -0.519060762,      -2.812613257,       2.959060334,      -7.090758397
         179,      -5.953064198,      -3.752408706,      -4.104639891,     -0.5437492558,      -2.812304892,       2.875611765,       -7.08259697
         180,      -5.965199729,      -3.781581789,      -4.003121605,      -0.535749398,      -2.832856899,       2.940550201,      -7.110158865
         181,      -5.969659992,      -3.772624181,      -4.121522897,     -0.5606645478,        -2.8319563,       2.854889704,      -7.101329081
         182,      -5.981152552,      -3.800674104,      -4.016597483,     -0.5518861312,      -2.852684153,       2.922212947,      -7.129458437
         183,       -5.98542127,      -3.791758007,      -4.137872492,      -0.576562682,      -2.851189706,       2.834146458,      -7.119938238
         184,       -5.99649118,      -3.818779189,       -4.02943265,     -0.5669496209,      -2.871946181,       2.904037532,      -7.148645314
         185,      -6.000541699,      -3.810025802,      -4.153508856,     -0.5915839167,      -2.869906239,       2.813567513,      -7.138423573
         186,       -6.01127349,      -3.836108825,      -4.041911188,     -0.5813193435,      -2.890677212,       2.885976247,      -7.167717401
         187,      -6.015148947,      -3.827544252,      -4.168567296,     -0.6058247667,      -2.888128775,       2.793030367,      -7.156786123
         188,       -6.02559564,      -3.852830649,      -4.054060032,     -0.5950010766,      -2.908921222,       2.867988678,      -7.186670203
         189,      -6.029290631,      -3.844536062,      -4.183143488,     -0.6194557888,      -2.905961545,       2.772543331,      -7.175025554
         190,      -6.039511788,      -3.869042108,      -4.066027245,     -0.6081658794,      -2.926752033,       2.850141239,      -7.205499678
         191,        -6.0430701,      -3.861042673,      -4.197344313,     -0.6325447337,      -2.923341677,       2.752265156,      -7.193135958
         192,      -6.053100314,      -3.884848456,      -4.077789673,     -0.6208347464,      -2.944115683,       2.832426895,      -7.224198101
         193,      -6.056514559,      -3.877177519,      -4.211218066,     -0.6452314367,      -2.940343092,       2.732075607,      -7.211114992
         194,      -6.066401673,      -3.900358638,      -4.089472889,     -0.6332136802,      -2.961193366,        2.81477537,      -7.242764391
         195,      -6.069720731,      -3.893063065,      -4.224923706,     -0.6576346213,      -2.957851987,       2.658577828,      -7.238843024
         196,      -6.103725079,      -3.953099911,      -4.116028392,     -0.6800922282,      -2.976903741,       2.841022843,      -7.249391721
         197,      -6.062218139,        -3.8792946,      -4.218323571,     -0.6382590931,      -2.974592863,       2.704316481,      -7.260945118
         198,      -6.088407719,      -3.957591235,      -4.128795339,     -0.6995321365,        -2.9893018,        2.76115548,       -7.26781149
         199,      -6.074250801,      -3.892629919,      -4.232699302,     -0.6500646802,      -2.988415524,       2.699449591,      -7.279350879
         200,      -6.102885431,      -3.970572513,       -4.13889799,     -0.7103291261,      -2.999650661,       2.748917495,      -7.286434962
         201,      -6.088173837,      -3.907071432,      -4.245941383,     -0.6630937748,       -3.00083504,       2.678484437,      -7.297581301
         202,      -6.117027651,      -3.985922974,      -4.153638627,     -0.7238043888,      -3.009762052,       2.729830213,      -7.304966339
         203,      -6.102673795,      -3.922587219,      -4.259506011,     -0.6765592124,      -3.012762261,       2.657597684,      -7.315727238
         204,       -6.13143838,      -4.001915146,      -4.167962437,     -0.7377114703,      -3.022774803,       2.672093316,      -7.333224835
         205,      -6.138835555,      -3.971224631,      -4.295642515,     -0.7233137389,      -3.023632015,       2.640014205,      -7.329868624
         206,      -6.173068336,       -4.02978273,      -4.181459035,     -0.7436565461,      -3.044209617,       2.673782677,       -7.35634248
         207,      -6.190950503,      -4.046960491,      -4.342925212,     -0.7850054356,      -3.043208762,        2.58858544,      -7.349011862
         208,       -6.20651498,      -4.079788644,      -4.207973298,     -0.7824194303,       -3.06273164,       2.681136187,      -7.375573069
         209,       -6.17969967,      -4.056471405,      -4.359487701,      -0.806538577,      -3.058839445,       2.621144784,      -7.363350275
         210,      -6.192841423,      -4.060446102,      -4.217263489,      -0.769066688,      -3.076744182,        2.65105409,      -7.394332677
         211,      -6.188968018,      -4.067565603,      -4.361435988,     -0.8136261085,       -3.07286791,       2.558406692,      -7.384342805
         212,      -6.225938442,      -4.105765126,      -4.235566644,     -0.8034843361,      -3.090517272,       2.644059011,      -7.411753359
         213,      -6.201469192,      -4.081324338,      -4.382016582,     -0.8249308781,      -3.086626662,       2.566212965,      -7.401970102
         214,      -6.236261816,      -4.117944717,      -4.248152698,     -0.8130671645,      -3.103757431,       2.618491196,       -7.42960504
         215,      -6.211727079,      -4.093521849,       -4.39345652,     -0.8342966439,      -3.099523355,       2.546219405,      -7.419460217
         216,      -6.246694414,      -4.130112158,      -4.259865417,     -0.8228563986,      -3.116343243,       2.601109845,      -7.447340444
         217,       -6.22199203,      -4.105730925,      -4.404769188,     -0.8437166993,      -3.111831729,       2.527429621,      -7.436840309
         218,      -6.257178191,      -4.142308459,      -4.271697829,     -0.8325722743,      -3.128433848,       2.583780604,      -7.464941975
         219,       -6.23224925,      -4.117935547,      -4.416051527,     -0.8530720712,      -3.123662094,       2.508881159,      -7.454098469
         220,      -6.267643966,      -4.154479979,      -4.283490038,     -0.8422055649,      -3.140101739,       2.566526626,      -7.482406632
         221,      -6.242472837,       -4.13011184,      -4.427240645,     -0.8623590082,      -3.135081303,       2.490497301,      -7.471227056
         222,      -6.278082534,      -4.166618962,      -4.295236917,     -0.8517977049,      -3.151373143,       2.549390682,      -7.499731408
         223,        -6.2526538,       -4.14226666,      -4.438404253,      -0.871654604,      -3.147839874,       2.447666167,      -7.494072475
         224,      -6.308153205,      -4.216285183,      -4.318586585,     -0.8926658852,      -3.162341743,       2.534594127,      -7.516084108
         225,      -6.266045779,      -4.157400662,      -4.452049341,     -0.8828421813,      -3.159084977,       2.462133023,      -7.511166058
         226,       -6.31836078,      -4.228779965,      -4.331061255,     -0.9023377512,       -3.17320568,       2.508026006,       -7.53316204
         227,      -6.275656107,      -4.169639496,       -4.46457186,     -0.8917958682,       -3.16979718,       2.442445427,      -7.527965644
         228,      -6.328261917,      -4.240330625,      -4.341655232,     -0.9111304476,      -3.183687259,       2.491715263,      -7.550109923
         229,      -6.285233895,      -4.181015934,      -4.475219179,     -0.9001009632,      -3.180163183,       2.424589329,      -7.544622097
         230,      -6.338081357,      -4.251681696,      -4.352766954,     -0.9199154237,      -3.193843213,        2.47548808,      -7.566900772
         231,      -6.294828294,      -4.192194651,      -4.485712568,     -0.9083912092,      -3.190200751,       2.407087293,       -7.56113527
         232,      -6.347926208,      -4.262850639,      -4.363810327,     -0.9286783455,      -3.203722802,        2.45929092,      -7.583539174
         233,      -6.304456116,      -4.203243234,      -4.496173244,     -0.9167107507,      -3.199972872,       2.389752073,      -7.577507197
         234,      -6.357814298,       -4.27389387,      -4.374850879,     -0.9374593009,      -3.213353207,       2.443164674,      -7.600026681
         235,      -6.314146311,      -4.214270098,       -4.50657977,     -0.9250426471,      -3.209493972,       2.372609804,      -7.593735741
