"Outer_Iter",   "rms[Rho][0]"  ,  "rms[RhoU][0]"  ,  "rms[RhoV][0]"  ,  "rms[RhoE][0]"  ,    "rms[k][0]"   ,    "rms[w][0]"   ,    "rms[T][1]"   
          63,      -4.426535838,      -1.944352294,      -2.357873286,        1.01877428,      -1.067555686,       4.206754182,      -6.221904102
          64,      -4.480310173,      -1.997072035,      -2.356798486,      0.9401927985,      -1.100001098,       4.275075013,      -6.196910293
          65,      -4.461214807,      -1.981748568,      -2.392704395,       0.982836997,      -1.135308726,       4.183960383,      -6.221210375
          66,      -4.514379473,      -2.040901146,      -2.391420326,      0.9041551264,      -1.168665105,       4.244279875,      -6.193496106
          67,       -4.49525901,      -2.033205262,      -2.435500134,      0.9451248125,      -1.204116234,       4.155970344,      -6.223435782
          68,      -4.547786957,      -2.087110088,      -2.428367946,      0.8685488374,      -1.237909642,       4.208701662,      -6.193829273
          69,      -4.528294243,      -2.081920618,       -2.47848106,      0.9088285366,      -1.269014631,       4.124196179,      -6.228559361
          70,      -4.580288798,      -2.133893945,      -2.466906736,      0.8331105569,      -1.292569821,       4.170038989,       -6.19760136
          71,      -4.560129907,      -2.128925065,      -2.520545422,      0.8734039881,      -1.332748104,       4.027577759,      -6.267152712
          72,      -4.619771916,      -2.194213047,      -2.548933854,      0.7821978165,      -1.361063931,       4.125118759,      -6.195517195
          73,      -4.591328255,       -2.17658467,      -2.559378249,      0.8414596546,      -1.391074076,       4.066281065,      -6.273062569
          74,      -4.649060061,       -2.24151349,      -2.588982273,      0.7482812136,      -1.404740967,       4.069406678,      -6.203661964
          75,      -4.620487558,       -2.22145535,      -2.599915098,      0.8078483412,      -1.443785885,        4.02879146,      -6.282009442
          76,      -4.678142135,      -2.292183242,      -2.626095647,      0.7153205817,      -1.477992373,       4.028503699,      -6.214832696
          77,      -4.648903396,      -2.269448338,      -2.642043554,       0.773967138,      -1.499739561,       3.993655133,      -6.293016074
          78,      -4.706421201,      -2.340192678,      -2.664305012,      0.6821804657,      -1.514446507,       3.988764894,      -6.227678427
          79,      -4.675659198,      -2.276779433,      -2.659807389,      0.7471058371,      -1.522885897,        4.02268463,      -6.280517029
          80,      -4.725669897,        -2.3680682,      -2.647522743,      0.6693046481,       -1.56620925,       3.956477384,      -6.249336746
          81,      -4.703161526,      -2.353491956,      -2.725288971,      0.7052084574,      -1.600131706,        3.84368692,      -6.320271999
          82,      -4.762125748,      -2.424181035,      -2.736340896,      0.6173852005,      -1.642344627,       3.932555061,      -6.258738648
          83,      -4.730482082,      -2.390272058,      -2.754232089,      0.6765822479,      -1.647836276,       3.959914489,      -6.311488967
          84,      -4.780328044,      -2.454437843,      -2.722378926,      0.6062625593,      -1.693061939,       3.886280707,      -6.280390679
          85,      -4.756680676,      -2.426373659,      -2.799473887,      0.6422343844,      -1.698593892,       3.780065011,      -6.349745373
          86,      -4.816001362,      -2.498858504,      -2.804865834,      0.5557171074,      -1.733402373,       3.927022662,      -6.272382619
          87,      -4.777197202,      -2.451033082,       -2.77868516,      0.6285540448,      -1.744088784,        3.84411687,      -6.369411574
          88,      -4.841247216,      -2.534945998,      -2.855883821,      0.5224976823,      -1.720199847,        3.80476907,      -6.291031134
          89,      -4.804279619,       -2.42491419,      -2.789409113,       0.600421522,      -1.765608977,       3.828503035,      -6.385649777
          90,      -4.868448672,       -2.56107806,      -2.883221969,      0.4934096107,      -1.804327662,       3.780385258,      -6.309409516
          91,       -4.83193969,      -2.503938155,      -2.842876416,      0.5665907707,      -1.761113017,       3.800772499,      -6.401801801
          92,       -4.89570904,      -2.558125418,      -2.902123745,      0.4670130701,      -1.827744964,       3.751380307,      -6.327719706
          93,      -4.859337705,      -2.540615407,      -2.870427317,      0.5367858412,      -1.857322577,       3.774460078,      -6.418372595
          94,      -4.924183078,      -2.625163158,      -2.947288659,       0.433436805,      -1.879550552,       3.723908209,      -6.346054048
          95,      -4.887390963,      -2.571311472,      -2.901338909,      0.5064318642,      -1.898673901,        3.74771956,       -6.43511321
          96,      -4.952663332,      -2.655145697,      -2.976960974,      0.4038169096,       -1.91385645,       3.696912635,      -6.364566403
          97,      -4.915794175,      -2.600566303,      -2.929851801,      0.4764274533,      -1.935813355,       3.721897062,      -6.452120836
          98,      -4.981603241,      -2.684322237,      -3.006021754,      0.3741403228,      -1.947250228,       3.670594128,      -6.383249006
          99,      -4.944676278,       -2.62957933,       -2.95782795,      0.4462915321,      -1.972309316,       3.696456165,      -6.469396945
         100,      -5.011051584,      -2.713128063,      -3.034652218,      0.3443205539,      -1.895789686,        3.64594605,      -6.402202651
         101,      -4.970300756,      -2.514681294,      -2.916895888,      0.4297213789,       -1.92743454,        3.67132221,      -6.486833828
         102,      -5.039786646,      -2.725870516,      -3.034543019,      0.3198616421,      -1.985501304,       3.617992807,      -6.421132684
         103,      -5.003769914,      -2.684158417,        -3.0103243,      0.3871328134,      -2.040239298,       3.646651991,      -6.504735741
         104,      -5.071423572,      -2.770263205,      -3.089908107,      0.2848820539,      -2.044323608,       3.594450545,      -6.440405245
         105,      -5.034252099,      -2.718105189,      -3.039789921,      0.3551719934,      -2.078459033,       3.622007839,      -6.522824522
         106,      -5.102430731,      -2.801160661,      -3.119128285,      0.2538586385,      -2.078859407,       3.569368345,      -6.459869458
         107,      -5.065050451,      -2.748042534,      -3.067342231,      0.3240158693,       -2.11373113,       3.597557704,      -6.541179928
         108,      -5.133818448,      -2.830482828,      -3.147461982,      0.2229480303,      -2.111492776,       3.544669263,      -6.479549044
         109,      -5.096213798,      -2.777739441,      -3.094660145,      0.2927773716,       -2.14780338,       3.573352269,       -6.55981223
         110,      -5.165574288,      -2.859882839,       -3.17578994,      0.1918963678,      -2.143358779,       3.520243694,      -6.499449933
         111,      -5.127706415,      -2.807734325,      -3.121873308,      0.2614289755,      -2.181021917,       3.549365424,      -6.578725155
         112,      -5.197643286,      -2.889723413,      -3.204178291,      0.1606756978,      -2.174599254,       3.496030041,      -6.519576255
         113,      -5.159477034,      -2.838236529,      -3.149071087,      0.2299282126,      -2.213518623,        3.52557379,        -6.5979214
         114,      -5.229968112,      -2.920142762,      -3.232732569,       0.129262163,      -2.205426941,       3.471992924,      -6.539930644
         115,      -5.191474493,      -2.869281516,      -3.176294897,      0.1982974479,      -2.245576573,        3.50196231,      -6.617401666
         116,      -5.262487068,      -2.951145457,      -3.261514485,      0.0976821391,      -2.236040549,       3.448107214,      -6.560511015
         117,      -5.223638184,      -2.900842908,      -3.203540285,      0.1666015313,      -2.277228498,       3.478524116,      -6.637164061
         118,      -5.295129029,      -2.982676152,      -3.290528077,     0.06600960392,      -2.266392511,       3.424358846,      -6.581313912
         119,      -5.255898567,      -2.932836451,      -3.230779977,      0.1348910677,      -2.308492121,       3.455254872,       -6.65720375
         120,      -5.327803406,      -3.014687809,      -3.319792271,     0.03430873224,      -2.296596504,        3.40072606,       -6.60233438
         121,      -5.288185026,      -2.965266518,      -3.258021404,      0.1032190979,      -2.339517318,       3.432146164,      -6.677514122
         122,      -5.360433933,       -3.04716658,      -3.349396258,     0.00260773191,      -2.326710925,       3.377199231,      -6.623567731
         123,      -5.320428497,      -2.998043093,      -3.285275112,      0.0716735733,      -2.370239858,       3.409184865,      -6.698089072
         124,      -5.392929077,      -3.079975542,      -3.379175572,    -0.02893188742,      -2.356537941,        3.35377917,      -6.644996396
         125,      -5.352536478,      -3.031083002,      -3.312322069,     0.04036624951,      -2.400558834,       3.386394903,      -6.718911315
         126,      -5.425189337,      -3.113122904,      -3.409012425,    -0.06022834398,      -2.392220307,       3.337153765,      -6.677506973
         127,      -5.363250148,      -3.054392967,       -3.31619154,     0.01590082314,      -2.413482136,       3.376372236,      -6.739590886
         128,      -5.450197712,      -3.141168183,      -3.439895344,    -0.08822090188,      -2.402183685,       3.266303583,       -6.70206364
         129,      -5.446806287,      -3.140042062,       -3.37548282,     -0.0438509425,      -2.443862962,       3.367640328,      -6.744257277
         130,      -5.445131244,      -3.124607422,      -3.449885202,    -0.08677464134,      -2.440744456,       3.293777321,      -6.738420258
         131,      -5.457073138,      -3.163672574,      -3.377318097,    -0.06756959821,      -2.454264947,       3.316110944,      -6.764734948
         132,      -5.471138745,      -3.153908122,      -3.479837727,     -0.1151384295,      -2.452117844,       3.271324122,      -6.760613626
         133,      -5.485361943,       -3.19363957,      -3.401810156,    -0.09513865412,       -2.46537984,       3.295647752,      -6.786593152
         134,        -5.4998065,      -3.184806427,      -3.507809212,     -0.1442604139,       -2.46518385,        3.24740101,      -6.782583203
         135,      -5.513939604,       -3.22520108,      -3.428315573,     -0.1238543948,      -2.478985096,       3.272183094,      -6.808711034
         136,      -5.528877222,      -3.217137744,      -3.537099145,     -0.1742686512,      -2.480752065,        3.22349571,      -6.804668334
         137,      -5.542668205,      -3.257794049,      -3.454674743,      -0.152980121,       -2.49552579,       3.248760945,      -6.830987221
         138,      -5.557864901,      -3.250227727,      -3.566864702,     -0.2045072014,      -2.499049288,       3.199780078,      -6.826848016
         139,       -5.57112319,      -3.290843769,      -3.481109087,     -0.1821729939,       -2.51484728,       3.225509916,      -6.853385623
         140,      -5.586542988,      -3.283541668,      -3.596758835,     -0.2347140991,      -2.519861507,       3.176238738,      -6.849093524
         141,      -5.599128949,      -3.323901295,      -3.507290842,     -0.2111644449,      -2.542594745,       3.176872525,      -6.889690123
         142,      -5.649759875,      -3.368953053,      -3.650204372,     -0.2943640482,      -2.547200912,       3.152517037,      -6.867802817
         143,      -5.621802984,      -3.356032133,      -3.532528611,     -0.2369674277,      -2.568178449,       3.211738208,      -6.905632241
         144,       -5.61154275,      -3.336448919,      -3.640009477,     -0.2934086621,      -2.554721087,       3.149881154,      -6.891712258
         145,      -5.643676159,       -3.38139157,      -3.558762717,     -0.2636906783,      -2.580077393,        3.13395022,      -6.942351179
         146,      -5.670618532,      -3.414774704,      -3.686674945,     -0.3495399122,      -2.568217693,       3.129029617,      -6.910227846
         147,      -5.663537875,      -3.408401602,      -3.582248872,     -0.2873543319,      -2.593226368,       3.145501204,      -6.964616993
         148,      -5.690784966,      -3.440768381,      -3.714740453,     -0.3737391558,      -2.582837737,       3.099588617,      -6.931602009
         149,      -5.685076855,      -3.433807909,      -3.604468301,     -0.3110677456,      -2.608002687,       3.122286679,       -6.98669489
         150,       -5.71241922,      -3.466423466,       -3.73952643,     -0.3981685008,      -2.599073537,       3.075706959,      -6.953361336
         151,      -5.707023216,      -3.459199411,      -3.627260982,      -0.335145436,      -2.624413792,       3.099701705,      -7.008821846
         152,      -5.734417599,      -3.491705738,      -3.764299836,     -0.4225531576,      -2.616914061,       3.052351343,      -6.975271345
         153,      -5.729097785,      -3.484174613,       -3.64971215,     -0.3590707185,      -2.642318449,       3.077186367,      -7.030986861
         154,      -5.756352606,      -3.516507524,      -3.788647545,     -0.4466584677,      -2.636150306,       3.029198826,      -6.997251886
         155,      -5.751023268,      -3.508602503,      -3.671848259,     -0.3826947368,        -2.6614855,       3.054745203,      -7.053170272
         156,      -5.778060535,      -3.540645106,      -3.812470319,     -0.4703517564,       -2.65651687,       3.006195281,       -7.01926131
         157,       -5.77266496,      -3.532345874,      -3.693550671,     -0.4058860678,       -2.68159964,       3.032436147,      -7.075354801
         158,      -5.799423353,      -3.564061599,      -3.835679078,      -0.493540159,      -2.677677426,       2.983358763,      -7.041270552
         159,      -5.793923945,      -3.555280463,      -3.714754348,     -0.4285973371,      -2.702343408,        3.01025687,      -7.097526413
         160,      -5.820367782,      -3.586584868,      -3.858219853,     -0.5161594515,       -2.69934752,       2.960655677,      -7.063260988
         161,      -5.814758736,      -3.577314938,      -3.735449746,     -0.4507902515,      -2.723522521,       2.988193491,      -7.119676135
         162,      -5.840864239,      -3.608162437,      -3.880053519,     -0.5381587128,      -2.721273754,       2.938088151,      -7.085219908
         163,      -5.835142316,       -3.59841053,      -3.755606042,     -0.4723869107,      -2.744829318,       2.966285754,      -7.141792468
         164,      -5.860868961,      -3.628876501,      -3.901179285,     -0.5595522481,      -2.745405526,       2.897595304,      -7.115764937
         165,      -5.871880287,      -3.648392993,      -3.780452109,      -0.503813048,      -2.768655874,       2.942823397,      -7.161977384
         166,      -5.878526046,      -3.650122695,      -3.923650775,     -0.5791722268,       -2.76697572,       2.916533835,       -7.12844392
         167,      -5.871962355,      -3.636804093,      -3.794506186,     -0.5122340849,      -2.788443859,       2.919020417,      -7.185578666
         168,      -5.897562082,      -3.666381072,      -3.940269213,      -0.599383914,      -2.789526905,       2.852115421,      -7.158940034
         169,      -5.908606851,      -3.684910113,      -3.817229921,     -0.5434173274,      -2.811193238,       2.899943437,      -7.205790648
         170,      -5.914806464,      -3.686002468,      -3.961470364,     -0.6179782764,      -2.809843027,       2.872291366,      -7.171707379
         171,      -5.908311875,      -3.671786026,      -3.830469731,     -0.5505748446,      -2.829905439,       2.876422345,       -7.22930286
         172,      -5.933035979,      -3.700799926,      -3.976484812,     -0.6369332147,      -2.831079289,       2.808808754,      -7.202008718
         173,      -5.944223011,      -3.718418057,      -3.852614712,     -0.5811474799,      -2.851546274,       2.857580073,        -7.2494411
         174,      -5.949729686,      -3.719030025,      -3.996633538,     -0.6544457446,      -2.850010523,       2.828624246,      -7.214807946
         175,      -5.943297637,      -3.703989267,      -3.864649925,     -0.5867944749,      -2.869131173,       2.834318704,      -7.272814541
         176,      -5.967037028,      -3.732719332,      -4.010193134,      -0.672305393,      -2.869966491,       2.766081209,      -7.244842157
         177,      -5.978560326,      -3.749480259,      -3.886379032,     -0.6168176107,      -2.889632069,         2.8157217,      -7.292850904
         178,      -5.983210092,      -3.750026731,      -4.029479527,     -0.6890583779,      -2.887520571,       2.785489614,      -7.257647358
         179,      -5.976961721,      -3.734271937,      -3.897409096,     -0.6211793324,      -2.906160625,       2.792748078,      -7.316056512
         180,      -5.999675115,      -3.763025575,      -4.041727998,     -0.7059400495,         -2.906414,       2.723940037,      -7.287379684
         181,      -6.011752775,      -3.779068183,      -3.918927219,     -0.6510051633,      -2.925673765,       2.774387578,       -7.33597158
         182,      -6.015456552,       -3.77973633,      -4.060476225,     -0.7220858501,      -2.922827828,       2.742918576,      -7.300171749
         183,       -6.00950255,      -3.763396971,      -3.929021046,     -0.6542719229,      -2.941421485,       2.751696521,      -7.358989917
         184,      -6.031211988,      -3.792362098,      -4.071650073,      -0.738196983,      -2.941023379,       2.682352106,      -7.329585267
         185,      -6.044029256,      -3.807721222,      -3.950479079,     -0.6840251472,      -2.960271771,       2.733550254,      -7.378770893
         186,      -6.046761435,      -3.808678734,      -4.090084342,     -0.7539053362,      -2.956635866,       2.700897772,      -7.342352829
         187,      -6.041201249,      -3.791762241,      -3.959723393,     -0.6861933331,      -2.975491577,       2.711145231,      -7.401586758
         188,       -6.06193959,      -3.821065282,      -4.100332354,     -0.7694544081,      -2.974358488,       2.641322803,      -7.371437606
         189,      -6.075632496,      -3.835760737,      -3.981231676,     -0.7160075943,      -2.993845962,       2.693200265,      -7.421217923
         190,      -6.077351208,      -3.837152619,      -4.118606582,     -0.7849311197,      -2.992048491,        2.64413971,      -7.392049926
         191,      -6.090042109,      -3.849200529,      -3.997143435,     -0.7309333224,      -3.011289757,       2.669323291,      -7.442121738
         192,      -6.091632626,      -3.850747985,      -4.132112701,     -0.7996348827,      -3.009001797,       2.622653087,      -7.412578053
         193,      -6.104821054,      -3.862575727,      -4.011653992,     -0.7461557673,      -3.028299717,        2.64951825,      -7.463016792
         194,      -6.105971583,      -3.864337286,      -4.145520825,     -0.8143262384,      -3.025584846,       2.602432408,      -7.433060485
         195,       -6.11971283,       -3.87593939,      -4.026318416,     -0.7613104868,       -3.04504848,       2.629851261,      -7.483834628
         196,      -6.120359911,      -3.877891569,      -4.158782112,     -0.8289170913,      -3.041914403,       2.582383225,      -7.453472361
         197,      -6.134611749,      -3.889288334,      -4.040919474,     -0.7763576811,      -3.061625983,        2.61027263,      -7.504563518
         198,       -6.13476523,      -3.891433511,      -4.171945061,     -0.8434057687,      -3.058078615,       2.562452398,      -7.473801563
         199,      -6.149518076,      -3.902655216,      -4.055457305,     -0.7912810272,      -3.078066922,       2.590781865,      -7.525197238
         200,      -6.149184626,       -3.90504206,      -4.185033355,     -0.8577792506,      -3.074106659,       2.542634717,      -7.494039506
         201,      -6.164427338,      -3.916092628,      -4.069946318,     -0.8061071777,      -3.094361914,       2.571386968,      -7.545728795
         202,      -6.163603979,      -3.918731756,      -4.198080621,     -0.8721051853,      -3.089991888,       2.522948704,      -7.514177152
         203,      -6.179326692,      -3.929616884,      -4.084392564,     -0.8208793491,      -3.110522364,       2.552087188,      -7.566154625
         204,      -6.178028251,      -3.932503705,      -4.211115572,     -0.8864074267,      -3.105775826,       2.503367041,      -7.534211991
         205,      -6.194229425,      -3.943233416,       -4.09882311,     -0.8356055433,      -3.126600196,       2.532871086,      -7.586473735
         206,      -6.192486893,      -3.946393597,      -4.224170667,     -0.9006753315,      -3.121498202,        2.48388551,      -7.554143926
         207,      -6.209158279,      -3.956968413,      -4.113255696,     -0.8502771618,      -3.142578248,       2.513746215,      -7.606683449
         208,       -6.20698473,      -3.960393533,      -4.237263592,     -0.9149201868,      -3.137131667,       2.464522829,      -7.573968965
         209,      -6.224110963,      -3.970796099,      -4.127687459,     -0.8648997641,      -3.158437834,       2.494720317,      -7.626779909
         210,      -6.221506035,       -3.97452371,      -4.250438223,     -0.9291635357,      -3.152672968,       2.445280935,      -7.593683724
         211,      -6.239067653,      -3.984792055,      -4.142141508,     -0.8795087624,      -3.174167416,       2.475781814,      -7.646761604
         212,      -6.236040506,      -3.988830438,       -4.26369679,     -0.9434287443,      -3.168114526,       2.426147478,      -7.613286796
         213,      -6.254034445,      -3.998937298,      -4.156609429,     -0.8941080949,      -3.189780698,       2.456938658,      -7.666628634
         214,      -6.250613701,      -4.003232917,      -4.277001238,     -0.9577040513,      -3.183485567,       2.407116359,      -7.632779358
         215,      -6.269031535,      -4.013182424,      -4.171087043,     -0.9086976517,       -3.20530338,       2.438173927,      -7.686380577
         216,      -6.265229993,      -4.017761474,      -4.290383938,     -0.9719786064,       -3.19877794,       2.388180652,      -7.652160395
         217,      -6.284055503,      -4.027554394,      -4.185582118,     -0.9232609111,      -3.220667898,       2.419507316,      -7.706013737
         218,      -6.279865805,       -4.03239966,      -4.303853957,     -0.9862694836,      -3.213912197,       2.369378004,      -7.671424703
         219,      -6.299077105,      -4.042066792,      -4.200094368,     -0.9378125028,      -3.235819062,       2.400946267,      -7.725525092
         220,       -6.29449974,      -4.047205605,      -4.317422713,       -1.00057296,      -3.228862795,       2.350702203,      -7.690570069
         221,      -6.314089764,      -4.056745775,      -4.214620353,     -0.9523400976,      -3.250758776,       2.382489814,      -7.744914755
         222,      -6.309135937,      -4.062131334,      -4.331073758,       -1.01485648,      -3.243637775,       2.332137322,      -7.709597976
         223,      -6.329094604,      -4.071524928,      -4.229153785,     -0.9668384375,      -3.265497272,       2.364125657,      -7.764183238
         224,      -6.323774797,      -4.077182809,      -4.344808921,       -1.02914356,      -3.258237915,       2.313675008,      -7.728508266
         225,      -6.344095378,       -4.08641505,      -4.243701128,     -0.9813075452,      -3.280021017,       2.345859856,      -7.783329493
         226,      -6.338409647,      -4.092320602,      -4.358652064,      -1.043407062,      -3.272637317,       2.295331532,      -7.747298508
         227,      -6.359069863,      -4.101418344,      -4.258278504,     -0.9957596611,      -3.294286889,       2.327710659,       -7.80234912
         228,      -6.353008577,      -4.107572756,       -4.37260398,      -1.057662963,      -3.286798246,       2.277133288,      -7.765964632
         229,      -6.374003517,      -4.116523186,      -4.272864608,      -1.010164332,      -3.308285741,        2.30968011,        -7.8212414
         230,      -6.367565038,      -4.122906443,      -4.386634486,      -1.071880805,      -3.300723683,        2.25906669,      -7.784506303
         231,      -6.388885872,      -4.131694078,      -4.287434327,      -1.024494739,       -3.32201423,       2.291768143,      -7.840005562
         232,      -6.382067859,      -4.138342581,      -4.400726202,        -1.0860538,      -3.314392103,       2.241136911,      -7.802921297
         233,      -6.403707501,      -4.146976515,      -4.301984818,      -1.038758303,      -3.335447856,       2.273989874,      -7.858638986
         234,      -6.396514333,      -4.153854027,      -4.414884713,      -1.100160747,      -3.327798127,       2.223353751,      -7.821208867
         235,      -6.418472261,      -4.162334297,      -4.316527012,      -1.052953722,      -3.348590496,       2.256339179,      -7.877141304
